PRoceed,proceed,s,Sequence,0
At,at,s,SubjectiveTime,0
length,length,s,SubjectiveTime,1
another,another,s,Specifiers,0
ship,ship,s,SenseObject,0
had,had,s,ProjectBack,0
seized,seized,s,,0
on,on,s,,0
us,us,c,Inclusive,0
",",",",n,,0
And,and,s,,0
knowing,knowing,s,Confidence,0
whom,whom,s,PersonProperty,0
it,it,s,PersonProperty,1
was,was,s,ProjectBack,0
their,their,s,ProjectBack,1
hap,hap,s,AbstractConcepts,0
to,to,s,StandardsPos,0
save,save,c,StandardsPos,1
",",",",n,,0
Gave,gave,s,ReportingEvents,0
healthful,healthful,s,StandardsPos,0
welcome,welcome,s,Positivity,0
to,to,s,Positivity,1
their,their,s,PersonPronoun,0
ship-wrackt,ship-wrackt,s,UNRECOGNIZED,0
guests,guests,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
would,would,s,Contingency,0
have,have,s,Contingency,1
reft,reft,s,Motions,0
the,the,s,,0
Fishers,fishers,s,SenseObject,0
of,of,s,,0
their,their,s,PersonPronoun,0
prey,prey,c,SenseObject,0
",",",",n,,0
Had,had,s,ProjectBack,0
not,not,s,ProjectBack,1
their,their,s,PersonPronoun,0
back,back,s,,0
been,been,s,ProjectBack,0
very,very,s,SubjectiveTime,0
slow,slow,s,SubjectiveTime,1
of,of,s,,0
sail,sail,c,Motions,0
;,;,n,,0
And,and,s,,0
therefore,therefore,s,ReasonForward,0
homeward,homeward,s,SpaceRelation,0
did,did,s,Question,0
they,they,s,Question,1
bend,bend,s,SubjectivePercept,0
their,their,s,SubjectivePercept,1
course,course,c,SubjectivePercept,2
.,.,n,,0
Thus,thus,s,ReasonForward,0
have,have,s,DirectAddress,0
you,you,s,DirectAddress,1
heard,heard,s,Updates,0
me,me,s,FirstPer,0
seuer'd,seuer'd,s,UNRECOGNIZED,0
from,from,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
bliss,bliss,c,Positivity,0
",",",",n,,0
That,that,s,,0
by,by,s,,0
misfortunes,misfortunes,s,StandardsNeg,0
was,was,s,ProjectBack,0
my,my,s,Autobio,0
life,life,s,Autobio,1
prolonged,prolonged,c,Negativity,0
",",",",n,,0
To,to,s,,0
tell,tell,s,,0
sad,sad,s,Sad,0
stories,stories,s,AbstractConcepts,0
of,of,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
own,own,s,SelfDisclosure,2
mishaps,mishaps,c,StandardsNeg,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
for,for,s,Positivity,0
the,the,s,Positivity,1
sake,sake,s,Positivity,2
of,of,s,Positivity,3
them,them,s,,0
thou,thou,s,DirectAddress,0
sorrowest,sorrowest,s,UNRECOGNIZED,0
for,for,c,,0
",",",",n,,0
Do,do,s,Positivity,0
me,me,s,Positivity,1
the,the,s,Positivity,2
favor,favor,s,Positivity,3
to,to,s,,0
dilate,dilate,s,SenseProperty,0
at,at,s,,0
full,full,c,,0
",",",",n,,0
What,what,s,Question,0
have,have,s,Question,1
befalne,befalne,s,UNRECOGNIZED,0
of,of,s,,0
them,them,s,,0
and,and,s,,0
they,they,s,,0
till,till,s,Immediacy,0
now,now,c,Immediacy,1
.,.,nn,,0
My,my,s,FirstPer,0
youngest,youngest,s,Comparison,0
boy,boy,c,PersonProperty,0
",",",",s,,0
and,and,s,Resistance,0
yet,yet,s,Resistance,1
my,my,s,FirstPer,0
eldest,eldest,s,Comparison,0
care,care,c,StandardsPos,0
",",",",n,,0
At,at,s,TimeDuration,0
eighteen,eighteen,s,TimeDuration,1
years,years,s,TimeDuration,2
became,became,s,Transformation,0
inquisitiue,inquisitiue,n,UNRECOGNIZED,0
After,after,s,Sequence,0
his,his,s,PersonPronoun,0
brother,brother,c,PersonProperty,0
;,;,s,,0
and,and,s,,0
importuned,importuned,s,StandardsNeg,0
me,me,n,FirstPer,0
That,that,s,,0
his,his,s,PersonPronoun,0
attendant,attendant,c,PersonProperty,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
his,his,s,PersonPronoun,0
case,case,s,AbstractConcepts,0
was,was,s,ProjectBack,0
like,like,c,SubjectivePercept,0
",",",",n,,0
Reft,reft,s,Motions,0
of,of,s,,0
his,his,s,PersonPronoun,0
brother,brother,c,PersonProperty,0
",",",",s,Resistance,0
but,but,s,Resistance,1
retained,retained,s,Narrative_Verbs,0
his,his,s,Narrative_Verbs,1
name,name,c,LangRef,0
",",",",n,,0
Might,might,s,Contingency,0
bear,bear,s,SenseObject,0
him,him,s,PersonPronoun,0
company,company,s,AbstractConcepts,0
in,in,s,,0
the,the,s,,0
quest,quest,s,ProjectAhead,0
of,of,s,,0
him,him,c,PersonPronoun,0
:,:,n,,0
Whom,whom,s,PersonPronoun,0
whilst,whilst,s,TimeDuration,0
I,i,s,FirstPer,0
labored,labored,s,ReportingStates,0
of,of,s,ReportingStates,1
a,a,s,,0
love,love,s,Positivity,0
to,to,s,Positivity,1
see,see,c,,0
",",",",n,,0
I,i,s,FirstPer,0
hazarded,hazarded,s,Contingency,0
the,the,s,Contingency,1
loss,loss,s,Sad,0
of,of,s,Sad,1
whom,whom,s,PersonPronoun,0
I,i,s,FirstPer,0
loved,loved,c,Positivity,0
.,.,n,,0
Five,five,s,Numbers,0
Summers,summers,s,TimeDuration,0
have,have,s,Question,0
I,i,s,Question,1
spent,spent,s,ReportingEvents,0
in,in,s,,0
farthest,farthest,s,SpaceRelation,0
Greece,greece,c,,0
",",",",n,,0
Roming,roming,s,UNRECOGNIZED,0
clean,clean,s,,0
through,through,s,,0
the,the,s,,0
bounds,bounds,s,Motions,0
of,of,s,,0
Asia,asia,c,,0
",",",",n,,0
And,and,s,,0
coasting,coasting,s,Motions,0
homeward,homeward,c,SpaceRelation,0
",",",",s,,0
came,came,s,ReportingEvents,0
to,to,s,,0
Ephesus,ephesus,c,UNRECOGNIZED,0
:,:,n,,0
Hopeless,hopeless,s,Negativity,0
to,to,s,Negativity,1
find,find,c,,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
loath,loath,s,Negative_Relation,0
to,to,s,Negative_Relation,1
leave,leave,s,,0
unsought,unsought,n,SubjectivePercept,0
Or,or,s,,0
that,that,c,,0
",",",",s,,0
or,or,s,,0
any,any,s,Contingency,0
place,place,s,Contingency,1
that,that,s,,0
harbors,harbors,s,SenseObject,0
men,men,c,PersonProperty,0
:,:,n,,0
But,but,s,Immediacy,0
here,here,s,Immediacy,1
must,must,s,Insist,0
end,end,s,TimeShift,0
the,the,s,TimeShift,1
story,story,s,LangRef,0
of,of,s,,0
my,my,s,Autobio,0
life,life,c,Autobio,1
",",",",n,,0
And,and,s,StandardsPos,0
happy,happy,s,StandardsPos,1
were,were,s,Contingency,0
I,i,s,Contingency,1
in,in,s,,0
my,my,s,FirstPer,0
timely,timely,s,StandardsPos,0
death,death,c,Negativity,0
",",",",n,,0
Could,could,s,Generalization,0
all,all,s,Generalization,1
my,my,s,FirstPer,0
trauells,trauells,s,UNRECOGNIZED,0
warrant,warrant,s,CommonAuthorities,0
me,me,s,FirstPer,0
they,they,s,,0
live,live,c,,0
.,.,nn,,0
Hapless,hapless,s,Negativity,0
Egeon,egeon,s,UNRECOGNIZED,0
whom,whom,s,PersonProperty,0
the,the,s,PersonProperty,1
fates,fates,s,SubjectivePercept,0
have,have,s,,0
marked,marked,n,,0
To,to,s,,0
bear,bear,s,SenseObject,0
the,the,s,,0
extremity,extremity,s,SenseObject,0
of,of,s,,0
dire,dire,s,Negativity,0
mishap,mishap,c,StandardsNeg,0
:,:,n,,0
Now,now,s,Immediacy,0
trust,trust,s,Confidence,0
me,me,c,FirstPer,0
",",",",s,,0
were,were,s,Contingency,0
it,it,s,Contingency,1
not,not,s,Contingency,2
against,against,s,,0
our,our,s,Inclusive,0
Laws,laws,c,AbstractConcepts,0
",",",",n,,0
Against,against,s,,0
my,my,s,FirstPer,0
Crown,crown,c,SenseObject,0
",",",",s,,0
my,my,s,FirstPer,0
oath,oath,c,CommonAuthorities,0
",",",",s,,0
my,my,s,FirstPer,0
dignity,dignity,c,StandardsPos,0
",",",",n,Aside,0
Which,which,s,Aside,1
Princes,princes,s,PersonProperty,0
would,would,s,Future_Question,0
they,they,s,Future_Question,1
may,may,s,Contingency,0
not,not,s,DenyDisclaim,0
disanull,disanull,c,UNRECOGNIZED,0
",",",",n,,0
My,my,s,SelfDisclosure,0
soul,soul,s,SelfDisclosure,1
should,should,s,Insist,0
sue,sue,s,Resistance,0
as,as,s,,0
advocate,advocate,s,ConfirmedThght,0
for,for,s,,0
thee,thee,c,DirectAddress,0
:,:,n,,0
But,but,s,Resistance,0
though,though,s,Concessive,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
adjudged,adjudged,s,CommonAuthorities,0
to,to,s,Negativity,0
the,the,s,Negativity,1
death,death,c,Negativity,2
",",",",n,,0
And,and,s,,0
passed,passed,s,CommonAuthorities,0
sentence,sentence,s,CommonAuthorities,1
may,may,s,Contingency,0
not,not,s,DenyDisclaim,0
be,be,s,ReportingStates,0
recal'd,recal'd,n,UNRECOGNIZED,0
But,but,s,Resistance,0
to,to,s,Resistance,1
our,our,s,Inclusive,0
honors,honors,s,StandardsPos,0
great,great,s,Intensity,0
disparagement,disparagement,c,Negative_Relation,0
:,:,n,,0
Yet,yet,s,Resistance,0
will,will,s,PredictedFuture,0
I,i,s,Positivity,0
favor,favor,s,Positivity,1
thee,thee,s,DirectAddress,0
in,in,s,,0
what,what,s,,0
I,i,s,Contingency,0
can,can,c,Contingency,1
;,;,n,,0
Therefore,therefore,s,ReasonForward,0
Merchant,merchant,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
limit,limit,s,AbstractConcepts,0
thee,thee,s,DirectAddress,0
this,this,s,Immediacy,0
day,day,n,Immediacy,1
To,to,s,ProjectAhead,0
seek,seek,s,ProjectAhead,1
thy,thy,s,DirectAddress,0
help,help,s,StandardsPos,0
by,by,s,StandardsPos,1
beneficial,beneficial,s,StandardsPos,0
help,help,c,Positivity,0
",",",",n,,0
Try,try,s,ProjectAhead,0
all,all,s,Generalization,0
the,the,s,Generalization,1
friends,friends,s,StandardsPos,0
thou,thou,s,DirectAddress,0
have,have,s,,0
in,in,s,,0
Ephesus,ephesus,c,UNRECOGNIZED,0
",",",",n,,0
Beg,beg,s,Intensity,0
thou,thou,c,DirectAddress,0
",",",",s,,0
or,or,s,,0
borrow,borrow,c,ReportingEvents,0
",",",",s,,0
to,to,s,,0
make,make,s,ReportingEvents,0
up,up,s,ReportingEvents,1
the,the,s,ReportingEvents,2
sum,sum,c,AbstractConcepts,0
",",",",n,,0
And,and,s,,0
live,live,c,,0
:,:,s,,0
if,if,s,Contingency,0
no,no,c,OralCues,0
",",",",s,OralCues,1
then,then,s,,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
doomed,doomed,s,Negativity,0
to,to,s,ProjectAhead,0
die,die,c,ProjectAhead,1
:,:,n,,0
Iaylor,iaylor,c,UNRECOGNIZED,0
",",",",s,,0
take,take,s,SceneShift,0
him,him,s,SceneShift,1
to,to,s,SceneShift,2
thy,thy,s,DirectAddress,0
custody,custody,c,AbstractConcepts,0
.,.,nn,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
.,.,nnn,,0
Hopeless,hopeless,s,Negativity,0
and,and,s,,0
helpelesse,helpelesse,s,UNRECOGNIZED,0
does,does,s,ReportingEvents,0
Egean,egean,s,UNRECOGNIZED,0
wend,wend,c,Motions,0
",",",",n,Resistance,0
But,but,s,Resistance,1
to,to,s,,0
procrastinate,procrastinate,s,Negativity,0
his,his,s,PersonPronoun,0
liuelesse,liuelesse,s,UNRECOGNIZED,0
end,end,c,Sequence,0
.,.,nn,,0
Therefore,therefore,s,ReasonForward,0
give,give,s,ReportingEvents,0
out,out,s,ReportingEvents,1
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
of,of,s,,0
Epidamium,epidamium,c,UNRECOGNIZED,0
",",",",n,,0
Lest,lest,s,Negativity,0
that,that,s,DirectAddress,0
your,your,s,DirectAddress,1
goods,goods,s,AbstractConcepts,0
too,too,s,Negativity,0
soon,soon,s,Negativity,1
be,be,s,ReportingStates,0
confiscate,confiscate,c,Resistance,0
:,:,n,,0
This,this,s,Immediacy,0
very,very,s,Immediacy,1
day,day,s,Immediacy,2
a,a,s,,0
Syracusian,syracusian,s,UNRECOGNIZED,0
Merchant,merchant,n,PersonProperty,0
Is,is,s,ReportingStates,0
apprehended,apprehended,s,ReportingEvents,0
for,for,s,,0
a,a,s,Resistance,0
rival,rival,s,Resistance,1
here,here,c,SpaceRelation,0
",",",",n,SpaceRelation,1
And,and,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
being,being,s,StandardsPos,0
able,able,s,StandardsPos,1
to,to,s,StandardsPos,2
buy,buy,s,ReportingEvents,0
out,out,s,ReportingEvents,1
his,his,s,Biographical_Time,0
life,life,c,Biographical_Time,1
",",",",n,,0
According,according,s,Citations,0
to,to,s,Citations,1
the,the,s,Citations,2
statute,statute,s,CommonAuthorities,0
of,of,s,CommonAuthorities,1
the,the,s,,0
town,town,c,SpaceRelation,0
",",",",n,,0
Dies,dies,s,,0
ere,ere,s,ProjectAhead,0
the,the,s,ProjectAhead,1
weary,weary,s,Negativity,0
sun,sun,s,SenseObject,0
set,set,s,SpaceRelation,0
in,in,s,SpaceRelation,1
the,the,s,SpaceRelation,2
West,west,c,SpaceRelation,0
:,:,n,,0
There,there,s,ReportingStates,0
is,is,s,ReportingStates,1
your,your,s,DirectAddress,0
money,money,s,AbstractConcepts,0
that,that,s,,0
I,i,s,SelfReluctance,0
had,had,s,SelfReluctance,1
to,to,s,SelfReluctance,2
keep,keep,c,TimeDuration,0
.,.,nn,Imperative,0
Go,go,s,Imperative,1
bear,bear,s,Negativity,0
it,it,s,Negativity,1
to,to,s,,0
the,the,s,,0
Centaure,centaure,c,UNRECOGNIZED,0
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
we,we,s,,0
host,host,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
stay,stay,s,SpaceRelation,0
there,there,s,SpaceRelation,1
Dromio,dromio,c,UNRECOGNIZED,0
",",",",s,,0
till,till,s,TimeShift,0
I,i,s,TimeShift,1
come,come,s,ReportingEvents,0
to,to,s,,0
thee,thee,c,DirectAddress,0
;,;,n,,0
Within,within,s,Specifiers,0
this,this,s,Specifiers,1
hour,hour,s,TimeDuration,0
it,it,s,PredictedFuture,0
will,will,s,PredictedFuture,1
be,be,s,PredictedFuture,2
dinner,dinner,s,TimeDuration,0
time,time,c,TimeDuration,1
",",",",n,,0
Till,till,s,AbstractConcepts,0
that,that,s,PredictedFuture,0
I,i,s,PredictedFuture,1
Will,will,s,PredictedFuture,2
view,view,s,ReportingEvents,0
the,the,s,ReportingEvents,1
manners,manners,s,SubjectivePercept,0
of,of,s,SubjectivePercept,1
the,the,s,,0
town,town,c,SpaceRelation,0
",",",",n,,0
Peruse,peruse,s,SpaceRelation,0
the,the,s,,0
traders,traders,c,PersonProperty,0
",",",",s,,0
gaze,gaze,s,SpaceRelation,0
upon,upon,s,SpaceRelation,1
the,the,s,,0
buildings,buildings,c,SenseObject,0
",",",",n,,0
And,and,s,Sequence,0
then,then,s,Sequence,1
return,return,s,RecurringEvents,0
and,and,s,,0
sleep,sleep,s,Motions,0
within,within,s,,0
mine,mine,s,FirstPer,0
Inn,inn,c,SenseObject,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
with,with,s,,0
long,long,s,SenseProperty,0
travail,travail,s,Negativity,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
stiff,stiff,s,Negativity,0
and,and,s,,0
weary,weary,c,Negativity,0
.,.,n,Imperative,0
Get,get,s,Imperative,1
thee,thee,s,DirectAddress,0
away,away,c,,0
.,.,nn,,0
Many,many,s,,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
would,would,s,ProjectBack,0
take,take,s,DirectAddress,0
you,you,s,DirectAddress,1
at,at,s,DirectAddress,2
your,your,s,DirectAddress,3
word,word,c,DirectAddress,4
",",",",n,,0
And,and,s,,0
go,go,s,ReportingEvents,0
indeed,indeed,c,Intensity,0
",",",",s,,0
having,having,s,ReportingEvents,0
so,so,s,Positivity,0
good,good,s,Positivity,1
a,a,s,,0
mean,mean,c,,0
.,.,nn,,0
A,a,s,,0
trusty,trusty,s,StandardsPos,0
villain,villain,s,Negativity,0
sir,sir,c,PersonProperty,0
",",",",s,,0
that,that,s,,0
very,very,s,Intensity,0
often,often,c,RecurringEvents,0
",",",",n,Autobio,0
When,when,s,Autobio,1
I,i,s,Autobio,2
am,am,s,FirstPer,0
dull,dull,s,SenseProperty,0
with,with,s,StandardsPos,0
care,care,s,StandardsPos,1
and,and,s,,0
melancholy,melancholy,c,Sad,0
",",",",n,,0
Lightens,lightens,s,Transformation,0
my,my,s,FirstPer,0
humor,humor,s,Positivity,0
with,with,s,,0
his,his,s,PersonPronoun,0
merry,merry,s,Positivity,0
jests,jests,c,Positivity,0
:,:,n,Future_Question,0
What,what,s,Future_Question,1
will,will,s,Future_Question,2
you,you,s,DirectAddress,0
walk,walk,s,Motions,0
with,with,s,,0
me,me,s,FirstPer,0
about,about,s,,0
the,the,s,,0
town,town,c,SpaceRelation,0
",",",",n,,0
And,and,s,Sequence,0
then,then,s,Sequence,1
go,go,s,ReportingEvents,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Inn,inn,s,SenseObject,0
and,and,s,,0
dine,dine,s,SpaceRelation,0
with,with,s,SpaceRelation,1
me,me,c,FirstPer,0
?,?,nn,Question,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
invited,invited,s,ReportingEvents,0
sir,sir,s,PersonProperty,0
to,to,s,,0
certain,certain,s,Confidence,0
Merchants,merchants,c,PersonProperty,0
",",",",n,,0
Of,of,s,PersonProperty,0
whom,whom,s,PersonProperty,1
I,i,s,SelfDisclosure,0
hope,hope,s,SelfDisclosure,1
to,to,s,SelfDisclosure,2
make,make,s,SubjectivePercept,0
much,much,s,SubjectivePercept,1
benefit,benefit,c,StandardsPos,0
:,:,n,,0
I,i,s,SelfDisclosure,0
crave,crave,s,SelfDisclosure,1
your,your,s,DirectAddress,0
pardon,pardon,c,Positivity,0
",",",",s,,0
soon,soon,s,ProjectAhead,0
at,at,s,,0
five,five,s,Numbers,0
a,a,s,SenseObject,0
clock,clock,c,SenseObject,1
",",",",n,Request,0
Please,please,s,Request,1
you,you,c,DirectAddress,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
meet,meet,s,PredictedFuture,1
with,with,s,DirectAddress,0
you,you,s,DirectAddress,1
upon,upon,s,,0
the,the,s,,0
Mart,mart,c,SenseObject,0
",",",",n,,0
And,and,s,,0
afterward,afterward,s,Sequence,0
consort,consort,s,Negativity,0
you,you,s,DirectAddress,0
till,till,s,AbstractConcepts,0
bed,bed,s,TimeDuration,0
time,time,c,TimeDuration,1
:,:,n,,0
My,my,s,FirstPer,0
present,present,s,,0
business,business,s,AbstractConcepts,0
calls,calls,s,ReportingEvents,0
me,me,s,FirstPer,0
from,from,s,DirectAddress,0
you,you,s,DirectAddress,1
now,now,c,Immediacy,0
.,.,nn,,0
Farewell,farewell,s,SceneShift,0
till,till,s,TimeShift,0
then,then,c,TimeShift,1
:,:,s,,0
I,i,s,Metadiscourse,0
will,will,s,Metadiscourse,1
go,go,s,Metadiscourse,2
loose,loose,s,AbstractConcepts,0
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
",",",",n,,0
And,and,s,,0
wander,wander,s,Motions,0
up,up,s,Motions,0
and,and,s,Motions,1
down,down,s,Motions,2
to,to,s,,0
view,view,s,ReportingEvents,0
the,the,s,ReportingEvents,1
City,city,c,CommonAuthorities,0
.,.,nn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
commend,commend,s,StandardsPos,0
you,you,s,DirectAddress,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
own,own,s,ReportingEvents,0
content,content,c,AbstractConcepts,0
.,.,nnn,,0
He,he,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
commends,commends,s,StandardsPos,0
me,me,s,FirstPer,0
to,to,s,,0
mine,mine,s,FirstPer,0
own,own,s,ReportingEvents,0
content,content,c,AbstractConcepts,0
",",",",n,,0
Commends,commends,s,StandardsPos,0
me,me,s,FirstPer,0
to,to,s,,0
the,the,s,Specifiers,0
thing,thing,s,Specifiers,1
I,i,s,Insist,0
cannot,cannot,s,Insist,1
get,get,c,,0
:,:,n,,0
I,i,s,FirstPer,0
to,to,s,,0
the,the,s,,0
world,world,s,AbstractConcepts,0
am,am,s,FirstPer,0
like,like,s,SenseProperty,0
a,a,s,SenseProperty,1
drop,drop,s,SenseProperty,2
of,of,s,,0
water,water,c,SenseObject,0
",",",",n,,0
That,that,s,,0
in,in,s,,0
the,the,s,SenseObject,0
Ocean,ocean,s,SenseObject,1
seeks,seeks,s,ProjectAhead,0
another,another,s,Specifiers,0
drop,drop,c,,0
",",",",n,,0
Who,who,s,,0
falling,falling,s,,0
there,there,s,SpaceRelation,0
to,to,s,SpaceRelation,1
find,find,s,,0
his,his,s,Inclusive,0
fellow,fellow,s,Inclusive,1
forth,forth,c,SpaceRelation,0
",",",",n,,0
(,(,c,,0
Unseen,unseen,c,SpaceRelation,0
",",",",s,,0
inquisitiue,inquisitiue,c,UNRECOGNIZED,0
),),s,,0
confounds,confounds,s,Negativity,0
himself,himself,c,PersonPronoun,0
.,.,n,ReasonForward,0
So,so,s,ReasonForward,1
I,i,c,FirstPer,0
",",",",s,,0
to,to,s,,0
find,find,s,,0
a,a,s,PersonProperty,0
Mother,mother,s,PersonProperty,1
and,and,s,,0
a,a,s,PersonProperty,0
Brother,brother,c,PersonProperty,1
",",",",n,,0
In,in,s,ProjectAhead,0
quest,quest,s,ProjectAhead,1
of,of,s,ProjectAhead,2
them,them,s,,0
(,(,c,,0
unhappy,unhappy,s,Negativity,0
a,a,c,,0
),),s,,0
loose,loose,s,AbstractConcepts,0
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
.,.,n,SpaceRelation,0
Here,here,s,SpaceRelation,1
comes,comes,s,ReportingEvents,0
the,the,s,,0
almanacke,almanacke,s,UNRECOGNIZED,0
of,of,s,,0
my,my,s,FirstPer,0
true,true,s,StandardsPos,0
date,date,c,,0
:,:,n,Question,0
What,what,s,Question,1
now,now,c,Immediacy,0
?,?,s,Question,0
How,how,s,,0
chance,chance,s,Contingency,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
returned,returned,s,ReportingEvents,0
so,so,s,SubjectiveTime,0
soon,soon,c,SubjectiveTime,1
.,.,nn,,0
Returned,returned,s,ReportingEvents,0
so,so,s,SubjectiveTime,0
soon,soon,c,SubjectiveTime,1
",",",",s,,0
rather,rather,s,Resistance,0
approacht,approacht,s,UNRECOGNIZED,0
too,too,s,Negativity,0
late,late,c,Negativity,1
:,:,n,,0
The,the,s,,0
Capon,capon,s,SenseObject,0
burns,burns,c,SenseProperty,0
",",",",s,,0
the,the,s,SenseObject,0
Pig,pig,s,SenseObject,1
falls,falls,s,Negativity,0
from,from,s,Negativity,1
the,the,s,,0
spit,spit,c,Motions,0
;,;,n,,0
The,the,s,SenseObject,0
clock,clock,s,SenseObject,1
has,has,s,,0
stricken,stricken,s,Negativity,0
twelve,twelve,s,Numbers,0
upon,upon,s,,0
the,the,s,,0
bell,bell,c,SenseObject,0
:,:,n,,0
My,my,s,FirstPer,0
Mistress,mistress,s,PersonProperty,0
made,made,s,ReportingEvents,0
it,it,s,ReportingEvents,1
one,one,s,Numbers,0
upon,upon,s,,0
my,my,s,FirstPer,0
cheek,cheek,c,SenseObject,0
:,:,n,,0
She,she,s,Updates,0
is,is,s,Updates,1
so,so,s,,0
hot,hot,s,SenseProperty,0
because,because,s,ReasonBackward,0
the,the,s,ReasonBackward,1
meat,meat,s,SenseObject,0
is,is,s,ReportingStates,0
cold,cold,c,SenseProperty,0
:,:,n,,0
The,the,s,SenseObject,0
meat,meat,s,SenseObject,1
is,is,s,ReportingStates,0
cold,cold,c,SenseProperty,0
",",",",s,,0
because,because,s,ReasonBackward,0
you,you,s,DirectAddress,0
come,come,s,ReportingEvents,0
not,not,s,SceneShift,0
home,home,c,SceneShift,1
:,:,n,,0
You,you,s,DirectAddress,0
come,come,s,ReportingEvents,0
not,not,s,SceneShift,0
home,home,c,SceneShift,1
",",",",s,,0
because,because,s,ReasonBackward,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
no,no,s,DenyDisclaim,0
stomach,stomach,c,SenseObject,0
:,:,n,,0
You,you,s,DirectAddress,0
have,have,s,DirectAddress,1
no,no,s,DenyDisclaim,0
stomach,stomach,c,SenseObject,0
",",",",s,,0
having,having,s,ReportingEvents,0
broke,broke,s,Transformation,0
your,your,s,Transformation,1
fast,fast,c,Transformation,2
:,:,n,,0
But,but,s,Resistance,0
we,we,s,,0
that,that,s,,0
know,know,s,Confidence,0
what,what,s,Confidence,1
it,it,s,Confidence,2
is,is,s,ProjectAhead,0
to,to,s,ProjectAhead,1
fast,fast,s,SubjectiveTime,0
and,and,s,,0
pray,pray,c,Intensity,0
",",",",n,,0
Are,are,s,ReportingStates,0
penitent,penitent,s,Negativity,0
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
default,default,s,Negativity,0
to,to,s,Negativity,1
day,day,c,TimeDuration,0
.,.,nn,Imperative,0
Stop,stop,s,Imperative,1
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
wind,wind,s,SenseProperty,0
sir,sir,c,PersonProperty,0
",",",",s,,0
tell,tell,s,Citations,0
me,me,s,Citations,1
this,this,s,,0
I,i,s,FirstPer,0
pray,pray,c,Intensity,0
?,?,n,Question,0
Where,where,s,DirectAddress,0
have,have,s,DirectAddress,1
you,you,s,DirectAddress,2
left,left,s,ReportingEvents,0
the,the,s,ReportingEvents,1
money,money,s,AbstractConcepts,0
that,that,s,,0
I,i,s,FirstPer,0
gave,gave,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,nn,,0
Oh,oh,s,OralCues,0
six,six,s,Numbers,0
pence,pence,s,AbstractConcepts,0
that,that,s,,0
I,i,s,Autobio,0
had,had,s,Autobio,1
a,a,s,,0
wensday,wensday,s,UNRECOGNIZED,0
last,last,c,Sequence,0
",",",",n,,0
To,to,s,,0
pay,pay,s,ReportingEvents,0
the,the,s,,0
Sadler,sadler,s,UNRECOGNIZED,0
for,for,s,,0
my,my,s,FirstPer,0
Mistress,mistress,s,PersonProperty,0
crupper,crupper,c,SenseObject,0
:,:,n,,0
The,the,s,,0
Sadler,sadler,s,UNRECOGNIZED,0
had,had,s,ProjectBack,0
it,it,s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
