DVnston,dvnston,c,UNRECOGNIZED,0
Honesty,honesty,s,StandardsPos,0
may,may,s,Contingency,0
walk,walk,s,Motions,0
the,the,s,Motions,1
stre^tes,stre^tes,s,UNRECOGNIZED,0
without,without,s,Contingency,0
company,company,c,AbstractConcepts,0
",",",",n,,0
Not,not,s,DenyDisclaim,0
that,that,s,DenyDisclaim,1
there,there,s,,0
wants,wants,s,PrivateThinking,0
company,company,c,AbstractConcepts,0
",",",",s,Resistance,0
but,but,s,Resistance,1
honest,honest,s,StandardsPos,0
company,company,s,AbstractConcepts,0
I,i,s,SelfDisclosure,0
mean,mean,c,SelfDisclosure,1
",",",",n,,0
And,and,s,Resistance,0
yet,yet,s,Resistance,1
Honesty,honesty,c,StandardsPos,0
*,*,s,,0
can,can,s,Contingency,0
clap,clap,s,SenseProperty,0
a,a,s,Negativity,0
knave,knave,s,Negativity,1
on,on,s,,0
the,the,s,SenseObject,0
shoulder,shoulder,s,SenseObject,1
for,for,s,Specifiers,0
all,all,s,Specifiers,1
his,his,s,Specifiers,2
bravery,bravery,c,StandardsPos,0
.,.,nn,Question,0
Why,why,s,Question,1
(,(,c,,0
base,base,s,AbstractConcepts,0
companion,companion,c,Positivity,0
),),s,,0
mean,mean,s,,0
you,you,s,DirectAddress,0
me,me,c,FirstPer,0
?,?,nn,Question,0
Not,not,s,DenyDisclaim,0
base,base,s,AbstractConcepts,0
(,(,c,,0
sir,sir,c,PersonProperty,0
),),s,,0
because,because,s,ReasonBackward,0
I,i,s,Autobio,0
was,was,s,Autobio,1
truly,truly,s,Intensity,0
begotten,begotten,c,Transformation,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
Honesty,honesty,s,StandardsPos,0
may,may,s,Contingency,0
be,be,s,Contingency,1
suspected,suspected,c,Negativity,0
",",",",s,Resistance,0
but,but,s,Resistance,1
never,never,s,DenyDisclaim,0
detected,detected,c,ReportingEvents,0
:,:,n,,0
But,but,s,Confront,0
you,you,s,Confront,1
think,think,s,Confront,2
I,i,s,Autobio,0
had,had,s,Autobio,1
a,a,s,,0
bayliefe,bayliefe,s,UNRECOGNIZED,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
father,father,s,PersonProperty,0
as,as,s,DirectAddress,0
you,you,s,DirectAddress,1
had,had,c,ProjectBack,0
",",",",n,ProjectBack,1
And,and,s,,0
that,that,s,,0
my,my,s,Autobio,0
mother,mother,s,Autobio,1
could,could,s,Contingency,0
return,return,s,ReportingEvents,0
a,a,s,ReportingEvents,1
writ,writ,s,CommonAuthorities,0
of,of,s,CommonAuthorities,1
error,error,c,CommonAuthorities,2
",",",",n,,0
As,as,s,DirectAddress,0
yours,yours,s,DirectAddress,1
did,did,c,ReportingStates,0
",",",",s,ReportingStates,1
when,when,s,TimeShift,0
such,such,s,TimeShift,1
a,a,s,StandardsPos,0
Gallant,gallant,s,StandardsPos,1
as,as,s,DirectAddress,0
you,you,s,DirectAddress,1
were,were,s,ProjectBack,0
gotten,gotten,c,,0
.,.,nn,,0
Believe,believe,s,PrivateThinking,0
me,me,c,FirstPer,0
",",",",s,,0
Perin,perin,c,UNRECOGNIZED,0
",",",",s,,0
he,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
touched,touched,s,SenseProperty,0
you,you,s,DirectAddress,0
now,now,c,Updates,0
",",",",n,Updates,1
And,and,s,,0
I,i,s,FirstPer,0
perceive,perceive,c,PrivateThinking,0
",",",",s,Concessive,0
though,though,s,Concessive,1
Honesty,honesty,s,StandardsPos,0
be,be,s,ReportingStates,0
simple,simple,c,SubjectivePercept,0
",",",",n,Resistance,0
Yet,yet,s,Resistance,1
many,many,s,RecurringEvents,0
times,times,s,RecurringEvents,1
he,he,s,Neutral_Attribution,0
speaks,speaks,s,Neutral_Attribution,1
truth,truth,c,StandardsPos,0
.,.,nn,,0
True,true,c,Concessive,0
",",",",s,Concessive,1
if,if,s,Contingency,0
it,it,s,Contingency,1
please,please,s,Positivity,0
your,your,s,DirectAddress,0
Grace,grace,c,StandardsPos,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
honest,honest,s,StandardsPos,0
men,men,s,StandardsPos,1
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
lie,lie,c,Motions,0
:,:,n,,0
But,but,s,Resistance,0
if,if,s,Contingency,0
your,your,s,DirectAddress,0
Grace,grace,s,StandardsPos,0
vouchsafe,vouchsafe,s,ProjectAhead,0
to,to,s,ProjectAhead,1
give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
leave,leave,c,,0
",",",",n,,0
You,you,s,Insist,0
shall,shall,s,Insist,1
see,see,s,SpaceRelation,0
me,me,s,SpaceRelation,1
find,find,s,,0
more,more,s,Comparison,0
knaves,knaves,s,Negativity,0
than,than,s,Comparison,0
one,one,c,Numbers,0
.,.,n,,0
If,if,s,Contingency,0
my,my,s,FirstPer,0
cunning,cunning,s,Negativity,0
fail,fail,s,StandardsNeg,0
me,me,s,FirstPer,0
not,not,c,DenyDisclaim,0
",",",",s,,0
or,or,s,Contingency,0
else,else,s,Contingency,1
say,say,s,Citations,0
Honesty,honesty,s,StandardsPos,0
had,had,s,ProjectBack,0
no,no,s,ProjectBack,1
honesty,honesty,nn,StandardsPos,0
But,but,s,Resistance,0
tell,tell,s,Citations,0
me,me,c,Citations,1
",",",",s,,0
Dunston,dunston,c,UNRECOGNIZED,0
",",",",s,,0
how,how,s,Question,0
think,think,s,Question,1
thou,thou,s,DirectAddress,0
of,of,s,Specifiers,0
this,this,s,Specifiers,1
motion,motion,c,Motions,0
?,?,n,Question,0
Were,were,s,Contingency,0
it,it,s,Contingency,1
not,not,s,Contingency,2
good,good,s,,0
think,think,s,PrivateThinking,0
thou,thou,s,DirectAddress,0
we,we,s,,0
gave,gave,s,Narrative_Verbs,0
him,him,s,Narrative_Verbs,1
leave,leave,n,SceneShift,0
To,to,s,SceneShift,1
stifle,stifle,s,Negativity,0
such,such,s,Intensity,0
Catterpillers,catterpillers,s,UNRECOGNIZED,0
as,as,s,,0
corrupt,corrupt,s,StandardsNeg,0
the,the,s,CommonAuthorities,0
commonwealth,commonwealth,c,CommonAuthorities,1
:,:,n,,0
For,for,s,Specifiers,0
many,many,s,Specifiers,1
times,times,s,AbstractConcepts,0
such,such,s,Intensity,0
simple,simple,s,SubjectivePercept,0
men,men,s,PersonProperty,0
as,as,s,TimeDuration,0
he,he,c,TimeDuration,1
",",",",n,,0
Bewray,bewray,s,SubjectivePercept,0
much,much,s,Intensity,0
matter,matter,s,AbstractConcepts,0
in,in,s,AbstractConcepts,1
simplicity,simplicity,c,StandardsPos,0
:,:,n,,0
Then,then,s,Sequence,0
tell,tell,s,Sequence,1
me,me,s,FirstPer,0
Dunston,dunston,c,UNRECOGNIZED,0
",",",",s,,0
what,what,s,Question,0
think,think,s,Question,1
thou,thou,s,DirectAddress,0
of,of,s,,0
his,his,s,PersonPronoun,0
motion,motion,c,Motions,0
?,?,nn,Question,0
If,if,s,Contingency,0
it,it,s,Contingency,1
please,please,s,Positivity,0
your,your,s,DirectAddress,0
Grace,grace,s,StandardsPos,0
to,to,s,,0
think,think,s,PrivateThinking,0
it,it,s,,0
good,good,c,,0
",",",",n,,0
Dunston,dunston,s,UNRECOGNIZED,0
will,will,s,PredictedFuture,0
say,say,s,Citations,0
as,as,s,,0
once,once,s,TimeShift,0
Hefestion,hefestion,s,UNRECOGNIZED,0
did,did,c,ReportingStates,0
",",",",n,ReportingStates,1
When,when,s,,0
Alexander,alexander,s,,0
wan,wan,s,Negativity,0
rich,rich,s,Positivity,0
Macedone,macedone,c,UNRECOGNIZED,0
",",",",n,,0
That,that,s,,0
what,what,s,,0
so,so,s,,0
ere,ere,s,ProjectAhead,0
the,the,s,ProjectAhead,1
King,king,s,PersonProperty,0
himself,himself,s,PersonPronoun,0
thought,thought,s,PrivateThinking,0
meet,meet,c,ReportingEvents,0
",",",",n,,0
He,he,s,Biographical_Time,0
would,would,s,Biographical_Time,1
in,in,s,,0
dutiful,dutiful,s,StandardsPos,0
obedience,obedience,s,CommonAuthorities,0
yield,yield,s,ReportingEvents,0
unto,unto,c,CommonAuthorities,0
:,:,n,,0
And,and,s,ReasonForward,0
so,so,s,ReasonForward,1
says,says,s,Citations,0
Dunston,dunston,s,UNRECOGNIZED,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
Majesty,majesty,c,CommonAuthorities,0
.,.,n,Citations,0
For,for,s,Citations,1
many,many,s,Citations,2
times,times,s,AbstractConcepts,0
such,such,s,Intensity,0
simple,simple,s,SubjectivePercept,0
men,men,s,PersonProperty,0
bring,bring,s,,0
that,that,s,ProjectAhead,0
to,to,s,ProjectAhead,1
pass,pass,c,ReportingEvents,0
*,*,n,,0
That,that,s,,0
wiser,wiser,s,StandardsPos,0
heads,heads,s,StandardsPos,1
cannot,cannot,s,DenyDisclaim,0
attain,attain,s,StandardsPos,0
unto,unto,c,CommonAuthorities,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
doubtless,doubtless,s,Confidence,0
he,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
some,some,s,Uncertainty,0
device,device,s,SenseObject,0
in,in,s,SpaceRelation,0
hand,hand,c,SpaceRelation,1
",",",",n,,0
Whereby,whereby,s,CommonAuthorities,0
to,to,s,,0
find,find,s,,0
such,such,s,Intensity,0
subtle,subtle,s,SubjectivePercept,0
knauerie,knauerie,c,UNRECOGNIZED,0
.,.,nn,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
Dunston,dunston,c,UNRECOGNIZED,0
",",",",s,,0
then,then,s,,0
as,as,s,,0
thou,thou,s,DirectAddress,0
have,have,s,,0
counseld,counseld,s,UNRECOGNIZED,0
me,me,c,FirstPer,0
",",",",n,,0
I,i,s,FirstPer,0
will,will,s,SubjectivePercept,0
for,for,s,SubjectivePercept,1
once,once,s,TimeShift,0
make,make,s,ReportingEvents,0
proof,proof,s,Confidence,0
of,of,s,Confidence,1
Honesty,honesty,c,StandardsPos,0
:,:,s,,0
sir,sir,c,PersonProperty,0
",",",",s,,0
come,come,s,ReportingEvents,0
hither,hither,c,SpaceRelation,0
",",",",n,,0
In,in,s,ProjectAhead,0
hope,hope,s,ProjectAhead,1
you,you,s,DirectAddress,0
will,will,c,PredictedFuture,0
",",",",s,,0
as,as,s,DirectAddress,0
your,your,s,DirectAddress,1
profession,profession,s,CommonAuthorities,0
is,is,c,ReportingStates,0
",",",",n,,0
In,in,s,,0
honest,honest,s,StandardsPos,0
sort,sort,s,AbstractConcepts,0
to,to,s,,0
find,find,s,,0
deceivers,deceivers,s,Anger,0
out,out,c,,0
:,:,n,,0
And,and,s,,0
fynding,fynding,s,UNRECOGNIZED,0
them,them,c,,0
",",",",s,,0
to,to,s,,0
give,give,s,ReportingEvents,0
us,us,s,ReportingEvents,1
notice,notice,s,PrivateThinking,0
straight,straight,c,AbstractConcepts,0
",",",",n,,0
That,that,s,Inclusive,0
we,we,s,Inclusive,1
may,may,s,Contingency,0
punish,punish,s,Negativity,0
them,them,s,,0
for,for,s,,0
their,their,s,PersonPronoun,0
amiss,amiss,c,StandardsNeg,0
:,:,n,,0
We,we,s,,0
give,give,s,,0
thee,thee,s,DirectAddress,0
lean,lean,s,SenseProperty,0
to,to,s,,0
work,work,s,GenericEvents,0
what,what,s,,0
means,means,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
may,may,c,Contingency,0
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
it,it,s,Contingency,0
be,be,s,Contingency,1
not,not,s,DenyDisclaim,0
prejudice,prejudice,s,StandardsNeg,0
to,to,s,SceneShift,0
the,the,s,SceneShift,1
state,state,s,SceneShift,2
nor,nor,s,DenyDisclaim,0
us,us,c,Inclusive,0
.,.,nn,,0
My,my,s,FirstPer,0
gracious,gracious,s,StandardsPos,0
Lord,lord,c,CommonAuthorities,0
",",",",s,,0
if,if,s,Contingency,0
Honesty,honesty,s,StandardsPos,0
offend,offend,c,Anger,0
",",",",n,,0
In,in,s,,0
any,any,s,Specifiers,0
thing,thing,s,Specifiers,1
that,that,s,Updates,0
he,he,s,Updates,1
has,has,s,Updates,2
promised,promised,c,ReportingStates,0
",",",",n,ReportingStates,1
And,and,s,,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
as,as,s,DirectAddress,0
your,your,s,DirectAddress,1
Grace,grace,s,StandardsPos,0
has,has,s,,0
given,given,s,ReportingStates,0
in,in,s,Responsibility,0
charge,charge,c,Responsibility,1
",",",",n,,0
Stifle,stifle,s,Negativity,0
such,such,s,Intensity,0
Caterpillars,caterpillars,s,SenseObject,0
as,as,s,,0
corrupt,corrupt,s,StandardsNeg,0
the,the,s,,0
state,state,c,,0
.,.,n,Imperative,0
Let,let,s,Imperative,1
Honesty,honesty,s,StandardsPos,0
receive,receive,s,ReportingEvents,0
such,such,s,Intensity,0
punishment,punishment,c,Negativity,0
",",",",n,,0
As,as,s,TimeDuration,0
he,he,s,TimeDuration,1
deserves,deserves,s,StandardsPos,0
that,that,s,,0
leazes,leazes,s,UNRECOGNIZED,0
to,to,s,,0
the,the,s,SenseObject,0
king,king,c,SenseObject,1
.,.,nn,,0
Honesty,honesty,s,StandardsPos,0
it,it,s,,0
is,is,s,ReportingStates,0
enough,enough,c,SubjectivePercept,0
",",",",s,Resistance,0
but,but,s,Resistance,1
tell,tell,s,Citations,0
me,me,s,Citations,1
now,now,s,Immediacy,0
what,what,s,,0
moved,moved,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
first,first,c,Sequence,0
",",",",n,Sequence,1
To,to,s,,0
undertake,undertake,s,ProjectAhead,0
this,this,s,,0
task,task,s,AbstractConcepts,0
to,to,s,,0
visit,visit,s,SceneShift,0
us,us,c,Inclusive,0
",",",",s,,0
speak,speak,s,ReportingEvents,0
truth,truth,c,StandardsPos,0
",",",",s,,0
desemble,desemble,s,UNRECOGNIZED,0
not,not,c,DenyDisclaim,0
:,:,nn,,0
If,if,s,Contingency,0
I,i,s,Insist,0
should,should,s,Insist,1
tell,tell,s,DirectAddress,0
your,your,s,DirectAddress,1
Grace,grace,s,StandardsPos,0
twold,twold,s,UNRECOGNIZED,0
make,make,s,DirectAddress,0
you,you,s,DirectAddress,1
laugh,laugh,n,Positivity,0
To,to,s,Positivity,1
hear,hear,s,SpaceRelation,0
how,how,s,,0
Honesty,honesty,s,StandardsPos,0
was,was,s,ProjectBack,0
entertainde,entertainde,c,UNRECOGNIZED,0
",",",",n,,0
Poor,poor,c,Negativity,0
",",",",s,,0
lame,lame,s,Negativity,0
and,and,s,,0
blind,blind,s,Negativity,0
when,when,s,Autobio,0
I,i,s,Autobio,1
came,came,s,ReportingEvents,0
once,once,s,TimeShift,0
ashore,ashore,c,SpaceRelation,0
",",",",n,,0
Lord,lord,c,CommonAuthorities,0
",",",",s,,0
how,how,s,,0
they,they,s,,0
came,came,s,ReportingEvents,0
in,in,s,ReportingEvents,1
flocks,flocks,s,SceneShift,0
to,to,s,SceneShift,1
visit,visit,s,SceneShift,0
me,me,c,FirstPer,0
",",",",n,,0
The,the,s,PersonProperty,0
shepherd,shepherd,s,PersonProperty,1
with,with,s,,0
his,his,s,PersonPronoun,0
hook,hook,c,SenseObject,0
",",",",s,,0
and,and,s,,0
Thrasher,thrasher,s,Motions,0
with,with,s,,0
his,his,s,PersonPronoun,0
flaile,flaile,c,UNRECOGNIZED,0
",",",",n,,0
The,the,s,Intensity,0
very,very,s,Intensity,1
peddler,peddler,s,PersonProperty,0
with,with,s,,0
his,his,s,PersonPronoun,0
dog,dog,c,SenseObject,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
tinker,tinker,s,Curiosity,0
with,with,s,Curiosity,1
his,his,s,PersonPronoun,0
male,male,c,PersonProperty,0
.,.,n,Sequence,0
Then,then,s,Sequence,1
comes,comes,s,ReportingEvents,0
a,a,s,,0
soldier,soldier,s,PersonProperty,0
counterfeit,counterfeit,c,StandardsNeg,0
",",",",s,,0
and,and,s,,0
with,with,s,,0
him,him,s,PersonPronoun,0
was,was,s,ProjectBack,0
his,his,s,ProjectBack,1
Iug,iug,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,,0
Will,will,s,PredictedFuture,0
the,the,s,,0
whipper,whipper,s,SenseObject,0
of,of,s,,0
the,the,s,SenseObject,0
dogs,dogs,s,SenseObject,1
had,had,s,ProjectBack,0
got,got,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
bounsing,bounsing,s,UNRECOGNIZED,0
trug,trug,c,AbstractConcepts,0
:,:,n,,0
And,and,s,,0
coging,coging,s,UNRECOGNIZED,0
Dick,dick,s,PersonProperty,0
was,was,s,ProjectBack,0
in,in,s,,0
the,the,s,,0
crew,crew,c,PersonProperty,0
",",",",s,,0
that,that,s,,0
swore,swore,s,ReportingEvents,0
he,he,s,PersonPronoun,0
came,came,s,ReportingEvents,0
sro^,sro^,s,UNRECOGNIZED,0
France,france,n,,0
He,he,s,Neutral_Attribution,0
swore,swore,s,Neutral_Attribution,1
that,that,s,,0
in,in,s,,0
the,the,s,SenseObject,0
Kings,kings,s,SenseObject,1
defense,defense,c,AbstractConcepts,0
",",",",s,,0
he,he,s,Negative_Attribution,0
lost,lost,s,Negative_Attribution,1
his,his,s,PersonPronoun,0
arm,arm,s,SenseObject,0
by,by,s,Contingency,0
chance,chance,c,Contingency,1
",",",",n,,0
And,and,s,Resistance,0
yet,yet,s,Resistance,1
in,in,s,StandardsPos,0
conscience,conscience,c,StandardsPos,1
",",",",s,,0
if,if,s,Contingency,0
I,i,s,Contingency,1
were,were,s,Contingency,2
put,put,s,ReportingEvents,0
to,to,s,ReportingEvents,1
swear,swear,c,Intensity,0
",",",",n,,0
I,i,s,Autobio,0
would,would,s,Autobio,1
be,be,s,Autobio,2
bound,bound,s,AbstractConcepts,0
to,to,s,AbstractConcepts,1
lay,lay,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
pouud,pouud,c,UNRECOGNIZED,0
",",",",s,,0
the,the,s,Negativity,0
knave,knave,s,Negativity,1
was,was,s,ProjectBack,0
never,never,s,DenyDisclaim,0
there,there,c,SpaceRelation,0
",",",",n,SpaceRelation,1
And,and,s,,0
happening,happening,s,Contingency,0
among,among,s,Specifiers,0
this,this,s,Specifiers,1
company,company,s,AbstractConcepts,0
by,by,s,Contingency,0
chance,chance,s,Contingency,1
one,one,s,TimeShift,0
day,day,c,TimeShift,1
",",",",n,TimeShift,2
I,i,s,Autobio,0
had,had,s,Autobio,1
no,no,s,SubjectiveTime,0
sooner,sooner,s,SubjectiveTime,1
namde,namde,s,UNRECOGNIZED,0
my,my,s,Autobio,0
name,name,c,Autobio,1
",",",",s,Resistance,0
but,but,s,Resistance,1
they,they,s,Neutral_Attribution,0
ran,ran,s,Neutral_Attribution,1
all,all,s,,0
away,away,c,,0
",",",",n,Resistance,0
But,but,s,Resistance,1
now,now,s,Immediacy,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
to,to,s,PredictedFuture,1
my,my,s,FirstPer,0
task,task,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
leave,leave,s,,0
your,your,s,DirectAddress,0
Grace,grace,c,StandardsPos,0
",",",",n,ReasonForward,0
And,and,s,ReasonForward,1
so,so,s,ReasonForward,2
I,i,s,FirstPer,0
take,take,s,ReportingEvents,0
my,my,s,FirstPer,0
conge,conge,s,SceneShift,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
Majesty,majesty,c,CommonAuthorities,0
.,.,nn,,0
Honesty,honesty,c,StandardsPos,0
",",",",s,,0
farewell,farewell,c,SceneShift,0
",",",",s,,0
and,and,s,,0
look,look,s,ReportingEvents,0
unto,unto,s,CommonAuthorities,0
your,your,s,Responsibility,0
charge,charge,c,Responsibility,1
.,.,nn,,0
My,my,s,FirstPer,0
gracious,gracious,s,StandardsPos,0
Lord,lord,c,CommonAuthorities,0
",",",",s,,0
if,if,s,Contingency,0
I,i,s,FirstPer,0
might,might,s,Contingency,0
not,not,s,DenyDisclaim,0
offend,offend,c,Anger,0
",",",",n,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
entreat,entreat,s,Request,0
a,a,s,Positivity,0
favor,favor,s,Positivity,1
at,at,s,SpaceRelation,0
your,your,s,SpaceRelation,1
hand,hand,c,SenseObject,0
",",",",n,,0
It,it,s,ReportingStates,0
Is,is,s,ReportingStates,1
so,so,c,ReportingStates,2
",",",",s,,0
I,i,s,FirstPer,0
heard,heard,s,Updates,0
of,of,s,Immediacy,0
late,late,c,Immediacy,1
",",",",s,,0
my,my,s,FirstPer,0
gracious,gracious,s,StandardsPos,0
Lord,lord,c,CommonAuthorities,0
",",",",n,,0
That,that,s,,0
my,my,s,FirstPer,0
kind,kind,s,Positivity,0
father,father,s,PersonProperty,0
lay,lay,s,ReportingEvents,0
at,at,s,Immediacy,0
point,point,s,Immediacy,1
of,of,s,,0
death,death,c,Negativity,0
",",",",n,,0
And,and,s,,0
if,if,s,Contingency,0
(,(,c,,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
),),s,,0
I,i,s,Insist,0
should,should,s,Insist,1
not,not,s,Insist,2
visit,visit,s,SceneShift,0
him,him,c,SceneShift,1
",",",",n,,0
The,the,s,,0
world,world,s,AbstractConcepts,0
(,(,c,,0
I,i,s,Fear,0
fear,fear,c,Fear,1
),),s,,0
would,would,s,ProjectBack,0
find,find,s,,0
great,great,s,Intensity,0
fault,fault,s,StandardsNeg,0
with,with,s,,0
me,me,c,FirstPer,0
.,.,nn,,0
Nay,nay,c,OralCues,0
",",",",s,,0
Perin,perin,c,UNRECOGNIZED,0
",",",",s,,0
if,if,s,Contingency,0
your,your,s,DirectAddress,0
business,business,s,AbstractConcepts,0
be,be,s,ReportingStates,0
of,of,s,AbstractConcepts,0
weight,weight,c,AbstractConcepts,1
",",",",n,,0
We,we,s,ReportingStates,0
are,are,s,ReportingStates,1
content,content,s,Positivity,0
to,to,s,Positivity,1
give,give,s,DirectAddress,0
you,you,s,DirectAddress,1
leave,leave,s,SceneShift,0
to,to,s,SceneShift,1
go,go,c,ReportingEvents,0
:,:,n,,0
Provided,provided,s,ReportingEvents,0
this,this,c,Immediacy,0
",",",",s,Immediacy,1
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
return,return,s,RecurringEvents,0
again,again,c,RecurringEvents,0
",",",",n,,0
When,when,s,DirectAddress,0
you,you,s,DirectAddress,1
have,have,s,DirectAddress,2
seen,seen,s,SpaceRelation,0
your,your,s,DirectAddress,0
Father,father,s,PersonProperty,0
and,and,s,,0
your,your,s,DirectAddress,0
friends,friends,c,StandardsPos,0
.,.,nn,,0
My,my,s,FirstPer,0
gracious,gracious,s,StandardsPos,0
Lord,lord,c,CommonAuthorities,0
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
stay,stay,s,SpaceRelation,0
there,there,s,SpaceRelation,1
long,long,c,SenseProperty,0
.,.,n,,0
Only,only,s,SubjectivePercept,0
but,but,s,Resistance,0
see,see,s,,0
my,my,s,Autobio,0
father,father,s,Autobio,1
and,and,s,,0
return,return,s,RecurringEvents,0
again,again,c,RecurringEvents,0
.,.,n,Imperative,0
Till,till,s,Imperative,1
when,when,s,,0
my,my,s,FirstPer,0
grations,grations,s,UNRECOGNIZED,0
Lord,lord,c,CommonAuthorities,0
",",",",s,,0
I,i,s,FirstPer,0
take,take,s,SceneShift,0
my,my,s,SceneShift,1
leave,leave,c,SceneShift,2
.,.,nn,,0
Perin,perin,s,UNRECOGNIZED,0
farewell,farewell,c,SceneShift,0
",",",",s,,0
and,and,s,,0
tell,tell,s,Citations,0
me,me,s,Citations,1
Dunston,dunston,c,UNRECOGNIZED,0
",",",",s,,0
now,now,s,Immediacy,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
alone,alone,c,SpaceRelation,0
",",",",n,,0
What,what,s,Question,0
do,do,s,Question,1
thou,thou,s,DirectAddress,0
think,think,s,PrivateThinking,0
of,of,s,PrivateThinking,1
beauteous,beauteous,s,StandardsPos,0
Alfrida,alfrida,c,UNRECOGNIZED,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
she,she,s,ReasonForward,2
is,is,s,Citations,0
reported,reported,s,Citations,1
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
be,be,s,ReportingStates,0
passing,passing,s,Intensity,0
fair,fair,c,Intensity,1
:,:,n,,0
They,they,s,Citations,0
say,say,s,Citations,1
she,she,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
a,a,s,,0
white,white,s,SenseProperty,0
pit,pit,s,SenseObject,0
in,in,s,Specifiers,0
her,her,s,Specifiers,1
chin,chin,c,SenseObject,0
",",",",n,,0
That,that,s,,0
makes,makes,s,Resemblances,0
her,her,s,Resemblances,1
look,look,s,Resemblances,2
like,like,s,Resemblances,3
to,to,s,,0
the,the,s,,0
Queen,queen,s,PersonProperty,0
of,of,s,StandardsPos,0
love,love,c,StandardsPos,1
",",",",n,,0
When,when,s,TimeShift,0
she,she,s,TimeShift,1
was,was,s,ProjectBack,0
dalying,dalying,s,UNRECOGNIZED,0
with,with,s,,0
Endymion,endymion,c,UNRECOGNIZED,0
:,:,n,,0
Believe,believe,s,PrivateThinking,0
me,me,s,FirstPer,0
Dunston,dunston,c,UNRECOGNIZED,0
",",",",s,,0
if,if,s,Contingency,0
she,she,s,Contingency,1
be,be,s,ReportingStates,0
so,so,s,,0
fair,fair,c,StandardsPos,0
",",",",n,,0
She,she,s,PersonPronoun,0
will,will,s,PredictedFuture,0
serve,serve,s,ReportingEvents,0
our,our,s,Inclusive,0
turn,turn,s,Transformation,0
to,to,s,Transformation,1
make,make,s,ReportingEvents,0
a,a,s,,0
Concubine,concubine,c,PersonProperty,0
",",",",n,,0
Me,me,s,FirstPer,0
thinks,thinks,s,PrivateThinking,0
it,it,s,PrivateThinking,1
is,is,s,Positivity,0
good,good,s,Positivity,1
some,some,s,Uncertainty,0
time,time,s,SubjectiveTime,0
to,to,s,SubjectiveTime,1
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
love,love,n,Positivity,0
To,to,s,Positivity,1
sport,sport,s,AbstractConcepts,0
withal,withal,c,Metadiscourse,0
",",",",s,,0
and,and,s,,0
pass,pass,s,Negativity,0
away,away,s,Negativity,1
the,the,s,TimeShift,0
time,time,c,TimeShift,1
.,.,nn,,0
I,i,c,FirstPer,0
",",",",s,,0
my,my,s,FirstPer,0
good,good,s,,0
Lord,lord,c,CommonAuthorities,0
",",",",s,,0
Dunston,dunston,s,UNRECOGNIZED,0
could,could,s,Contingency,0
well,well,s,Contingency,1
allow,allow,s,ReportingEvents,0
