MOst,most,s,Comparison,0
do,do,c,GenericEvents,0
",",",",s,GenericEvents,1
regards,regards,s,AbstractConcepts,0
thee,thee,s,DirectAddress,0
not,not,nnn,DenyDisclaim,0
Vain,vain,s,Negativity,0
Eumenides,eumenides,c,UNRECOGNIZED,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
thoughts,thoughts,s,PrivateThinking,0
never,never,s,DenyDisclaim,0
grow,grow,s,ReportingEvents,0
higher,higher,s,Comparison,0
the^,the^,s,UNRECOGNIZED,0
the,the,s,CommonAuthorities,0
crown,crown,s,CommonAuthorities,1
of,of,s,CommonAuthorities,2
thy,thy,s,DirectAddress,0
head,head,c,SenseObject,0
.,.,n,Question,0
Why,why,s,Question,1
troublest,troublest,s,UNRECOGNIZED,0
thou,thou,s,DirectAddress,0
me,me,c,FirstPer,0
",",",",s,,0
having,having,s,ReportingEvents,0
neither,neither,s,DenyDisclaim,0
head,head,s,SceneShift,0
to,to,s,SceneShift,1
conceive,conceive,s,PrivateThinking,0
the,the,s,ReasonBackward,0
cause,cause,s,ReasonBackward,1
of,of,s,ReasonBackward,2
my,my,s,Positivity,0
love,love,c,Positivity,1
",",",",n,,0
or,or,s,,0
a,a,s,SenseObject,0
heart,heart,s,SenseObject,1
to,to,s,,0
receive,receive,s,ReportingEvents,0
the,the,s,,0
impressions,impressions,c,AbstractConcepts,0
?,?,s,Question,0
follow,follow,s,,0
thou,thou,s,DirectAddress,0
thine,thine,s,UNRECOGNIZED,0
own,own,s,ReportingEvents,0
fortunes,fortunes,c,ProjectAhead,0
",",",",s,Aside,0
which,which,n,Aside,1
creep,creep,s,Fear,0
on,on,s,SpaceRelation,0
the,the,s,SpaceRelation,1
earth,earth,c,SpaceRelation,2
",",",",s,,0
and,and,s,,0
suffer,suffer,s,Negativity,0
me,me,s,FirstPer,0
to,to,s,,0
fly,fly,s,SceneShift,0
to,to,s,SceneShift,1
mine,mine,c,FirstPer,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
fall,fall,s,,0
though,though,s,Concessive,0
it,it,s,Contingency,0
be,be,n,Contingency,1
desperate,desperate,c,Negativity,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
shall,shall,s,ProjectAhead,0
it,it,s,,0
come,come,s,SceneShift,0
by,by,s,SceneShift,1
daring,daring,c,SubjectivePercept,0
.,.,s,,0
Farewell,farewell,nnn,SceneShift,0
Without,without,s,Confidence,0
doubt,doubt,s,Confidence,1
Endimion,endimion,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
bewitched,bewitched,c,ReportingStates,0
",",",",s,ReportingStates,1
otherwise,otherwise,s,Contingency,0
in,in,s,,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
of,of,s,Specifiers,0
such,such,s,Specifiers,1
rare,rare,s,Exceptions,0
virtues,virtues,c,StandardsPos,0
",",",",n,,0
there,there,s,Contingency,0
could,could,s,Contingency,1
not,not,s,DenyDisclaim,0
harbor,harbor,s,ReportingEvents,0
a,a,s,ReportingEvents,1
mind,mind,s,SubjectivePercept,0
of,of,s,Specifiers,0
such,such,s,Specifiers,1
extreme,extreme,s,Intensity,0
madness,madness,c,Negativity,0
.,.,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
follow,follow,s,,0
him,him,c,PersonPronoun,0
",",",",s,,0
least,least,n,Comparison,0
in,in,s,,0
this,this,s,,0
fancy,fancy,s,SubjectivePercept,0
of,of,s,,0
the,the,s,SenseObject,0
Moon,moon,c,SenseObject,1
",",",",s,,0
he,he,s,PersonPronoun,0
deprive,deprive,s,StandardsNeg,0
himself,himself,s,PersonPronoun,0
of,of,s,,0
the,the,s,SpaceRelation,0
sight,sight,s,SpaceRelation,1
of,of,s,SpaceRelation,2
the,the,s,SenseObject,0
Sun,sun,nnn,SenseObject,1
Treacherous,treacherous,s,Anger,0
and,and,s,,0
most,most,s,Comparison,0
periurde,periurde,s,UNRECOGNIZED,0
Endimion,endimion,c,UNRECOGNIZED,0
",",",",s,,0
is,is,s,ReportingStates,0
Cynthia,cynthia,s,UNRECOGNIZED,0
the,the,s,,0
sweetness,sweetness,s,SenseObject,0
of,of,s,,0
thy,thy,s,DirectAddress,0
life,life,c,AbstractConcepts,0
",",",",n,,0
and,and,s,,0
the,the,s,,0
bitterness,bitterness,s,Negativity,0
of,of,s,Negativity,1
my,my,s,FirstPer,0
death,death,c,Negativity,0
?,?,s,Question,0
What,what,s,,0
revenge,revenge,s,Resistance,0
may,may,s,Contingency,0
be,be,s,Contingency,1
devised,devised,s,ReportingEvents,0
so,so,s,Intensity,0
full,full,s,Intensity,1
of,of,s,,0
shame,shame,c,StandardsNeg,0
",",",",s,,0
as,as,n,,0
my,my,s,SelfDisclosure,0
thoughts,thoughts,s,SelfDisclosure,1
are,are,s,ReportingStates,0
replenished,replenished,s,StandardsPos,0
with,with,s,,0
malice,malice,c,StandardsNeg,0
?,?,s,Question,0
Tell,tell,s,Citations,0
me,me,s,Citations,1
Floscula,floscula,s,UNRECOGNIZED,0
if,if,s,Contingency,0
falsenes,falsenes,s,UNRECOGNIZED,0
in,in,s,Positivity,0
love,love,n,Positivity,1
can,can,s,Contingency,0
possibly,possibly,s,Intensity,0
be,be,s,Intensity,1
punished,punished,s,Negativity,0
with,with,s,,0
extremity,extremity,s,SenseObject,0
of,of,s,Negativity,0
hate,hate,c,Negativity,1
.,.,s,TimeDuration,0
As,as,s,TimeDuration,1
long,long,s,TimeDuration,2
as,as,s,TimeDuration,3
sword,sword,c,SenseObject,0
",",",",s,,0
fire,fire,c,SenseObject,0
",",",",s,,0
or,or,n,,0
poison,poison,s,StandardsNeg,0
may,may,s,Contingency,0
be,be,s,Contingency,1
hired,hired,c,ReportingEvents,0
",",",",s,,0
no,no,s,DenyDisclaim,0
traitor,traitor,s,StandardsNeg,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
love,love,s,Positivity,0
shall,shall,s,ProjectAhead,0
live,live,s,,0
unrevenged,unrevenged,c,UNRECOGNIZED,0
.,.,s,,0
Were,were,s,ProjectBack,0
thy,thy,n,DirectAddress,0
oaths,oaths,s,CommonAuthorities,0
without,without,s,Contingency,0
number,number,c,Contingency,1
",",",",s,,0
thy,thy,s,DirectAddress,0
kisses,kisses,s,Positivity,0
without,without,s,Contingency,0
measure,measure,c,Contingency,1
",",",",s,,0
thy,thy,s,DirectAddress,0
sighs,sighs,s,Motions,0
without,without,s,SubjectiveTime,0
end,end,c,SubjectiveTime,1
",",",",n,,0
forged,forged,s,ReportingEvents,0
to,to,s,,0
deceive,deceive,s,Anger,0
a,a,s,StandardsNeg,0
poor,poor,s,StandardsNeg,1
credulous,credulous,s,StandardsNeg,0
virgin,virgin,c,PersonProperty,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
simplicity,simplicity,s,StandardsPos,0
had,had,s,ProjectBack,0
been,been,s,ProjectBack,1
worth,worth,n,AbstractConcepts,0
thy,thy,s,DirectAddress,0
favor,favor,s,Positivity,0
and,and,s,,0
better,better,s,Comparison,0
fortune,fortune,c,ProjectAhead,0
?,?,s,Question,0
If,if,s,Contingency,0
the,the,s,Contingency,1
Gods,gods,s,CommonAuthorities,0
sit,sit,s,SenseProperty,0
unequal,unequal,s,Comparison,0
beholders,beholders,s,SubjectivePercept,0
of,of,n,,0
injuries,injuries,c,StandardsNeg,0
",",",",s,,0
or,or,s,,0
laughers,laughers,s,Positivity,0
at,at,s,,0
Lovers,lovers,s,Positivity,0
deceipts,deceipts,c,UNRECOGNIZED,0
",",",",s,,0
then,then,s,Sequence,0
let,let,s,Sequence,1
mischief,mischief,s,StandardsNeg,0
be,be,s,ReportingStates,0
as,as,s,,0
well,well,n,SenseObject,0
forgiven,forgiven,s,Reassure,0
in,in,s,,0
women,women,c,PersonProperty,0
",",",",s,,0
as,as,s,,0
perjury,perjury,s,StandardsNeg,0
winked,winked,s,Motions,0
at,at,s,Motions,1
in,in,s,,0
men,men,nnn,PersonProperty,0
Madame,madame,c,PersonProperty,0
",",",",s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
compare,compare,s,Comparison,0
the,the,s,Specifiers,0
state,state,s,Specifiers,1
of,of,s,Specifiers,2
Cynthia,cynthia,s,UNRECOGNIZED,0
with,with,s,DirectAddress,0
your,your,s,DirectAddress,1
own,own,c,DirectAddress,2
",",",",s,,0
and,and,s,,0
the,the,n,Intensity,0
height,height,s,Intensity,1
of,of,s,Intensity,2
Endimion,endimion,s,UNRECOGNIZED,0
his,his,s,PersonPronoun,0
thoughts,thoughts,c,PrivateThinking,0
",",",",s,,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
meandness,meandness,s,UNRECOGNIZED,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
fortune,fortune,c,ProjectAhead,0
",",",",s,,0
you,you,s,PredictedFuture,0
would,would,n,PredictedFuture,1
rather,rather,s,PredictedFuture,2
yield,yield,s,ReportingEvents,0
then,then,s,Sequence,0
contend,contend,c,Sequence,1
",",",",s,,0
being,being,s,ReportingStates,0
between,between,s,,0
you,you,s,DirectAddress,0
and,and,s,,0
her,her,s,PersonPronoun,0
no,no,s,DenyDisclaim,0
comparison,comparison,c,Comparison,0
",",",",s,,0
and,and,n,,0
rather,rather,s,Resistance,0
wonder,wonder,s,Curiosity,0
then,then,s,,0
rage,rage,s,Anger,0
at,at,s,Anger,1
the,the,s,,0
greatness,greatness,s,StandardsPos,0
of,of,s,,0
his,his,s,PrivateThinking,0
mind,mind,c,PrivateThinking,1
",",",",s,,0
being,being,s,ReportingStates,0
affected,affected,s,ReportingEvents,0
with,with,s,Specifiers,0
a,a,n,Specifiers,1
thing,thing,s,Uncertainty,0
more,more,s,Comparison,0
then,then,s,,0
mortal,mortal,nnn,PersonProperty,0
No,no,s,DenyDisclaim,0
comparison,comparison,s,Comparison,0
Floscula,floscula,c,UNRECOGNIZED,0
?,?,s,Question,0
and,and,s,,0
why,why,s,Question,0
so,so,c,,0
?,?,s,Question,0
is,is,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
my,my,s,FirstPer,0
beauty,beauty,s,StandardsPos,0
divine,divine,c,StandardsPos,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
body,body,s,SenseObject,0
is,is,n,ReportingStates,0
decked,decked,s,SpaceRelation,0
with,with,s,SpaceRelation,1
fair,fair,s,StandardsPos,0
flowers,flowers,c,SenseObject,0
",",",",s,,0
and,and,s,,0
veins,veins,s,SenseObject,0
are,are,s,ReportingStates,0
Vines,vines,c,,0
",",",",s,,0
yielding,yielding,s,ReportingEvents,0
sweet,sweet,s,SenseProperty,0
liquor,liquor,s,SenseObject,0
to,to,s,,0
the,the,n,,0
dullest,dullest,s,Negativity,0
sprits,sprits,c,SenseObject,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
ears,ears,s,SenseObject,0
are,are,s,ReportingStates,0
Corn,corn,c,SenseObject,0
",",",",s,,0
to,to,s,,0
bring,bring,s,,0
strength,strength,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
whose,whose,s,PersonPronoun,0
hears,hears,s,SpaceRelation,0
are,are,n,ReportingStates,0
grass,grass,c,SenseObject,0
",",",",s,,0
to,to,s,,0
bring,bring,s,,0
abundance,abundance,c,Positivity,0
?,?,s,Question,0
Does,does,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
Frankincense,frankincense,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
Myrthe,myrthe,s,UNRECOGNIZED,0
breath,breath,s,SenseObject,0
out,out,s,,0
of,of,s,,0
my,my,n,FirstPer,0
nostrils,nostrils,c,SenseObject,0
",",",",s,,0
and,and,s,Generalization,0
all,all,s,Generalization,1
the,the,s,,0
sacrifice,sacrifice,s,StandardsPos,0
of,of,s,,0
the,the,s,,0
Gods,gods,c,CommonAuthorities,0
",",",",s,,0
breed,breed,s,AbstractConcepts,0
in,in,s,,0
my,my,s,FirstPer,0
bowels,bowels,c,SenseObject,0
?,?,s,Question,0
Infinite,infinite,s,AbstractConcepts,0
are,are,n,ReportingStates,0
my,my,s,FirstPer,0
creatures,creatures,c,SenseObject,0
",",",",s,,0
without,without,s,Contingency,0
which,which,c,,0
",",",",s,,0
neither,neither,s,DenyDisclaim,0
thou,thou,s,DirectAddress,0
nor,nor,s,DenyDisclaim,0
Endimion,endimion,c,UNRECOGNIZED,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
any,any,s,,0
could,could,s,Contingency,0
love,love,c,Positivity,0
",",",",s,,0
or,or,n,,0
live,live,nnn,,0
But,but,s,Resistance,0
know,know,s,Confidence,0
you,you,s,DirectAddress,0
not,not,s,StandardsNeg,0
fair,fair,s,StandardsNeg,1
Lady,lady,c,PersonProperty,0
",",",",s,,0
that,that,s,,0
Cynthia,cynthia,s,UNRECOGNIZED,0
governs,governs,s,ReportingEvents,0
all,all,s,SubjectivePercept,0
things,things,c,SubjectivePercept,1
?,?,s,Question,0
Your,your,s,DirectAddress,0
grapes,grapes,n,SenseObject,0
would,would,s,Contingency,0
be,be,s,Contingency,1
but,but,s,Resistance,0
dry,dry,s,SenseObject,0
husks,husks,c,SenseObject,1
",",",",s,,0
your,your,s,DirectAddress,0
Corn,corn,s,SenseObject,0
but,but,s,Resistance,0
chafe,chafe,c,Negative_Relation,0
",",",",s,,0
and,and,s,Generalization,0
all,all,s,Generalization,1
your,your,s,DirectAddress,0
virtues,virtues,s,StandardsPos,0
vain,vain,c,Negativity,0
",",",",n,,0
were,were,s,Contingency,0
it,it,s,Contingency,1
not,not,s,Contingency,2
Cynthia,cynthia,s,UNRECOGNIZED,0
that,that,s,,0
preserves,preserves,s,ProjectAhead,0
the,the,s,Specifiers,0
one,one,s,Specifiers,1
in,in,s,,0
the,the,s,,0
bud,bud,c,SenseObject,0
",",",",s,,0
and,and,s,,0
nourishes,nourishes,s,StandardsPos,0
the,the,n,StandardsPos,1
other,other,s,Specifiers,0
in,in,s,,0
the,the,s,SenseObject,0
blade,blade,c,SenseObject,1
",",",",s,,0
and,and,s,,0
by,by,s,,0
her,her,s,PersonPronoun,0
influence,influence,s,Cause,0
both,both,s,,0
comfort,comfort,s,Positivity,0
all,all,s,SubjectivePercept,0
things,things,c,SubjectivePercept,1
",",",",s,,0
and,and,s,,0
by,by,s,,0
her,her,n,PersonPronoun,0
authority,authority,s,CommonAuthorities,0
commands,commands,s,CommonAuthorities,0
all,all,s,,0
creatures,creatures,c,SenseObject,0
;,;,s,,0
Suffer,suffer,s,Negativity,0
then,then,s,,0
Endimion,endimion,s,UNRECOGNIZED,0
to,to,s,,0
follow,follow,s,,0
his,his,n,PersonPronoun,0
affections,affections,c,Positivity,0
",",",",s,Concessive,0
though,though,s,Concessive,1
to,to,s,,0
obtain,obtain,s,ReportingEvents,0
her,her,s,ReportingEvents,1
be,be,s,ReportingStates,0
impossible,impossible,c,StandardsNeg,0
",",",",s,,0
and,and,s,,0
let,let,s,ReportingEvents,0
him,him,s,ReportingEvents,1
flatter,flatter,s,SubjectivePercept,0
himself,himself,n,SubjectivePercept,1
in,in,s,SubjectivePercept,0
his,his,s,SubjectivePercept,1
own,own,s,SubjectivePercept,2
imaginations,imaginations,c,PrivateThinking,0
",",",",s,,0
because,because,s,ReasonBackward,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
immortal,immortal,nnn,StandardsPos,0
Loath,loath,s,Negative_Relation,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
Endimion,endimion,s,UNRECOGNIZED,0
thou,thou,s,DirectAddress,0
should,should,s,Insist,0
die,die,c,AbstractConcepts,0
",",",",s,,0
because,because,s,ReasonBackward,0
I,i,s,FirstPer,0
love,love,s,Positivity,0
thee,thee,s,DirectAddress,0
well,well,c,OralCues,0
",",",",s,OralCues,1
and,and,s,,0
that,that,s,,0
thou,thou,n,DirectAddress,0
should,should,s,Insist,0
live,live,s,,0
it,it,s,,0
greeueth,greeueth,s,UNRECOGNIZED,0
me,me,c,FirstPer,0
",",",",s,,0
because,because,s,ReasonBackward,0
thou,thou,s,DirectAddress,0
love,love,s,Positivity,0
Cynthia,cynthia,s,UNRECOGNIZED,0
too,too,s,,0
well,well,c,StandardsPos,0
.,.,s,StandardsPos,1
In,in,s,,0
these,these,n,Immediacy,0
extremities,extremities,s,SenseObject,0
what,what,s,,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
do,do,c,Intensity,0
?,?,s,Question,0
Floscula,floscula,s,UNRECOGNIZED,0
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
words,words,c,LangRef,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
resolved,resolved,c,ReportingStates,0
.,.,s,ReportingStates,1
He,he,s,PersonPronoun,0
shall,shall,n,ProjectAhead,0
neither,neither,s,DenyDisclaim,0
live,live,c,,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
die,die,nnn,AbstractConcepts,0
A,a,s,SubjectivePercept,0
strange,strange,s,SubjectivePercept,1
practice,practice,c,GenericEvents,0
",",",",s,,0
if,if,s,Contingency,0
it,it,s,Contingency,1
be,be,s,ReportingStates,0
possible,possible,c,Intensity,0
.,.,nnn,Intensity,1
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
I,i,s,FirstPer,0
will,will,s,Fear,0
entangle,entangle,s,Fear,1
him,him,s,PersonPronoun,0
in,in,s,Specifiers,0
such,such,s,Specifiers,1
a,a,s,Specifiers,2
sweet,sweet,s,SenseProperty,0
net,net,c,SenseObject,0
",",",",s,,0
that,that,s,,0
he,he,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
neither,neither,s,DenyDisclaim,0
find,find,s,ReportingEvents,0
the,the,n,ReportingEvents,1
means,means,s,ReportingEvents,2
to,to,s,,0
come,come,s,ReportingEvents,0
out,out,c,ReportingEvents,1
",",",",s,,0
nor,nor,s,DenyDisclaim,0
desire,desire,s,Positivity,0
it,it,c,,0
.,.,s,,0
All,all,s,,0
allurements,allurements,s,Positivity,0
of,of,s,,0
pleasure,pleasure,s,Positivity,0
will,will,s,PredictedFuture,0
I,i,s,FirstPer,0
cast,cast,n,ReportingEvents,0
before,before,s,SpaceRelation,0
his,his,s,SpaceRelation,1
eyes,eyes,c,SpaceRelation,2
",",",",s,,0
insomuch,insomuch,s,Specifiers,0
that,that,s,Specifiers,1
he,he,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
slake,slake,s,Positivity,0
that,that,s,,0
love,love,s,Positivity,0
which,which,s,,0
he,he,s,PersonPronoun,0
now,now,s,Immediacy,0
voweth,voweth,s,UNRECOGNIZED,0
to,to,n,,0
Cynthia,cynthia,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
burn,burn,s,Negativity,0
in,in,s,Negativity,1
mine,mine,c,FirstPer,0
",",",",s,,0
of,of,s,Specifiers,0
which,which,s,Specifiers,1
he,he,s,Resemblances,0
seems,seems,s,Resemblances,1
careless,careless,c,Negativity,0
.,.,s,,0
In,in,s,,0
this,this,s,,0
languishing,languishing,c,Negativity,0
",",",",n,,0
between,between,s,,0
my,my,s,FirstPer,0
amorous,amorous,s,Positivity,0
devises,devises,c,PrivateThinking,0
",",",",s,,0
and,and,s,,0
his,his,s,SubjectivePercept,0
own,own,s,SubjectivePercept,1
loose,loose,s,AbstractConcepts,0
desires,desires,c,Positivity,0
",",",",s,,0
there,there,s,,0
shall,shall,s,ProjectAhead,0
such,such,n,Intensity,0
dissolute,dissolute,s,Negativity,0
thoughts,thoughts,s,PrivateThinking,0
take,take,s,Sequence,0
root,root,s,Sequence,1
in,in,s,Specifiers,0
his,his,s,Specifiers,1
head,head,c,SenseObject,0
",",",",s,,0
and,and,s,,0
over,over,s,,0
his,his,s,PersonPronoun,0
heart,heart,s,SenseObject,0
grow,grow,s,ReportingEvents,0
so,so,s,,0
thick,thick,s,SenseProperty,0
a,a,n,,0
skin,skin,c,Motions,0
",",",",s,,0
that,that,s,,0
neither,neither,s,DenyDisclaim,0
hope,hope,s,ProjectAhead,0
of,of,s,ProjectAhead,1
preferment,preferment,c,Positivity,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
fear,fear,s,Fear,0
of,of,s,Fear,1
punishment,punishment,c,Negativity,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
counsel,counsel,n,PersonProperty,0
of,of,s,,0
the,the,s,,0
wisest,wisest,c,StandardsPos,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
company,company,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
the,the,s,,0
worthiest,worthiest,c,StandardsPos,0
",",",",s,,0
shall,shall,s,ProjectAhead,0
alter,alter,s,ReportingEvents,0
his,his,s,PersonPronoun,0
humor,humor,c,Positivity,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
make,make,n,Cause,0
him,him,s,Cause,1
once,once,s,TimeShift,0
to,to,s,PrivateThinking,0
think,think,s,PrivateThinking,1
of,of,s,PrivateThinking,2
his,his,s,CommonAuthorities,0
honor,honor,nnn,CommonAuthorities,1
A,a,s,,0
revenge,revenge,s,Resistance,0
incredible,incredible,c,Intensity,0
",",",",s,,0
and,and,s,,0
if,if,s,Contingency,0
it,it,s,Contingency,1
may,may,s,Contingency,0
be,be,c,Contingency,1
",",",",s,,0
unnatural,unnatural,c,StandardsNeg,0
.,.,nnn,,0
He,he,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
know,know,s,Confidence,0
the,the,s,Confidence,1
malice,malice,s,StandardsNeg,0
of,of,s,,0
a,a,s,PersonProperty,0
woman,woman,c,PersonProperty,1
",",",",s,,0
to,to,s,,0
have,have,s,,0
neither,neither,s,DenyDisclaim,0
mean,mean,c,,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
end,end,c,Sequence,0
",",",",s,,0
and,and,n,,0
of,of,s,,0
a,a,s,PersonProperty,0
woman,woman,s,PersonProperty,1
deluded,deluded,s,Negativity,0
in,in,s,Positivity,0
love,love,c,Positivity,1
",",",",s,,0
to,to,s,,0
have,have,s,,0
neither,neither,s,DenyDisclaim,0
rule,rule,c,AbstractConcepts,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
reason,reason,c,StandardsPos,0
.,.,s,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
do,do,s,ReportingEvents,0
it,it,c,ReportingEvents,1
",",",",s,,0
I,i,n,Insist,0
must,must,c,Insist,1
",",",",s,,0
I,i,s,FirstPer,0
will,will,c,PredictedFuture,0
.,.,s,,0
All,all,s,Generalization,0
his,his,s,Generalization,1
virtues,virtues,s,StandardsPos,0
will,will,s,PredictedFuture,0
I,i,s,FirstPer,0
shadow,shadow,s,SenseObject,0
with,with,s,,0
vices,vices,c,Negativity,0
",",",",s,,0
his,his,s,PersonPronoun,0
person,person,s,PersonProperty,0
(,(,c,,0
ah,ah,s,OralCues,0
sweet,sweet,n,SenseProperty,0
person,person,c,PersonProperty,0
),),s,,0
shall,shall,s,ProjectAhead,0
he,he,s,PersonPronoun,0
deck,deck,s,SenseObject,0
with,with,s,Specifiers,0
such,such,s,Specifiers,1
rich,rich,s,Positivity,0
Roabes,roabes,c,UNRECOGNIZED,0
",",",",s,,0
as,as,s,TimeDuration,0
he,he,s,TimeDuration,1
shall,shall,s,ProjectAhead,0
forget,forget,s,Negativity,0
it,it,s,Negativity,1
is,is,s,ReportingStates,0
his,his,s,ReportingStates,1
own,own,n,StandardsPos,0
person,person,c,StandardsPos,1
",",",",s,,0
his,his,s,PersonPronoun,0
sharp,sharp,s,SenseProperty,0
wit,wit,s,StandardsPos,0
(,(,c,,0
ah,ah,s,OralCues,0
wit,wit,s,StandardsPos,0
too,too,s,,0
sharp,sharp,c,SenseProperty,0
",",",",s,,0
that,that,s,,0
has,has,s,,0
cut,cut,s,ReportingEvents,0
off,off,s,ReportingEvents,1
all,all,s,Generalization,0
my,my,s,Generalization,1
joys,joys,c,Positivity,0
),),s,,0
shall,shall,n,ProjectAhead,0
he,he,s,PersonPronoun,0
use,use,c,ReportingEvents,0
",",",",s,,0
inflattering,inflattering,s,UNRECOGNIZED,0
of,of,s,,0
my,my,s,FirstPer,0
face,face,c,SenseObject,0
",",",",s,,0
and,and,s,,0
devising,devising,s,PrivateThinking,0
Sonnets,sonnets,s,LangRef,0
in,in,s,,0
my,my,s,FirstPer,0
favor,favor,c,Positivity,0
.,.,s,,0
The,the,s,,0
prime,prime,n,AbstractConcepts,0
of,of,s,Biographical_Time,0
his,his,s,Biographical_Time,1
youth,youth,s,Biographical_Time,2
and,and,s,,0
pride,pride,s,StandardsPos,0
of,of,s,Biographical_Time,0
his,his,s,Biographical_Time,1
time,time,c,Biographical_Time,2
",",",",s,,0
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
spent,spent,s,ReportingEvents,0
in,in,s,,0
melancholy,melancholy,s,Sad,0
passions,passions,c,SubjectivePercept,0
",",",",n,,0
careless,careless,s,Negativity,0
behavior,behavior,c,GenericEvents,0
",",",",s,,0
untamed,untamed,s,SubjectivePercept,0
thoughts,thoughts,c,PrivateThinking,0
",",",",s,,0
and,and,s,,0
unbridled,unbridled,s,SenseProperty,0
affections,affections,nnn,Positivity,0
When,when,s,Curiosity,0
this,this,s,Curiosity,1
is,is,s,Updates,0
done,done,s,Updates,1
what,what,s,Question,0
then,then,c,Question,1
",",",",s,,0
shall,shall,s,ProjectAhead,0
it,it,s,,0
continue,continue,s,Updates,0
till,till,s,Motions,0
his,his,s,Motions,1
death,death,c,Negativity,0
",",",",s,,0
or,or,s,,0
shall,shall,s,ProjectAhead,0
he,he,n,PersonPronoun,0
doat,doat,s,UNRECOGNIZED,0
for,for,s,Intensity,0
ever,ever,s,Intensity,1
in,in,s,,0
this,this,s,,0
delight,delight,nnn,Positivity,0
Ah,ah,s,OralCues,0
Floscula,floscula,c,UNRECOGNIZED,0
",",",",s,,0
thou,thou,s,DirectAddress,0
rendest,rendest,s,UNRECOGNIZED,0
my,my,s,SelfDisclosure,0
heart,heart,s,SelfDisclosure,1
in,in,s,,0
sunder,sunder,c,Negativity,0
",",",",s,,0
in,in,s,,0
putting,putting,s,,0
me,me,s,FirstPer,0
