OBonny,obonny,s,UNRECOGNIZED,0
the,the,s,StandardsNeg,0
devil,devil,n,StandardsNeg,1
knows,knows,s,Confidence,0
how,how,s,Confidence,1
not,not,s,DenyDisclaim,0
I,i,nnn,FirstPer,0
Therefore,therefore,s,ReasonForward,0
I,i,s,FirstPer,0
repaired,repaired,s,SceneShift,0
to,to,s,SceneShift,1
Delphos,delphos,s,UNRECOGNIZED,0
to,to,s,,0
ask,ask,s,Request,0
counsel,counsel,s,PersonProperty,0
of,of,s,,0
Apollo,apollo,c,UNRECOGNIZED,0
",",",",s,,0
because,because,s,ReasonBackward,0
I,i,s,FirstPer,0
saw,saw,s,,0
my,my,n,FirstPer,0
self,self,s,SubjectivePercept,0
almost,almost,s,SubjectivePercept,0
arrived,arrived,s,SceneShift,0
at,at,s,SceneShift,1
Gravesend,gravesend,c,UNRECOGNIZED,0
",",",",s,,0
to,to,s,,0
know,know,s,Confidence,0
if,if,s,Contingency,0
I,i,s,Insist,0
should,should,s,Insist,1
bring,bring,s,Transformation,0
up,up,s,Transformation,1
my,my,s,FirstPer,0
son,son,s,PersonProperty,0
suitable,suitable,n,StandardsPos,0
to,to,s,StandardsPos,1
the,the,s,,0
thriving,thriving,s,StandardsPos,0
trades,trades,s,AbstractConcepts,0
of,of,s,Specifiers,0
this,this,s,Specifiers,1
age,age,s,Specifiers,0
we,we,s,Inclusive,0
live,live,s,Inclusive,1
in,in,c,,0
",",",",s,,0
viz,viz,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
a,a,s,,0
Sequestrator,sequestrator,c,UNRECOGNIZED,0
",",",",s,,0
or,or,n,,0
Pettifogger,pettifogger,c,Negativity,0
",",",",s,,0
or,or,s,,0
Informer,informer,c,PersonProperty,0
",",",",s,,0
or,or,s,,0
Flatterer,flatterer,c,SubjectivePercept,0
",",",",s,,0
or,or,s,,0
belonging,belonging,s,ReportingEvents,0
to,to,s,ReportingEvents,1
Knights,knights,s,PersonProperty,0
o'th,o'th,s,UNRECOGNIZED,0
Post,post,c,AbstractConcepts,0
",",",",s,,0
or,or,s,,0
a,a,n,,0
Committee-mans,committee-mans,c,UNRECOGNIZED,0
.,.,s,,0
Clark,clark,c,UNRECOGNIZED,0
",",",",s,,0
or,or,s,,0
some,some,s,Uncertainty,0
such,such,s,Intensity,0
excellent,excellent,s,StandardsPos,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),c,,0
",",",",s,,0
clothing,clothing,s,SenseObject,0
himself,himself,s,PersonPronoun,0
from,from,s,SpaceRelation,0
top,top,n,SpaceRelation,1
to,to,s,SpaceRelation,2
toe,toe,s,SpaceRelation,3
in,in,s,,0
knavery,knavery,c,Negativity,0
",",",",s,,0
without,without,s,Contingency,0
a,a,s,Contingency,1
welt,welt,s,Negativity,0
or,or,s,,0
guard,guard,s,Resistance,0
of,of,s,,0
goodness,goodness,s,StandardsPos,0
about,about,s,,0
him,him,c,PersonPronoun,0
.,.,s,,0
For,for,s,,0
I,i,s,FirstPer,0
see,see,c,,0
",",",",n,,0
as,as,s,SubjectiveTime,0
the,the,s,SubjectiveTime,1
times,times,s,SubjectiveTime,2
go,go,s,SubjectiveTime,3
now,now,c,Updates,0
",",",",s,Updates,1
such,such,s,Intensity,0
thriving,thriving,s,StandardsPos,0
education,education,s,StandardsPos,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
the,the,s,PredictedFuture,2
richest,richest,s,Positivity,0
portion,portion,s,SenseObject,0
I,i,s,Contingency,0
can,can,n,Contingency,1
leave,leave,s,SceneShift,0
him,him,nnn,SceneShift,1
I,i,s,FirstPer,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
leave,leave,s,,0
but,but,s,Resistance,0
your,your,s,DirectAddress,0
son,son,c,PersonProperty,0
",",",",s,,0
the,the,s,,0
legacy,legacy,s,CommonAuthorities,0
of,of,s,CommonAuthorities,1
Dishonesty,dishonesty,c,StandardsNeg,0
",",",",s,,0
and,and,s,,0
J,j,s,LangRef,0
will,will,s,PredictedFuture,0
warrant,warrant,s,CommonAuthorities,0
him,him,n,PersonPronoun,0
he,he,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
out-thrive,out-thrive,s,UNRECOGNIZED,0
all,all,s,,0
Westminster,westminster,s,,0
Hall,hall,c,SenseObject,0
",",",",s,,0
and,and,s,Generalization,0
all,all,s,Generalization,1
--,--,nn,,0
To,to,s,DirectAddress,0
your,your,s,DirectAddress,1
demand,demand,s,Intensity,0
what,what,s,Question,0
did,did,s,Question,1
Don,don,s,PersonProperty,0
Phoebus,phoebus,s,UNRECOGNIZED,0
mutter,mutter,c,Motions,0
?,?,n,Question,0
What,what,s,,0
answer,answer,s,Specifiers,0
through,through,s,,0
his,his,s,PersonPronoun,0
Laurel-garland,laurel-garland,s,UNRECOGNIZED,0
stutter,stutter,c,Motions,0
?,?,nn,Question,0
You,you,s,Insist,0
shall,shall,s,Insist,1
hear,hear,c,SpaceRelation,0
.,.,s,,0
He,he,s,PersonPronoun,0
bid,bid,s,ReportingEvents,0
me,me,s,FirstPer,0
in,in,s,Specifiers,0
plain,plain,s,Specifiers,1
terms,terms,c,Specifiers,2
",",",",s,,0
whomsoever,whomsoever,s,Intensity,0
I,i,s,FirstPer,0
first,first,s,Biographical_Time,0
met,met,s,Biographical_Time,1
withal,withal,c,Metadiscourse,0
",",",",s,,0
him,him,n,PersonPronoun,0
I,i,s,Insist,0
should,should,s,Insist,1
follow,follow,c,,0
",",",",s,,0
and,and,s,,0
never,never,s,DenyDisclaim,0
leave,leave,s,SceneShift,0
his,his,s,SceneShift,1
company,company,s,AbstractConcepts,0
till,till,s,TimeShift,0
he,he,s,TimeShift,1
came,came,s,SceneShift,0
home,home,nnn,SceneShift,1
And,and,s,,0
was,was,s,ProjectBack,0
this,this,s,,0
piece,piece,s,SenseObject,0
of,of,s,SenseObject,1
darkness,darkness,s,SenseProperty,0
the,the,s,,0
first,first,s,Sequence,0
you,you,s,Sequence,1
met,met,s,SpaceRelation,0
with,with,c,SpaceRelation,1
?,?,s,Question,0
Now,now,s,Updates,0
in,in,s,Updates,1
my,my,s,FirstPer,0
conscience,conscience,n,StandardsPos,0
he,he,s,PersonPronoun,0
was,was,s,ProjectBack,0
begot,begot,s,Consequence,0
at,at,s,TimeDuration,0
midnight,midnight,c,TimeDuration,1
",",",",s,,0
goodman,goodman,s,PersonProperty,0
Midnight,midnight,c,Sequence,0
",",",",s,,0
and,and,s,,0
retains,retains,s,ReportingEvents,0
the,the,s,,0
quality,quality,s,,0
of,of,s,,0
the,the,n,TimeDuration,0
season,season,c,TimeDuration,1
.,.,s,,0
None,none,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
meet,meet,s,ReportingEvents,0
but,but,s,Resistance,0
Blind-man-buffe,blind-man-buffe,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,,0
winks,winks,s,Motions,0
at,at,s,Motions,1
all,all,s,,0
faults,faults,nnn,StandardsNeg,0
This,this,s,ReportingStates,0
is,is,s,ReportingStates,1
the,the,s,PersonProperty,0
very,very,s,PersonProperty,1
man,man,c,PersonProperty,2
.,.,nnn,,0
Troth,troth,c,CommonAuthorities,0
",",",",s,,0
and,and,s,,0
he,he,s,PersonPronoun,0
may,may,s,Contingency,0
tell,tell,s,DirectAddress,0
you,you,s,DirectAddress,1
your,your,s,DirectAddress,0
fortune,fortune,c,ProjectAhead,0
",",",",s,,0
Gypsie-like,gypsie-like,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,Generalization,0
all,all,s,Generalization,1
out,out,s,DirectAddress,0
of,of,s,DirectAddress,1
your,your,n,DirectAddress,2
pockets,pockets,s,SenseObject,0
too,too,c,Metadiscourse,0
;,;,s,Metadiscourse,1
He,he,s,PersonPronoun,0
may,may,s,Contingency,0
show,show,s,DirectAddress,0
you,you,s,DirectAddress,1
your,your,s,DirectAddress,0
destiny,destiny,c,ProjectAhead,0
:,:,s,,0
He,he,s,SenseProperty,0
looks,looks,s,SenseProperty,1
like,like,s,SubjectivePercept,0
one,one,s,Specifiers,0
of,of,s,Specifiers,1
the,the,s,Specifiers,2
blind,blind,n,Negativity,0
whelps,whelps,s,SenseObject,0
of,of,s,,0
my,my,s,FirstPer,0
old,old,s,PersonProperty,0
Lady,lady,s,PersonProperty,1
Chance,chance,c,Contingency,0
.,.,s,,0
Ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
!,!,s,,0
Master,master,c,PersonProperty,0
",",",",s,Concessive,0
though,though,s,Concessive,1
you,you,s,DirectAddress,0
be,be,s,DirectAddress,1
born,born,s,ProjectBack,0
to,to,s,ProjectBack,1
lands,lands,c,SpaceRelation,0
",",",",n,,0
I,i,s,FirstPer,0
see,see,s,,0
a,a,s,StandardsNeg,0
poor,poor,s,StandardsNeg,1
Servingman,servingman,s,UNRECOGNIZED,0
may,may,s,Contingency,0
have,have,s,Contingency,1
as,as,s,Resemblances,0
large,large,s,Resemblances,1
inheritance,inheritance,s,CommonAuthorities,0
of,of,s,,0
wit,wit,s,StandardsPos,0
as,as,s,,0
a,a,s,,0
Justice,justice,s,StandardsPos,0
of,of,n,,0
Peace,peace,c,StandardsPos,0
.,.,s,Question,0
Why,why,c,Question,1
",",",",s,Question,2
and't,and't,s,UNRECOGNIZED,0
please,please,s,Positivity,0
your,your,s,DirectAddress,0
Ignorance,ignorance,c,StandardsNeg,0
",",",",s,,0
any,any,s,,0
man,man,s,PersonProperty,0
of,of,s,PersonProperty,1
brains,brains,s,SenseObject,0
might,might,s,Contingency,0
easily,easily,n,Confidence,0
understand,understand,s,PrivateThinking,0
the,the,s,PrivateThinking,1
Gods,gods,s,CommonAuthorities,0
meaning,meaning,c,LangRef,0
:,:,s,Question,0
why,why,c,Question,1
",",",",s,,0
he,he,s,PersonPronoun,0
bids,bids,s,ReportingEvents,0
you,you,s,DirectAddress,0
bring,bring,s,Transformation,0
up,up,s,Transformation,1
your,your,s,DirectAddress,0
son,son,s,PersonProperty,0
to,to,s,,0
claim,claim,s,Contested_Citation,0
the,the,n,Contested_Citation,1
grand,grand,s,Intensity,0
Charter,charter,s,CommonAuthorities,0
of,of,s,,0
the,the,s,,0
City,city,c,CommonAuthorities,0
",",",",s,,0
viz,viz,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
as,as,s,,0
arrant,arrant,s,Negativity,0
a,a,s,Negativity,0
Knave,knave,s,Negativity,1
as,as,s,,0
his,his,s,PersonPronoun,0
Countrymen,countrymen,c,PersonProperty,0
.,.,s,,0
For,for,n,,0
truly,truly,nn,Intensity,0
A,a,s,Negativity,0
blind,blind,s,Negativity,1
man,man,s,PersonProperty,0
may,may,s,Contingency,0
see,see,c,,0
",",",",s,Concessive,0
though,though,s,Concessive,1
he,he,s,Biographical_Time,0
never,never,s,Biographical_Time,1
see,see,s,,0
more,more,c,Comparison,0
",",",",n,,0
That,that,s,,0
the,the,s,SpaceRelation,0
way,way,s,SpaceRelation,1
to,to,s,SpaceRelation,2
be,be,s,Disclosure,0
honest,honest,c,Disclosure,1
",",",",s,ReportingStates,0
is,is,s,ReportingStates,1
the,the,s,ReportingStates,2
way,way,s,AbstractConcepts,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
poor,poor,c,Negativity,0
.,.,nn,,0
The,the,s,,0
Oracle,oracle,s,ProjectAhead,0
does,does,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
tend,tend,s,ReportingEvents,0
that,that,s,,0
way,way,c,AbstractConcepts,0
;,;,s,,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
some,some,s,Uncertainty,0
greater,greater,s,Comparison,0
mystery,mystery,s,Uncertainty,0
in,in,s,,0
it,it,c,,0
",",",",s,,0
if,if,n,Contingency,0
this,this,s,,0
old,old,s,SenseProperty,0
Cupid,cupid,s,Positivity,0
would,would,s,ProjectBack,0
but,but,s,Resistance,0
tell,tell,s,Citations,0
us,us,s,Citations,1
who,who,s,,0
he,he,s,Updates,0
is,is,c,Updates,1
.,.,s,Imperative,0
Come,come,s,Imperative,1
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
follow,follow,s,,0
him,him,s,PersonPronoun,0
close,close,c,Motions,0
",",",",n,,0
perchance,perchance,s,Contingency,0
we,we,s,,0
may,may,s,Contingency,0
find,find,s,Confidence,0
out,out,s,Confidence,1
some,some,s,Specifiers,0
other,other,s,Specifiers,1
meaning,meaning,nnn,LangRef,0
On,on,s,,0
other,other,s,Specifiers,0
meaning,meaning,s,LangRef,0
perchance,perchance,s,Contingency,0
we,we,s,,0
may,may,s,Contingency,0
pitch,pitch,c,Motions,0
.,.,n,ReportingStates,0
This,this,s,ReportingStates,1
is,is,s,ReportingStates,2
the,the,s,SpaceRelation,0
way,way,s,SpaceRelation,1
to,to,s,SpaceRelation,2
be,be,s,ReportingStates,0
weary,weary,c,Negativity,0
",",",",s,Concessive,0
though,though,s,Concessive,1
not,not,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
be,be,s,DenyDisclaim,2
rich,rich,c,Positivity,0
.,.,nn,Imperative,0
Master,master,c,Imperative,1
",",",",s,,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
run,run,s,ReportingEvents,0
a,a,s,,0
terrible,terrible,s,Negativity,0
long,long,s,SenseProperty,0
wild-goose,wild-goose,s,Negativity,0
chase,chase,s,Negativity,1
after,after,s,Sequence,0
this,this,s,Sequence,1
blind,blind,s,Negativity,0
Beetle,beetle,c,SenseObject,0
:,:,n,,0
for,for,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
part,part,s,SelfDisclosure,2
I,i,s,FirstPer,0
sweat,sweat,s,SenseObject,0
every,every,s,Generalization,0
inch,inch,s,Generalization,1
of,of,s,Generalization,2
me,me,c,FirstPer,0
",",",",s,,0
one,one,s,Numbers,0
drop,drop,s,,0
fetches,fetches,s,Motions,0
another,another,c,Specifiers,0
.,.,s,,0
As,as,s,Specifiers,0
for,for,s,Specifiers,1
my,my,n,FirstPer,0
shoes,shoes,c,SenseObject,0
",",",",s,,0
you,you,s,Insist,0
must,must,s,Insist,1
needs,needs,s,Insist,0
give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
a,a,s,ReportingEvents,2
new,new,s,,0
pair,pair,c,AbstractConcepts,0
.,.,s,,0
Their,their,s,PersonPronoun,0
ungodly,ungodly,s,StandardsNeg,0
souls,souls,s,Disclosure,0
are,are,s,Intensity,0
even,even,s,Intensity,1
ready,ready,n,ProjectAhead,0
to,to,s,ProjectAhead,1
depart,depart,c,SceneShift,0
",",",",s,,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
giving,giving,s,Negativity,0
up,up,s,Negativity,1
the,the,s,Negativity,2
ghost,ghost,c,Negativity,3
:,:,s,,0
And,and,s,Resistance,0
yet,yet,s,Resistance,1
we,we,s,,0
walk,walk,s,Motions,0
like,like,s,Resemblances,0
the,the,s,Resemblances,1
emblem,emblem,s,Example,0
of,of,n,Example,1
silence,silence,c,SenseProperty,0
;,;,s,,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
not,not,s,DenyDisclaim,0
put,put,s,ReportingEvents,0
our,our,s,Inclusive,0
blind,blind,s,Negativity,0
Gentleman,gentleman,s,Positivity,0
Usher,usher,s,PersonProperty,0
to,to,s,,0
any,any,s,,0
interrogatories,interrogatories,c,CommonAuthorities,0
.,.,s,,0
You,you,n,DirectAddress,0
sir,sir,c,PersonProperty,0
",",",",s,,0
Homer,homer,s,PersonProperty,0
the,the,s,,0
second,second,c,Sequence,0
!,!,s,,0
first,first,s,Sequence,0
I,i,s,FirstPer,0
command,command,s,CommonAuthorities,0
you,you,s,DirectAddress,0
in,in,s,,0
fair,fair,s,StandardsPos,0
terms,terms,s,AbstractConcepts,0
tell,tell,s,Citations,0
us,us,s,Citations,1
who,who,s,DirectAddress,0
you,you,s,DirectAddress,1
are,are,c,ReportingStates,0
:,:,n,,0
if,if,s,Contingency,0
commands,commands,s,CommonAuthorities,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
serve,serve,s,ReportingEvents,0
the,the,s,,0
turn,turn,c,,0
",",",",s,,0
my,my,s,FirstPer,0
cudgel,cudgel,s,SenseObject,0
shall,shall,s,ProjectAhead,0
entreat,entreat,s,Request,0
you,you,nnn,DirectAddress,0
You,you,s,DirectAddress,0
were,were,s,ProjectBack,0
best,best,s,Comparison,0
tell,tell,s,Citations,0
us,us,s,Citations,1
quickly,quickly,s,SubjectiveTime,0
too,too,c,Metadiscourse,0
.,.,nnn,Metadiscourse,1
I,i,s,FirstPer,0
tell,tell,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
the,the,s,StandardsNeg,0
Devil,devil,s,StandardsNeg,1
take,take,s,ReportingEvents,0
you,you,c,DirectAddress,0
.,.,nnn,DirectAddress,0
Do,do,s,DirectAddress,1
you,you,s,DirectAddress,2
hear,hear,s,SpaceRelation,0
what,what,s,Citations,0
he,he,s,Citations,1
says,says,c,Citations,2
",",",",s,,0
master,master,c,PersonProperty,0
?,?,s,Question,0
The,the,s,PriorKnowledge,0
good,good,s,PriorKnowledge,1
old,old,s,PriorKnowledge,2
Gentleman,gentleman,s,Positivity,0
bids,bids,s,ReportingEvents,0
your,your,s,DirectAddress,0
Worship,worship,n,Positivity,0
good,good,s,OralCues,0
morrow,morrow,nnn,OralCues,1
He,he,s,Neutral_Attribution,0
speaks,speaks,s,Neutral_Attribution,1
to,to,s,,0
thee,thee,s,DirectAddress,0
that,that,s,,0
asked,asked,s,,0
him,him,s,PersonPronoun,0
so,so,s,,0
clownishly,clownishly,c,SubjectivePercept,0
.,.,s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
if,if,s,DirectAddress,0
you,you,s,DirectAddress,1
like,like,s,DirectAddress,2
the,the,s,,0
behavior,behavior,n,GenericEvents,0
of,of,s,,0
a,a,s,,0
civil,civil,s,CommonAuthorities,0
Gentleman,gentleman,c,Positivity,0
",",",",s,,0
do,do,s,Negativity,0
me,me,s,Negativity,1
in,in,s,Negativity,2
courtesy,courtesy,s,Positivity,0
the,the,s,Positivity,0
favor,favor,s,Positivity,1
as,as,s,Specifiers,0
to,to,s,Specifiers,1
tell,tell,s,Citations,0
me,me,s,Citations,1
who,who,s,DirectAddress,0
you,you,s,DirectAddress,1
are,are,nnn,ReportingStates,0
Why,why,c,Question,0
",",",",s,Generalization,0
all,all,s,Generalization,1
the,the,s,,0
Devils,devils,s,AbstractConcepts,0
in,in,s,Negativity,0
hell,hell,c,Negativity,1
",",",",s,,0
and,and,s,,0
as,as,s,,0
many,many,s,Comparison,0
more,more,s,Comparison,1
confound,confound,s,Negativity,0
thee,thee,s,DirectAddress,0
too,too,c,Metadiscourse,0
.,.,nnn,Metadiscourse,1
Nay,nay,c,OralCues,0
",",",",s,,0
nay,nay,c,OralCues,0
",",",",s,,0
take,take,s,SceneShift,0
him,him,s,SceneShift,1
to,to,s,SceneShift,2
you,you,c,DirectAddress,0
",",",",s,,0
master,master,c,PersonProperty,0
:,:,s,,0
keep,keep,s,DirectAddress,0
your,your,s,DirectAddress,1
Apollo's,apollo's,s,UNRECOGNIZED,0
Oracle,oracle,s,ProjectAhead,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
self,self,c,SubjectivePercept,0
;,;,s,,0
I,i,n,SelfDisclosure,0
have,have,s,SelfDisclosure,1
no,no,s,DenyDisclaim,0
share,share,s,Inclusive,0
in,in,s,Inclusive,1
it,it,nnn,,0
Now,now,s,Immediacy,0
if,if,s,Contingency,0
thou,thou,s,DirectAddress,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
tell,tell,s,Citations,0
me,me,c,Citations,1
",",",",s,,0
by,by,s,,0
Ceres,ceres,s,SenseObject,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
use,use,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
Villain,villain,s,Negativity,0
as,as,s,,0
thou,thou,n,DirectAddress,0
art,art,nnn,AbstractConcepts,0
Good,good,s,,0
Gentlemen,gentlemen,c,Positivity,0
",",",",s,,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
be,be,s,ReportingStates,0
beholding,beholding,s,SpaceRelation,0
to,to,s,DirectAddress,0
you,you,s,DirectAddress,1
for,for,s,,0
one,one,s,Numbers,0
infinite,infinite,s,AbstractConcepts,0
favor,favor,c,Positivity,0
.,.,nnn,Question,0
What,what,s,Question,1
Is,is,s,Question,2
that,that,c,,0
?,?,nnn,Question,0
Why,why,c,Question,0
",",",",s,,0
to,to,s,ProjectAhead,0
let,let,s,ProjectAhead,1
me,me,s,FirstPer,0
be,be,s,Negativity,0
rid,rid,s,Negativity,1
of,of,s,Negativity,2
your,your,s,DirectAddress,0
company,company,c,DirectAddress,1
.,.,nnn,Imperative,0
Master,master,c,Imperative,1
",",",",s,,0
be,be,s,ReportingStates,0
ruled,ruled,s,ReportingEvents,0
by,by,s,,0
a,a,s,,0
wiser,wiser,s,StandardsPos,0
man,man,s,PersonProperty,0
then,then,s,,0
your,your,s,DirectAddress,0
self,self,c,SubjectivePercept,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
once,once,c,TimeShift,0
",",",",s,,0
and,and,s,,0
follow,follow,s,,0
my,my,n,FirstPer,0
counsel,counsel,c,PersonProperty,0
:,:,s,,0
Let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
take,take,s,Responsibility,0
this,this,s,Responsibility,1
same,same,s,Comparison,0
old,old,s,SenseProperty,0
Appius,appius,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,,0
has,has,s,,0
lost,lost,s,Negativity,0
the,the,s,Negativity,1
use,use,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
his,his,s,PersonPronoun,0
natural,natural,n,AbstractConcepts,0
spectacles,spectacles,c,SpaceRelation,0
",",",",s,,0
and,and,s,,0
carry,carry,s,Motions,0
him,him,s,PersonPronoun,0
to,to,s,,0
the,the,s,SpaceRelation,0
top,top,s,SpaceRelation,1
of,of,s,SpaceRelation,2
the,the,s,SpaceRelation,3
castle-hill,castle-hill,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
there,there,s,,0
leave,leave,s,SceneShift,0
him,him,s,SceneShift,1
to,to,n,,0
tumble,tumble,s,Motions,0
down,down,s,Motions,1
and,and,s,,0
break,break,s,Negativity,0
his,his,s,Negativity,1
neck,neck,s,Negativity,2
ere,ere,s,ProjectBack,0
he,he,s,PersonPronoun,0
come,come,s,Transformation,0
to,to,s,Transformation,1
the,the,s,Transformation,2
bottom,bottom,nnn,SpaceRelation,0
Let,let,s,CommonAuthorities,0
it,it,s,CommonAuthorities,1
be,be,s,CommonAuthorities,2
quickly,quickly,s,SubjectiveTime,0
then,then,c,TimeShift,0
.,.,nnn,TimeShift,1
I,i,c,FirstPer,0
",",",",s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
we,we,s,,0
will,will,s,PredictedFuture,0
leave,leave,s,SceneShift,0
him,him,s,SceneShift,1
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
hanged,hanged,s,SpaceRelation,0
the,the,s,Sequence,0
next,next,s,Sequence,1
Assizes,assizes,c,CommonAuthorities,0
",",",",s,ReasonBackward,0
for,for,s,ReasonBackward,1
being,being,s,ReasonBackward,2
a,a,n,ReasonBackward,3
cessory,cessory,s,UNRECOGNIZED,0
to,to,s,,0
his,his,s,SubjectivePercept,0
own,own,s,SubjectivePercept,1
death,death,nnn,Negativity,0
Nay,nay,c,OralCues,0
",",",",s,,0
good,good,s,,0
merciful,merciful,s,StandardsPos,0
Gentlemen,gentlemen,c,Positivity,0
!,!,nnn,,0
Will,will,s,PredictedFuture,0
you,you,s,DirectAddress,0
tell,tell,s,Citations,0
us,us,s,Citations,1
then,then,c,Sequence,0
",",",",s,Sequence,1
you,you,s,Sequence,2
Owl,owl,c,SenseObject,0
?,?,nnn,Question,0
You,you,s,DirectAddress,0
Bird,bird,s,SenseObject,0
of,of,s,,0
the,the,s,TimeDuration,0
Night,night,c,TimeDuration,1
",",",",s,,0
will,will,s,PredictedFuture,0
you,you,s,DirectAddress,0
tell,tell,s,Citations,0
us,us,c,Citations,1
?,?,nnn,Question,0
I,i,s,Resistance,0
will,will,s,Resistance,1
never,never,s,Resistance,2
tell,tell,s,DirectAddress,0
you,you,c,DirectAddress,1
:,:,s,,0
for,for,s,Contingency,0
if,if,s,Contingency,1
you,you,s,DirectAddress,0
but,but,s,Resistance,0
once,once,s,TimeShift,0
know,know,s,Confidence,0
who,who,s,Confidence,1
I,i,s,SelfDisclosure,0
am,am,c,SelfDisclosure,1
",",",",s,,0
ten,ten,s,Numbers,0
thousand,thousand,s,Numbers,1
to,to,s,,0
one,one,n,Numbers,0
but,but,s,Resistance,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
do,do,s,Intensity,0
me,me,s,FirstPer,0
some,some,s,Uncertainty,0
mischief,mischief,c,StandardsNeg,0
",",",",s,,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
never,never,s,PredictedFuture,1
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
go,go,nnn,TimeDuration,0
By,by,s,TimeDuration,1
heaven,heaven,s,Positivity,0
we,we,s,,0
will,will,c,PredictedFuture,0
",",",",s,,0
if,if,s,Request,0
you,you,s,Request,1
please,please,c,Request,2
.,.,nnn,,0
List,list,s,,0
then,then,s,,0
and,and,s,,0
give,give,s,SubjectivePercept,0
ear,ear,c,SubjectivePercept,1
:,:,s,,0
for,for,c,,0
",",",",s,,0
as,as,s,Specifiers,0
far,far,s,Specifiers,1
as,as,s,Specifiers,2
I,i,s,Contingency,0
can,can,s,Contingency,1
see,see,c,,0
",",",",s,,0
being,being,s,ReportingStates,0
blind,blind,c,Negativity,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,n,SelfDisclosure,1
constrained,constrained,s,Resistance,0
to,to,s,,0
tell,tell,s,,0
what,what,s,,0
I,i,s,SelfDisclosure,0
thought,thought,s,SelfDisclosure,1
to,to,s,,0
have,have,s,,0
concealed,concealed,c,ReportingStates,0
.,.,s,ReportingStates,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
Plutus,plutus,s,UNRECOGNIZED,0
the,the,s,,0
rich,rich,s,Positivity,0
God,god,n,CommonAuthorities,0
of,of,s,CommonAuthorities,1
wealth,wealth,c,Positivity,0
:,:,s,,0
my,my,s,Autobio,0
father,father,s,Autobio,1
was,was,s,ProjectBack,0
Pinch-back,pinch-back,s,UNRECOGNIZED,0
True-penny,true-penny,c,UNRECOGNIZED,0
",",",",s,,0
the,the,s,,0
rich,rich,s,Positivity,0
Usurer,usurer,s,StandardsNeg,0
of,of,s,,0
Islington,islington,c,UNRECOGNIZED,0
;,;,n,,0
my,my,s,Autobio,0
mother,mother,c,Autobio,1
",",",",s,,0
Mrs,mrs,c,PersonProperty,0
.,.,s,PersonProperty,1
Silverside,silverside,c,SenseObject,0
",",",",s,,0
an,an,s,,0
Aldermans,aldermans,s,UNRECOGNIZED,0
widow,widow,c,PersonProperty,0
