FOrtune,fortune,c,ProjectAhead,0
",",",",s,,0
and,and,s,,0
dust,dust,c,SenseObject,0
",",",",s,,0
and,and,s,,0
watring,watring,s,UNRECOGNIZED,0
pots,pots,c,SenseObject,0
?,?,n,Question,0
Sublsm'd,sublsm'd,s,UNRECOGNIZED,0
thee,thee,c,DirectAddress,0
",",",",s,,0
and,and,s,,0
exal^ed,exal^ed,s,UNRECOGNIZED,0
thee,thee,c,DirectAddress,0
",",",",s,,0
and,and,s,,0
fixed,fixed,s,ReportingEvents,0
thee,thee,n,DirectAddress,0
In,in,s,,0
The,the,s,,0
third,third,s,Sequence,0
region,region,c,AbstractConcepts,0
",",",",s,,0
the,the,s,,0
high,high,s,,0
state,state,s,StandardsPos,0
of,of,s,StandardsPos,1
grace,grace,c,StandardsPos,2
?,?,n,Question,0
Wrought,wrought,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
to,to,s,,0
spirit,spirit,c,SubjectivePercept,0
",",",",s,,0
to,to,s,,0
quintessence,quintessence,c,Intensity,0
",",",",s,,0
with,with,s,,0
pains,pains,n,SenseProperty,0
Would,would,s,ProjectBack,0
twice,twice,s,RecurringEvents,0
have,have,s,,0
won,won,s,Positivity,0
me,me,s,FirstPer,0
the,the,s,,0
Philosophers,philosophers,s,PersonProperty,0
work,work,c,GenericEvents,0
?,?,n,Question,0
Put,put,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
in,in,s,Citations,0
words,words,c,Citations,1
",",",",s,,0
and,and,s,,0
fashion,fashion,c,SenseObject,0
?,?,s,Question,0
made,made,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
fit,fit,n,StandardsPos,0
For,for,s,StandardsPos,1
more,more,s,Comparison,0
then,then,s,,0
ordinary,ordinary,s,PriorKnowledge,0
fellowships,fellowships,c,StandardsPos,0
?,?,n,Question,0
Given,given,s,ReportingStates,0
thee,thee,s,DirectAddress,0
thy,thy,s,DirectAddress,0
oaths,oaths,c,CommonAuthorities,0
",",",",s,,0
thy,thy,s,DirectAddress,0
quarrelling,quarrelling,s,Negative_Relation,0
dimensions,dimensions,c,AbstractConcepts,0
?,?,n,Question,0
Thy,thy,s,DirectAddress,0
rules,rules,c,CommonAuthorities,0
",",",",s,,0
to,to,s,,0
cheat,cheat,s,Negative_Relation,0
at,at,s,,0
horse-race,horse-race,c,SenseProperty,0
",",",",s,,0
cockpit,cockpit,c,SenseObject,0
",",",",s,,0
cards,cards,c,SenseObject,0
",",",",n,,0
Dice,dice,c,SenseObject,0
",",",",s,,0
or,or,s,,0
what,what,s,,0
ever,ever,s,Biographical_Time,0
gallant,gallant,s,StandardsPos,0
tincture,tincture,c,SenseProperty,0
",",",",s,,0
else,else,c,Contingency,0
?,?,n,Question,0
Made,made,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
a,a,s,,0
Second,second,c,Sequence,0
",",",",s,Sequence,1
in,in,s,,0
mine,mine,s,FirstPer,0
own,own,s,ReportingEvents,0
great,great,s,Intensity,0
Art,art,c,AbstractConcepts,0
?,?,n,Question,0
And,and,s,,0
have,have,s,Question,0
I,i,s,Question,1
this,this,s,,0
for,for,s,,0
thank,thank,c,Acknowledge,0
?,?,s,Question,0
Doe'you,doe'you,s,UNRECOGNIZED,0
rebel,rebel,c,Resistance,0
?,?,n,Question,0
Do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
fly,fly,s,Motions,0
out,out,c,Motions,1
",",",",s,,0
in,in,s,,0
the,the,s,,0
proiection,proiection,c,UNRECOGNIZED,0
?,?,n,Question,0
Would,would,s,Request,0
you,you,s,Request,1
be,be,s,ReportingStates,0
gone,gone,s,ReportingEvents,0
now,now,c,Immediacy,0
?,?,nn,Question,0
Gentlemen,gentlemen,c,Positivity,0
",",",",s,,0
what,what,s,,0
mean,mean,s,,0
you,you,c,DirectAddress,0
?,?,n,Question,0
Will,will,s,PredictedFuture,0
you,you,s,DirectAddress,0
mar,mar,s,SenseObject,0
all,all,c,,0
?,?,nn,Question,0
Slave,slave,c,PersonProperty,0
",",",",s,,0
thou,thou,s,DirectAddress,0
had,had,s,ProjectBack,0
had,had,s,ProjectBack,0
no,no,s,ProjectBack,1
Name,name,c,LangRef,0
",",",",nn,,0
Will,will,s,PredictedFuture,0
you,you,s,DirectAddress,0
undo,undo,s,Transformation,0
your,your,s,DirectAddress,0
selves,selves,c,SubjectivePercept,0
",",",",s,,0
with,with,s,,0
civil,civil,s,CommonAuthorities,0
war,war,c,CommonAuthorities,1
?,?,nn,Question,0
Never,never,s,DenyDisclaim,0
been,been,s,ProjectBack,0
known,known,c,CommonAuthorities,0
",",",",s,,0
past,past,s,AbstractConcepts,0
Equi,equi,s,UNRECOGNIZED,0
Clibanum,clibanum,c,UNRECOGNIZED,0
",",",",n,,0
The,the,s,SenseProperty,0
heat,heat,s,SenseProperty,1
of,of,s,SenseProperty,2
horse-dung,horse-dung,c,UNRECOGNIZED,0
",",",",s,,0
under,under,s,,0
ground,ground,c,SenseObject,0
",",",",s,,0
in,in,s,,0
cellars,cellars,c,SenseObject,0
",",",",n,,0
Or,or,s,,0
an,an,s,,0
Alehouse,alehouse,c,SenseObject,0
",",",",s,,0
darker,darker,s,Comparison,0
then,then,s,,0
deaf,deaf,s,AbstractConcepts,0
John's,john's,c,UNRECOGNIZED,0
:,:,s,,0
been,been,s,ProjectBack,0
lost,lost,n,PrivateThinking,0
To,to,s,PrivateThinking,1
all,all,s,,0
mankind,mankind,c,AbstractConcepts,0
",",",",s,Resistance,0
but,but,s,Resistance,1
Laundresses,laundresses,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
Tapsters,tapsters,c,PersonProperty,0
",",",",n,,0
Had,had,s,ProjectBack,0
not,not,s,ProjectBack,1
I,i,s,FirstPer,0
been,been,c,ProjectBack,0
.,.,nn,,0
Do'you,do'you,s,UNRECOGNIZED,0
know,know,s,Confidence,0
who,who,s,Confidence,1
hears,hears,s,SpaceRelation,0
you,you,c,DirectAddress,0
",",",",s,,0
Sovereign,sovereign,c,CommonAuthorities,0
?,?,nn,Question,0
Srah,srah,s,UNRECOGNIZED,0
--,--,nn,,0
Nay,nay,s,OralCues,0
General,general,c,AbstractConcepts,0
",",",",s,,0
I,i,s,SelfDisclosure,0
thought,thought,s,SelfDisclosure,1
you,you,s,DirectAddress,0
were,were,s,ProjectBack,0
civil,civil,c,CommonAuthorities,0
.,.,nn,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
turn,turn,s,,0
desperate,desperate,c,Negativity,0
",",",",s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
grow,grow,s,ReportingEvents,0
thus,thus,s,ReasonForward,0
loud,loud,c,SenseProperty,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
hang,hang,s,SpaceRelation,0
thy,thy,s,DirectAddress,0
self,self,c,SubjectivePercept,0
",",",",s,,0
I,i,s,FirstPer,0
care,care,s,Negativity,0
not,not,c,Negativity,1
.,.,nn,Imperative,0
Hang,hang,s,Imperative,1
thee,thee,c,DirectAddress,0
",",",",s,,0
Colliar,colliar,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,Generalization,0
all,all,s,Generalization,1
thy,thy,s,DirectAddress,0
pots,pots,c,SenseObject,0
",",",",s,,0
and,and,s,,0
pans,pans,c,Motions,0
",",",",s,,0
in,in,s,,0
picture,picture,s,SenseObject,0
I,i,s,FirstPer,0
will,will,c,PredictedFuture,0
",",",",n,ReasonForward,0
Since,since,s,ReasonForward,1
thou,thou,s,DirectAddress,0
have,have,s,,0
moved,moved,s,ReportingEvents,0
me,me,c,FirstPer,0
.,.,nn,,0
o,o,c,LangRef,0
",",",",s,,0
this'll,this'll,s,ProjectAhead,0
ore-throw,ore-throw,s,UNRECOGNIZED,0
all,all,c,Inclusive,0
.,.,nn,Inclusive,1
Write,write,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
up,up,s,,0
Baud,baud,c,AbstractConcepts,0
",",",",s,,0
in,in,s,,0
Paul's,paul's,c,,0
;,;,s,,0
have,have,s,Generalization,0
all,all,s,Generalization,1
thy,thy,s,DirectAddress,0
tricks,tricks,n,SubjectivePercept,0
Of,of,s,,0
cosning,cosning,s,UNRECOGNIZED,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
hollow,hollow,s,SenseProperty,0
cole,cole,c,SenseObject,0
",",",",s,,0
dust,dust,c,SenseObject,0
",",",",s,,0
scrapings,scrapings,c,SenseObject,0
",",",",n,,0
Searching,searching,s,ProjectAhead,0
for,for,s,ProjectAhead,1
things,things,s,Uncertainty,0
lost,lost,c,ReportingStates,0
",",",",s,ReportingStates,1
with,with,s,Specifiers,0
a,a,s,Specifiers,1
sieve,sieve,c,SenseObject,0
",",",",s,,0
and,and,s,,0
sheeres,sheeres,c,UNRECOGNIZED,0
",",",",n,,0
Erecting,erecting,s,ReportingEvents,0
figures,figures,c,SenseObject,0
",",",",s,,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
rows,rows,s,SpaceRelation,0
of,of,s,SpaceRelation,1
Houses,houses,c,SenseObject,0
",",",",n,,0
And,and,s,,0
taking,taking,s,ReportingEvents,0
in,in,s,ReportingEvents,1
of,of,s,,0
shadows,shadows,c,SenseObject,0
",",",",s,,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
glass,glass,c,SenseObject,0
",",",",n,,0
Told,told,s,ReportingEvents,0
in,in,s,Specifiers,0
red,red,s,Specifiers,1
letters,letters,c,Specifiers,2
:,:,s,,0
And,and,s,,0
a,a,s,SenseObject,0
face,face,c,SenseObject,1
",",",",s,,0
cut,cut,s,ReportingEvents,0
for,for,s,,0
thee,thee,c,DirectAddress,0
",",",",n,Negativity,0
Worse,worse,s,Negativity,1
then,then,s,,0
Gamaliel,gamaliel,s,UNRECOGNIZED,0
Ratsey's,ratsey's,c,UNRECOGNIZED,0
",",",",nn,,0
Are,are,s,DirectAddress,0
you,you,s,DirectAddress,1
sound,sound,c,SenseProperty,0
?,?,n,Question,0
Ha'you,ha'you,s,UNRECOGNIZED,0
your,your,s,DirectAddress,0
senses,senses,c,AbstractConcepts,0
",",",",s,,0
Masters,masters,c,StandardsPos,0
?,?,nn,Question,0
I,i,s,Metadiscourse,0
will,will,s,Metadiscourse,1
have,have,n,Metadiscourse,2
A,a,s,,0
Book,book,c,,0
",",",",s,Resistance,0
but,but,s,Resistance,1
barely,barely,s,SubjectivePercept,0
reckoning,reckoning,s,PrivateThinking,0
thy,thy,s,DirectAddress,0
Impostures,impostures,c,StandardsNeg,0
",",",",n,,0
Shall,shall,s,ProjectAhead,0
prou^,prou^,s,UNRECOGNIZED,0
a,a,s,Confidence,0
true,true,s,Confidence,1
Phil^phers,phil^phers,s,UNRECOGNIZED,0
stone,stone,c,SenseObject,0
",",",",s,,0
to,to,s,,0
Printers,printers,c,SenseObject,0
.,.,nn,,0
Away,away,s,,0
you,you,s,DirectAddress,0
Trencher-Raskall,trencher-raskall,c,UNRECOGNIZED,0
.,.,nn,,0
Out,out,s,DirectAddress,0
you,you,s,DirectAddress,1
Dog-leach,dog-leach,c,UNRECOGNIZED,0
",",",",n,,0
The,the,s,,0
vomit,vomit,s,Negativity,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
prisons,prisons,s,Negativity,0
--,--,nn,,0
Will,will,s,OpenQuery,0
you,you,s,OpenQuery,1
be,be,n,OpenQuery,2
Your,your,s,DirectAddress,0
own,own,s,DirectAddress,1
destructions,destructions,c,,0
",",",",s,,0
Gentlemen,gentlemen,c,Positivity,0
?,?,nn,Question,0
Still,still,s,Updates,0
spewed,spewed,s,ReportingEvents,0
out,out,n,ProjectAhead,0
For,for,s,ProjectAhead,1
lying,lying,s,Negativity,0
too,too,s,,0
heavy,heavy,s,SenseProperty,0
of,of,s,,0
the,the,s,SenseObject,0
basket,basket,c,SenseObject,1
.,.,nn,,0
Cheater,cheater,c,Negative_Relation,0
.,.,nn,,0
Bawd,bawd,c,SubjectivePercept,0
.,.,nn,,0
Cowherd,cowherd,c,SenseObject,0
.,.,nn,,0
Coniurer,coniurer,c,UNRECOGNIZED,0
.,.,nn,,0
Cutpurse,cutpurse,c,PersonProperty,0
.,.,nn,,0
Witch,witch,c,PersonProperty,0
.,.,nn,,0
O,o,s,LangRef,0
me,me,c,FirstPer,0
.,.,n,,0
We,we,s,ReportingStates,0
are,are,s,ReportingStates,1
ruined,ruined,s,Negativity,0
lost,lost,c,ReportingStates,0
.,.,s,ReportingStates,1
Ha'you,ha'you,s,UNRECOGNIZED,0
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
regard,regard,n,PrivateThinking,0
To,to,s,DirectAddress,0
your,your,s,DirectAddress,1
reputations,reputations,c,CommonAuthorities,0
?,?,s,Question,0
Where,where,s,Confront,0
Is,is,s,Confront,1
your,your,s,Confront,2
judgment,judgment,c,PrivateThinking,0
?,?,s,Question,0
Slight,slight,c,SenseProperty,0
",",",",n,,0
Have,have,s,Updates,0
yet,yet,c,Updates,1
",",",",s,,0
some,some,s,Uncertainty,0
care,care,s,Positivity,0
of,of,s,Positivity,1
me,me,c,Positivity,2
",",",",s,,0
o'your,o'your,s,UNRECOGNIZED,0
Republique,republique,c,UNRECOGNIZED,0
.,.,nn,,0
Away,away,s,,0
this,this,s,,0
Brach,brach,c,SenseObject,0
.,.,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
bring,bring,s,,0
thee,thee,c,DirectAddress,0
",",",",s,,0
Rogue,rogue,c,Negativity,0
",",",",s,,0
within,within,n,,0
The,the,s,,0
Statute,statute,s,CommonAuthorities,0
of,of,s,CommonAuthorities,1
Sorcerie,sorcerie,c,UNRECOGNIZED,0
",",",",s,,0
tricesimo,tricesimo,s,UNRECOGNIZED,0
tertio,tertio,n,UNRECOGNIZED,0
Of,of,s,,0
Harry,harry,s,PersonProperty,0
the,the,s,,0
eight,eight,c,Numbers,0
:,:,s,,0
I,i,s,FirstPer,0
and,and,s,,0
(,(,c,,0
perhaps,perhaps,c,Uncertainty,0
),),s,,0
thy,thy,s,DirectAddress,0
neck,neck,n,SenseObject,0
Within,within,s,,0
a,a,s,SenseObject,0
noose,noose,c,SenseObject,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
laundring,laundring,s,UNRECOGNIZED,0
gold,gold,c,SenseObject,0
",",",",s,,0
and,and,s,,0
barbing,barbing,c,Negativity,0
.,.,nn,,0
You,you,s,DirectAddress,0
Will,will,s,PredictedFuture,0
bring,bring,s,DirectAddress,0
your,your,s,DirectAddress,1
head,head,s,SenseObject,0
within,within,s,,0
a,a,s,,0
cocks-combe,cocks-combe,c,UNRECOGNIZED,0
",",",",s,,0
will,will,s,PredictedFuture,0
you,you,c,DirectAddress,0
?,?,n,Question,0
And,and,s,,0
you,you,s,DirectAddress,0
Sr,sr,c,UNRECOGNIZED,0
",",",",s,,0
with,with,s,DirectAddress,0
your,your,s,DirectAddress,1
Menstrue,menstrue,c,UNRECOGNIZED,0
",",",",s,,0
gather,gather,s,ReportingEvents,0
it,it,s,,0
up,up,c,,0
.,.,n,,0
God's,god's,s,AbstractConcepts,0
Death,death,s,Negativity,0
you,you,s,DirectAddress,0
abominable,abominable,s,Negativity,0
pair,pair,s,SenseObject,0
of,of,s,SenseObject,1
Stinkards,stinkards,n,UNRECOGNIZED,0
Leave,leave,s,ReportingEvents,0
off,off,s,ReportingEvents,1
your,your,s,DirectAddress,0
barking,barking,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
grow,grow,s,ReportingEvents,0
one,one,s,Numbers,0
again,again,c,RecurringEvents,0
",",",",n,,0
Or,or,c,,0
",",",",s,,0
by,by,s,,0
the,the,s,,0
light,light,s,SenseProperty,0
that,that,s,,0
shines,shines,c,SenseProperty,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
cut,cut,s,ReportingEvents,0
your,your,s,DirectAddress,0
throats,throats,c,SenseObject,0
.,.,n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
be,be,s,PredictedFuture,2
made,made,s,ReportingEvents,0
a,a,s,,0
prey,prey,s,SenseObject,0
unto,unto,s,CommonAuthorities,0
the,the,s,,0
Marshall,marshall,c,PersonProperty,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
nere,nere,s,UNRECOGNIZED,0
a,a,s,,0
snarling,snarling,s,Anger,0
Dog-bolt,dog-bolt,s,UNRECOGNIZED,0
o'you,o'you,s,UNRECOGNIZED,0
both,both,c,,0
.,.,n,,0
Ha'you,ha'you,s,UNRECOGNIZED,0
together,together,s,Inclusive,0
cossen'd,cossen'd,s,UNRECOGNIZED,0
all,all,s,Generalization,0
this,this,s,Generalization,1
while,while,c,TimeDuration,0
",",",",n,,0
And,and,s,Generalization,0
all,all,s,Generalization,1
the,the,s,,0
world,world,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
shall,shall,s,ProjectAhead,0
it,it,s,,0
now,now,s,Updates,0
be,be,s,Updates,1
said,said,n,Citations,0
Yo'haue,yo'haue,s,UNRECOGNIZED,0
made,made,s,ReportingEvents,0
most,most,s,Comparison,0
courteous,courteous,s,Positivity,0
shift,shift,c,Motions,0
",",",",s,,0
to,to,s,,0
cossen,cossen,s,UNRECOGNIZED,0
your,your,s,DirectAddress,0
selves,selves,c,SubjectivePercept,0
?,?,n,Question,0
You,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
accuse,accuse,s,Negative_Relation,0
him,him,c,PersonPronoun,0
?,?,s,Question,0
You,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
bring,bring,s,,0
him,him,s,PersonPronoun,0
in,in,n,,0
Within,within,s,,0
the,the,s,,0
Statute,statute,c,CommonAuthorities,0
?,?,s,Question,0
Who,who,s,,0
shall,shall,s,ProjectAhead,0
take,take,s,DirectAddress,0
your,your,s,DirectAddress,1
word,word,c,DirectAddress,2
",",",",n,,0
A,a,s,,0
whoresonne,whoresonne,c,UNRECOGNIZED,0
",",",",s,,0
vpstart,vpstart,c,UNRECOGNIZED,0
",",",",s,,0
Apocryphal,apocryphal,s,SubjectivePercept,0
Captain,captain,c,PersonProperty,0
",",",",n,,0
Whom,whom,s,PersonPronoun,0
not,not,s,DenyDisclaim,0
a,a,s,DenyDisclaim,1
Puritan,puritan,c,PersonProperty,0
",",",",s,,0
in,in,s,,0
Blackfriars,blackfriars,c,UNRECOGNIZED,0
",",",",s,,0
will,will,s,PredictedFuture,0
trust,trust,n,Confidence,0
So,so,s,Intensity,0
much,much,c,Intensity,1
",",",",s,,0
as,as,s,Specifiers,0
for,for,s,Specifiers,1
a,a,s,Specifiers,2
fether,fether,c,UNRECOGNIZED,0
?,?,s,Question,0
And,and,s,,0
you,you,c,DirectAddress,0
",",",",s,Specifiers,0
too,too,c,Specifiers,1
",",",",n,,0
Will,will,s,PredictedFuture,0
give,give,s,ReportingEvents,0
the,the,s,ReportingEvents,1
cause,cause,c,Cause,0
",",",",s,,0
forsooth,forsooth,c,OralCues,0
?,?,s,Question,0
You,you,s,DirectAddress,0
will,will,s,Fear,0
insult,insult,c,Fear,1
",",",",n,,0
And,and,s,,0
claim,claim,s,Contested_Citation,0
a,a,s,Contested_Citation,1
primacie,primacie,c,UNRECOGNIZED,0
",",",",s,,0
in,in,s,,0
the,the,s,,0
divisions,divisions,c,AbstractConcepts,0
?,?,n,Question,0
You,you,s,Insist,0
must,must,s,Insist,1
be,be,s,ReportingStates,0
chief,chief,c,CommonAuthorities,0
?,?,s,Question,0
as,as,s,Resemblances,0
if,if,s,Resemblances,1
you,you,c,DirectAddress,0
",",",",s,,0
only,only,c,SubjectivePercept,0
",",",",s,,0
had,had,n,ProjectBack,0
The,the,s,,0
poulder,poulder,s,UNRECOGNIZED,0
to,to,s,,0
project,project,s,GenericEvents,0
with,with,c,,0
?,?,s,Question,0
and,and,s,,0
the,the,s,GenericEvents,0
work,work,n,GenericEvents,1
Were,were,s,ProjectBack,0
not,not,s,DenyDisclaim,0
begun,begun,s,ProjectBack,0
out,out,s,,0
of,of,s,,0
aequalitie,aequalitie,c,UNRECOGNIZED,0
?,?,n,Question,0
The,the,s,,0
venture,venture,s,Contingency,0
tripartite,tripartite,c,AbstractConcepts,0
?,?,s,Question,0
All,all,s,SubjectivePercept,0
things,things,s,SubjectivePercept,1
in,in,s,Inclusive,0
common,common,c,Inclusive,1
?,?,n,Question,0
Without,without,s,Contingency,0
prioritie,prioritie,c,UNRECOGNIZED,0
?,?,s,Question,0
God's,god's,s,AbstractConcepts,0
Death,death,c,Negativity,0
",",",",s,,0
you,you,s,DirectAddress,0
perpetual,perpetual,s,SubjectiveTime,0
Curres,curres,c,UNRECOGNIZED,0
",",",",n,,0
Fall,fall,s,Responsibility,0
to,to,s,Responsibility,1
your,your,s,Responsibility,2
couples,couples,c,PersonProperty,0
",",",",s,,0
again,again,c,RecurringEvents,0
",",",",s,,0
and,and,s,,0
cossen,cossen,s,UNRECOGNIZED,0
kindly,kindly,c,StandardsPos,0
",",",",n,,0
And,and,s,,0
heartily,heartily,c,Positivity,0
",",",",s,,0
and,and,s,,0
lovingly,lovingly,c,Positivity,0
",",",",s,,0
as,as,s,DirectAddress,0
you,you,s,DirectAddress,1
should,should,c,Insist,0
",",",",n,,0
And,and,s,,0
loose,loose,s,AbstractConcepts,0
not,not,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
beginning,beginning,s,Sequence,0
of,of,s,Sequence,1
a,a,s,,0
Term,term,c,AbstractConcepts,0
",",",",n,,0
Or,or,c,,0
",",",",s,,0
by,by,s,,0
this,this,s,,0
hand,hand,c,SenseObject,0
",",",",s,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
grow,grow,s,ReportingEvents,0
factious,factious,s,StandardsNeg,0
too,too,n,,0
And,and,c,,0
",",",",s,,0
take,take,s,ReportingEvents,0
my,my,s,FirstPer,0
part,part,c,,0
",",",",s,,0
and,and,s,,0
quit,quit,s,ReportingEvents,0
you,you,c,DirectAddress,0
.,.,nn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
his,his,s,Responsibility,0
fault,fault,c,Responsibility,1
",",",",n,,0
He,he,s,Biographical_Time,0
ever,ever,s,Biographical_Time,1
murmures,murmures,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
objects,objects,s,AbstractConcepts,0
his,his,s,PersonPronoun,0
pains,pains,c,SenseProperty,0
",",",",n,,0
And,and,s,,0
says,says,c,Citations,0
",",",",s,,0
the,the,s,Specifiers,0
weight,weight,s,Specifiers,1
of,of,s,Specifiers,2
all,all,s,StandardsNeg,0
lies,lies,s,StandardsNeg,1
upon,upon,s,Immediacy,0
him,him,c,Immediacy,1
.,.,nn,Question,0
Why,why,s,Question,1
so,so,s,,0
it,it,s,,0
does,does,c,ReportingEvents,0
.,.,nn,Curiosity,0
How,how,s,Curiosity,1
does,does,s,Curiosity,2
it,it,c,,0
?,?,s,Question,0
Do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
we,we,n,,0
Sustain,sustain,s,TimeDuration,0
our,our,s,Inclusive,0
parts,parts,c,AbstractConcepts,0
?,?,nn,Question,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
but,but,s,Resistance,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
not,not,s,DenyDisclaim,0
aequall,aequall,c,UNRECOGNIZED,0
.,.,nn,Question,0
Why,why,c,Question,1
",",",",s,Question,2
if,if,s,Contingency,0
your,your,s,DirectAddress,0
part,part,s,,0
exceed,exceed,s,Intensity,0
to,to,s,,0
day,day,c,TimeDuration,0
",",",",s,,0
I,i,s,SelfDisclosure,0
hope,hope,n,SelfDisclosure,1
Ours,ours,s,Inclusive,0
may,may,c,Contingency,0
",",",",s,,0
to,to,s,,0
morrow,morrow,c,ProjectAhead,0
",",",",s,,0
match,match,s,SenseObject,0
it,it,c,,0
.,.,nn,,0
I,i,c,FirstPer,0
",",",",s,,0
they,they,s,,0
may,may,c,Contingency,0
.,.,nn,Question,0
May,may,c,Question,1
",",",",s,,0
murmuring,murmuring,s,SenseProperty,0
Mastiffe,mastiffe,c,UNRECOGNIZED,0
",",",",s,,0
I,i,c,FirstPer,0
",",",",s,,0
and,and,s,,0
do,do,c,GenericEvents,0
.,.,s,GenericEvents,1
Gods,gods,s,CommonAuthorities,0
will,will,c,PredictedFuture,0
!,!,n,,0
Help,help,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
to,to,s,,0
thrattell,thrattell,s,UNRECOGNIZED,0
him,him,c,PersonPronoun,0
.,.,nn,,0
Dorothee,dorothee,c,UNRECOGNIZED,0
",",",",s,,0
Mistress,mistress,s,PersonProperty,0
Dorothee,dorothee,c,UNRECOGNIZED,0
",",",",n,,0
O'ds,o'ds,s,UNRECOGNIZED,0
precious,precious,c,StandardsPos,0
",",",",s,,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
do,do,s,Metadiscourse,2
any,any,s,Specifiers,0
thing,thing,c,Specifiers,1
.,.,s,Question,0
What,what,s,Question,1
do,do,s,Question,2
you,you,s,DirectAddress,0
mean,mean,c,,0
?,?,nn,Question,0
Because,because,s,ReasonBackward,0
o'your,o'your,s,UNRECOGNIZED,0
Fermentation,fermentation,c,Motions,0
",",",",s,,0
and,and,s,,0
Cibation,cibation,c,UNRECOGNIZED,0
?,?,nn,Question,0
Not,not,s,DenyDisclaim,0
I,i,c,FirstPer,0
",",",",s,,0
by,by,s,,0
heaven,heaven,c,Positivity,0
.,.,nn,,0
Your,your,s,DirectAddress,0
Sol,sol,s,OralCues,0
and,and,s,,0
Luna,luna,c,SenseObject,0
:,:,s,,0
help,help,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
.,.,nn,Future_Question,0
Would,would,s,Future_Question,1
I,i,s,FirstPer,0
were,were,s,ProjectBack,0
hanged,hanged,s,SpaceRelation,0
then,then,c,TimeShift,0
.,.,s,TimeShift,1
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
conform,conform,s,ReportingEvents,0
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
.,.,nn,Request,0
Will,will,s,Request,1
you,you,s,Request,2
Sr,sr,c,UNRECOGNIZED,0
.,.,s,Question,0
do,do,s,Question,1
so,so,s,,0
then,then,c,TimeShift,0
",",",",s,TimeShift,1
and,and,s,,0
quickly,quickly,c,SubjectiveTime,0
.,.,s,Imperative,0
Swear,swear,c,Imperative,1
.,.,nn,Future_Question,0
What,what,s,Future_Question,1
should,should,s,Future_Question,2
I,i,s,Self_Promise,0
swear,swear,c,Self_Promise,1
?,?,nn,Question,0
To,to,s,,0
leave,leave,s,,0
your,your,s,DirectAddress,0
faction,faction,s,StandardsNeg,0
Sr,sr,c,UNRECOGNIZED,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
labor,labor,c,AbstractConcepts,0
",",",",s,,0
kindly,kindly,c,StandardsPos,0
",",",",s,,0
in,in,s,,0
the,the,s,,0
commune,commune,s,Inclusive,0
work,work,c,GenericEvents,0
.,.,nn,DirectAddress,0
Let,let,s,DirectAddress,1
me,me,s,DirectAddress,2
not,not,s,DenyDisclaim,0
breath,breath,c,SenseObject,0
",",",",s,,0
if,if,s,Contingency,0
I,i,s,SelfDisclosure,0
meant,meant,s,SelfDisclosure,1
ought,ought,c,Insist,0
",",",",s,,0
beside,beside,c,SpaceRelation,0
.,.,n,,0
I,i,s,FirstPer,0
only,only,s,SubjectivePercept,0
used,used,s,ReportingEvents,0
those,those,s,,0
speeches,speeches,c,LangRef,0
",",",",s,,0
as,as,s,,0
a,a,s,,0
spur,spur,n,ProjectAhead,0
