SInce,since,s,ReasonBackward,0
Art,art,s,AbstractConcepts,0
and,and,s,,0
Nature,nature,s,AbstractConcepts,0
upon,upon,s,,0
a,a,s,StandardsNeg,0
poor,poor,s,StandardsNeg,1
weak,weak,s,Negativity,0
Woman's,woman's,s,PersonProperty,0
heart,heart,c,SenseObject,0
",",",",s,,0
in,in,s,Comparison,0
favor,favor,s,Comparison,1
of,of,s,Comparison,2
a,a,n,,0
Tempting,tempting,s,SubjectivePercept,0
Lover,lover,nn,Positivity,0
Methinks,methinks,s,SelfDisclosure,0
so,so,s,,0
Noble,noble,s,StandardsPos,0
a,a,s,,0
Defense,defense,s,AbstractConcepts,0
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
have,have,s,,0
made,made,c,ReportingStates,0
",",",",s,ReportingStates,1
should,should,s,Insist,0
be,be,s,ReportingStates,0
rewarded,rewarded,s,Positivity,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
better,better,n,Comparison,0
usage,usage,s,GenericEvents,0
--,--,s,,0
Or,or,s,,0
who,who,s,,0
can,can,s,Contingency,0
tell,tell,s,,0
--,--,s,,0
Perhaps,perhaps,s,Uncertainty,0
a,a,s,Positivity,0
good,good,s,Positivity,1
part,part,s,,0
of,of,s,Curiosity,0
what,what,s,Curiosity,1
I,i,s,FirstPer,0
suffer,suffer,s,Negativity,0
from,from,s,Negativity,1
my,my,n,FirstPer,0
Husband,husband,s,PersonProperty,0
may,may,s,Contingency,0
be,be,s,Contingency,1
a,a,s,Contingency,2
Judgment,judgment,s,PrivateThinking,0
upon,upon,s,Immediacy,0
me,me,s,Immediacy,1
for,for,s,,0
my,my,s,FirstPer,0
cruelty,cruelty,s,Anger,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Lover,lover,c,Positivity,0
.,.,s,,0
--,--,s,,0
Lord,lord,s,CommonAuthorities,0
with,with,s,,0
what,what,n,,0
pleasure,pleasure,s,Positivity,0
could,could,s,Contingency,0
I,i,s,FirstPer,0
indulge,indulge,s,SubjectivePercept,0
that,that,s,,0
thought,thought,c,PrivateThinking,0
",",",",s,Question,0
were,were,s,Question,1
there,there,s,Question,2
but,but,s,Resistance,0
a,a,s,Contingency,0
possibility,possibility,s,Contingency,1
of,of,s,Contingency,2
finding,finding,n,,0
Arguments,arguments,s,AbstractConcepts,0
to,to,s,,0
make,make,s,StandardsPos,0
it,it,s,StandardsPos,1
good,good,c,StandardsPos,2
.,.,s,DirectAddress,0
And,and,s,DirectAddress,1
how,how,s,Curiosity,0
do,do,s,Curiosity,1
I,i,s,Curiosity,2
know,know,s,Curiosity,3
but,but,s,Resistance,0
there,there,s,,0
may,may,s,Contingency,0
--,--,s,,0
Let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
see,see,s,,0
--,--,n,,0
What,what,s,,0
opposes,opposes,c,Resistance,0
?,?,s,Question,0
--,--,s,,0
My,my,s,FirstPer,0
Matrimonial,matrimonial,s,CommonAuthorities,0
Vow,vow,c,Intensity,0
?,?,s,Question,0
--,--,s,,0
Why,why,c,Question,0
",",",",s,,0
what,what,s,Question,0
did,did,s,Question,1
I,i,s,Self_Promise,0
Vow,vow,c,Self_Promise,1
:,:,s,,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
I,i,s,FirstPer,0
promised,promised,n,Promise,0
to,to,s,Promise,1
be,be,s,Promise,2
true,true,s,Confidence,0
to,to,s,Confidence,1
my,my,s,FirstPer,0
Husband,husband,nn,PersonProperty,0
Well,well,c,SenseObject,0
;,;,s,,0
and,and,s,,0
he,he,s,PersonPronoun,0
promised,promised,s,Promise,0
to,to,s,Promise,1
be,be,s,Promise,2
kind,kind,s,Positivity,0
to,to,s,Positivity,1
me,me,c,FirstPer,0
.,.,nn,Resistance,0
But,but,s,Resistance,1
he,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
not,not,s,DenyDisclaim,0
kept,kept,s,StandardsPos,0
his,his,s,StandardsPos,1
Word,word,s,StandardsPos,2
--,--,nn,,0
Why,why,s,Curiosity,0
then,then,s,Curiosity,1
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
absolved,absolved,s,Positivity,0
from,from,s,,0
mine,mine,s,FirstPer,0
--,--,s,,0
ay,ay,c,OralCues,0
",",",",s,,0
that,that,s,,0
seems,seems,s,Uncertainty,0
clear,clear,s,,0
to,to,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
.,.,s,,0
The,the,s,,0
Arguments,arguments,n,AbstractConcepts,0
good,good,s,,0
between,between,s,,0
the,the,s,SenseObject,0
King,king,s,SenseObject,1
and,and,s,,0
the,the,s,PersonProperty,0
People,people,c,PersonProperty,1
",",",",s,,0
why,why,s,Question,0
not,not,s,Question,1
between,between,s,,0
the,the,s,PersonProperty,0
Husband,husband,s,PersonProperty,1
and,and,s,,0
the,the,s,PersonProperty,0
Wife,wife,c,PersonProperty,1
?,?,n,Question,0
O,o,c,LangRef,0
",",",",s,Resistance,0
but,but,s,Resistance,1
that,that,s,Resistance,2
Condition,condition,s,AbstractConcepts,0
was,was,s,ProjectBack,0
not,not,s,DenyDisclaim,0
expressed,expressed,c,ReportingStates,0
.,.,s,ReportingStates,1
--,--,s,,0
No,no,s,DenyDisclaim,0
matter,matter,c,DenyDisclaim,1
",",",",s,,0
',',c,,0
twas,twas,s,ProjectBack,0
understood,understood,nn,PrivateThinking,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
by,by,s,Generalization,0
all,all,s,Generalization,1
I,i,s,FirstPer,0
see,see,c,,0
",",",",s,,0
If,if,s,Contingency,0
I,i,s,Metadiscourse,0
argue,argue,s,Metadiscourse,1
the,the,s,,0
matter,matter,s,AbstractConcepts,0
a,a,s,SubjectivePercept,0
little,little,s,SubjectivePercept,1
longer,longer,s,Comparison,0
with,with,s,,0
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
",",",",s,,0
I,i,n,Insist,0
shall,shall,s,Insist,1
not,not,s,Insist,2
find,find,s,SubjectivePercept,0
so,so,s,SubjectivePercept,1
many,many,s,,0
Bug-bears,bug-bears,s,UNRECOGNIZED,0
in,in,s,Specifiers,0
the,the,s,Specifiers,1
way,way,c,Specifiers,2
",",",",s,,0
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
thought,thought,s,PrivateThinking,0
I,i,s,Insist,0
should,should,c,Insist,1
.,.,s,,0
Lord,lord,s,CommonAuthorities,0
what,what,s,,0
fine,fine,n,Positivity,0
notions,notions,s,PrivateThinking,0
of,of,s,,0
Virtue,virtue,s,StandardsPos,0
do,do,s,Question,0
we,we,s,Question,1
Women,women,s,PersonProperty,0
take,take,s,Sequence,0
up,up,s,Sequence,1
upon,upon,s,,0
the,the,s,,0
Credit,credit,s,StandardsPos,0
of,of,s,ReceivedPOV,0
old,old,s,ReceivedPOV,1
foolish,foolish,n,Negativity,0
Philosophers,philosophers,c,PersonProperty,0
.,.,s,,0
Virtue's,virtue's,s,UNRECOGNIZED,0
it,it,s,,0
is,is,s,ReportingStates,0
own,own,s,ReportingEvents,0
reward,reward,c,Positivity,0
",",",",s,,0
Virtue's,virtue's,s,UNRECOGNIZED,0
this,this,c,Immediacy,0
",",",",s,Immediacy,1
Virtue's,virtue's,s,UNRECOGNIZED,0
that,that,c,,0
;,;,s,,0
--,--,n,,0
Virtue's,virtue's,s,UNRECOGNIZED,0
an,an,s,,0
Ass,ass,c,Negativity,0
",",",",s,,0
and,and,s,,0
a,a,s,,0
Gallant's,gallant's,s,UNRECOGNIZED,0
worth,worth,s,AbstractConcepts,0
forty,forty,s,Numbers,0
on,on,s,SpaceRelation,0
it,it,nnn,SpaceRelation,1
Good,good,s,OralCues,0
morrow,morrow,c,OralCues,1
",",",",s,,0
Dear,dear,s,Positivity,0
Cousin,cousin,c,PersonProperty,0
.,.,nnn,,0
Good,good,s,OralCues,0
morrow,morrow,c,OralCues,1
",",",",s,,0
Madam,madam,c,PersonProperty,0
;,;,s,,0
you,you,s,DirectAddress,0
look,look,s,DirectAddress,1
pleased,pleased,s,Positivity,0
this,this,s,Immediacy,0
morning,morning,c,Immediacy,1
.,.,nnn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
so,so,c,Intensity,0
.,.,nnn,Intensity,1
With,with,s,,0
what,what,c,,0
",",",",s,,0
pray,pray,c,Intensity,0
?,?,nnn,Question,0
With,with,s,,0
my,my,s,FirstPer,0
Husband,husband,c,PersonProperty,0
.,.,nnn,,0
Drown,drown,s,Negativity,0
Husbands,husbands,c,PersonProperty,0
;,;,s,,0
for,for,s,DirectAddress,0
yours,yours,s,DirectAddress,1
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
provoking,provoking,s,SubjectivePercept,0
Fellow,fellow,c,PersonProperty,0
:,:,s,,0
As,as,s,TimeDuration,0
he,he,s,TimeDuration,1
went,went,s,SceneShift,0
out,out,s,SceneShift,1
just,just,s,Immediacy,0
now,now,c,Immediacy,1
",",",",s,,0
I,i,n,FirstPer,0
prayed,prayed,s,Intensity,0
him,him,s,Intensity,1
to,to,s,Intensity,2
tell,tell,s,Citations,0
me,me,s,Citations,1
what,what,s,Question,0
time,time,s,Question,1
of,of,s,,0
day,day,s,TimeDuration,0
',',c,,0
twas,twas,c,ProjectBack,0
:,:,s,,0
And,and,s,,0
he,he,s,PersonPronoun,0
asked,asked,s,,0
me,me,s,FirstPer,0
if,if,s,Contingency,0
I,i,s,FirstPer,0
took,took,s,Responsibility,0
him,him,s,Responsibility,1
for,for,n,Responsibility,2
the,the,s,Responsibility,3
Church,church,s,SenseObject,0
Clock,clock,c,SenseObject,0
",",",",s,,0
that,that,s,ProjectBack,0
was,was,s,ProjectBack,1
Obliged,obliged,s,Responsibility,0
to,to,s,,0
tell,tell,s,Disclosure,0
all,all,s,Disclosure,1
the,the,s,,0
Parish,parish,nnn,CommonAuthorities,0
He,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
been,been,s,ProjectBack,0
saying,saying,s,Citations,0
some,some,s,Uncertainty,0
good,good,s,,0
obliging,obliging,s,CommonAuthorities,0
things,things,s,Uncertainty,0
to,to,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
too,too,c,Metadiscourse,0
.,.,s,Metadiscourse,1
In,in,s,Metadiscourse,0
short,short,c,Metadiscourse,1
",",",",s,Metadiscourse,2
Bellinda,bellinda,c,UNRECOGNIZED,0
",",",",s,,0
he,he,n,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
used,used,s,ReportingEvents,0
me,me,s,FirstPer,0
so,so,s,,0
barbarously,barbarously,s,Negativity,0
of,of,s,Immediacy,0
late,late,c,Immediacy,1
",",",",s,,0
that,that,s,,0
I,i,s,Contingency,0
could,could,s,Contingency,1
almost,almost,s,SubjectivePercept,0
resolve,resolve,s,Promise,0
to,to,s,Promise,1
play,play,s,ReportingEvents,0
the,the,n,Intensity,0
downright,downright,s,Intensity,1
Wife,wife,c,PersonProperty,0
",",",",s,,0
--,--,s,,0
and,and,s,,0
Cuckold,cuckold,s,PersonProperty,0
him,him,nnn,PersonPronoun,0
That,that,s,ProjectAhead,0
would,would,s,ProjectAhead,1
be,be,s,ProjectAhead,2
downright,downright,s,Confidence,0
indeed,indeed,c,Intensity,0
.,.,nnn,Question,0
Why,why,c,Question,1
",",",",s,Question,2
after,after,s,Metadiscourse,0
all,all,c,Metadiscourse,1
",",",",s,Metadiscourse,2
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
more,more,s,Comparison,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
said,said,s,Citations,0
for,for,s,,0
it,it,s,,0
than,than,s,Comparison,0
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
Imagine,imagine,c,PrivateThinking,0
",",",",s,,0
Child,child,c,PersonProperty,0
.,.,s,,0
I,i,n,FirstPer,0
know,know,s,Confidence,0
according,according,s,Citations,0
to,to,s,Citations,1
the,the,s,Citations,2
strict,strict,s,CommonAuthorities,0
Statute,statute,s,CommonAuthorities,0
Law,law,s,CommonAuthorities,1
of,of,s,,0
Religion,religion,c,AbstractConcepts,0
",",",",s,,0
I,i,s,Insist,0
should,should,s,Insist,1
do,do,s,Negativity,0
wrong,wrong,c,Negativity,1
:,:,s,,0
But,but,s,Resistance,0
if,if,n,Contingency,0
there,there,s,Contingency,1
were,were,s,Contingency,2
a,a,s,CommonAuthorities,0
Court,court,s,CommonAuthorities,1
of,of,s,,0
Chancery,chancery,s,CommonAuthorities,0
in,in,s,Positivity,0
Heaven,heaven,c,Positivity,1
",",",",s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
sure,sure,s,Confidence,0
I,i,s,Insist,0
should,should,s,Insist,1
cast,cast,s,ReportingEvents,0
him,him,nnn,ReportingEvents,1
If,if,s,Contingency,0
there,there,s,Contingency,1
were,were,s,Contingency,2
a,a,s,SenseObject,0
House,house,s,SenseObject,1
of,of,s,,0
Lords,lords,s,CommonAuthorities,0
you,you,s,DirectAddress,0
might,might,c,DirectAddress,1
.,.,nnn,,0
In,in,s,,0
either,either,s,Metadiscourse,0
I,i,s,Insist,0
should,should,s,Insist,1
infallibly,infallibly,s,StandardsPos,0
carry,carry,s,Motions,0
my,my,s,FirstPer,0
Cause,cause,c,Cause,0
.,.,n,Question,0
Why,why,c,Question,1
",",",",s,Question,2
he,he,s,Updates,0
is,is,s,Updates,1
the,the,s,,0
first,first,s,Sequence,0
Agressor,agressor,c,UNRECOGNIZED,0
.,.,s,,0
Not,not,s,DenyDisclaim,0
I,i,c,FirstPer,0
.,.,nn,,0
Ay,ay,c,OralCues,0
",",",",s,Resistance,0
but,but,s,Resistance,1
you,you,s,DirectAddress,0
know,know,c,DirectAddress,1
",",",",s,,0
we,we,s,Insist,0
must,must,s,Insist,1
return,return,s,RecurringEvents,0
Good,good,s,StandardsPos,0
for,for,s,StandardsPos,1
Evil,evil,c,StandardsNeg,0
.,.,nnn,,0
That,that,s,Uncertainty,0
may,may,s,Uncertainty,1
be,be,s,Uncertainty,2
a,a,s,,0
mistake,mistake,s,Negativity,0
in,in,s,,0
the,the,s,,0
Translation,translation,s,AbstractConcepts,0
--,--,nn,,0
Prithee,prithee,s,DirectAddress,0
be,be,s,ReportingStates,0
of,of,s,,0
my,my,s,SelfDisclosure,0
opinion,opinion,c,SelfDisclosure,1
",",",",s,,0
Bellinda,bellinda,c,UNRECOGNIZED,0
;,;,s,,0
for,for,s,ReasonForward,0
I,i,s,ReasonForward,1
Am,am,s,ReasonForward,2
positive,positive,s,StandardsPos,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
in,in,s,StandardsPos,0
the,the,s,StandardsPos,1
right,right,c,StandardsPos,2
;,;,s,,0
and,and,s,,0
if,if,n,Contingency,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
keep,keep,s,TimeDuration,0
up,up,s,TimeDuration,1
the,the,s,,0
Prerogative,prerogative,s,CommonAuthorities,0
of,of,s,,0
a,a,s,PersonProperty,0
Woman,woman,c,PersonProperty,1
",",",",s,,0
yo^^ll,yo^^ll,s,UNRECOGNIZED,0
likewise,likewise,s,Specifiers,0
be,be,s,ReportingStates,0
positive,positive,s,StandardsPos,0
you,you,s,DirectAddress,0
are,are,n,DirectAddress,1
in,in,s,StandardsPos,0
the,the,s,StandardsPos,1
right,right,c,StandardsPos,2
",",",",s,,0
when,when,s,,0
ever,ever,s,Biographical_Time,0
you,you,s,DirectAddress,0
do,do,s,DirectAddress,1
any,any,s,Specifiers,0
thing,thing,s,Specifiers,1
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
a,a,s,DirectAddress,2
mind,mind,s,Negativity,0
to,to,c,Negativity,1
.,.,s,Resistance,0
But,but,s,Resistance,1
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
play,play,n,Negativity,0
the,the,s,Negativity,1
fool,fool,c,Negativity,2
",",",",s,,0
and,and,s,,0
jest,jest,s,Positivity,0
on,on,s,,0
till,till,s,TimeShift,0
I,i,s,TimeShift,1
make,make,s,DirectAddress,0
you,you,s,DirectAddress,1
begin,begin,s,Sequence,0
to,to,s,Sequence,1
think,think,s,PrivateThinking,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
in,in,s,,0
Earnes,earnes,nnn,UNRECOGNIZED,0
I,i,s,FirstPer,0
sha'n't,sha'n't,s,UNRECOGNIZED,0
take,take,s,SubjectivePercept,0
the,the,s,SubjectivePercept,1
liberty,liberty,c,SubjectivePercept,2
",",",",s,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
to,to,s,PrivateThinking,0
think,think,s,PrivateThinking,1
of,of,s,PrivateThinking,2
any,any,s,Specifiers,0
thing,thing,s,Specifiers,1
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
desire,desire,s,Positivity,0
to,to,n,Positivity,1
keep,keep,s,TimeDuration,0
a,a,s,Disclosure,0
Secret,secret,s,Disclosure,1
from,from,s,SelfDisclosure,0
me,me,nnn,SelfDisclosure,1
Alas,alas,c,Negativity,0
",",",",s,,0
my,my,s,Positivity,0
Dear,dear,c,Positivity,1
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
no,no,s,DenyDisclaim,0
Secrets,secrets,c,DenyDisclaim,1
.,.,s,,0
My,my,s,SelfDisclosure,0
heart,heart,s,SelfDisclosure,1
could,could,s,Contingency,0
never,never,s,DenyDisclaim,0
yet,yet,s,Resistance,0
con^ine,con^ine,s,UNRECOGNIZED,0
my,my,s,FirstPer,0
Tongue,tongue,c,SenseObject,0
.,.,nnn,,0
Your,your,s,DirectAddress,0
eyes,eyes,s,SpaceRelation,0
you,you,s,SpaceRelation,1
mean,mean,c,,0
;,;,s,,0
for,for,s,ReasonForward,0
I,i,s,ReasonForward,1
am,am,s,ReasonForward,2
sure,sure,s,Confidence,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
seen,seen,s,SpaceRelation,0
them,them,s,,0
gadding,gadding,c,Positivity,0
",",",",s,,0
when,when,s,DirectAddress,0
your,your,s,DirectAddress,1
Tongue,tongue,n,SenseObject,0
has,has,s,ProjectBack,0
been,been,s,ProjectBack,1
locked,locked,s,ReportingEvents,0
up,up,s,ReportingEvents,1
safe,safe,s,StandardsPos,0
enough,enough,nnn,SubjectivePercept,0
My,my,s,FirstPer,0
eyes,eyes,s,SenseObject,0
gadding,gadding,c,Positivity,0
?,?,s,Question,0
Prithee,prithee,s,DirectAddress,0
after,after,s,Sequence,0
who,who,c,Sequence,1
",",",",s,,0
Child,child,c,PersonProperty,0
?,?,nnn,Question,0
Why,why,c,Question,0
",",",",s,,0
after,after,s,Sequence,0
one,one,s,Sequence,1
that,that,s,,0
thinks,thinks,s,PrivateThinking,0
you,you,s,DirectAddress,0
hate,hate,s,Negativity,0
him,him,c,PersonPronoun,0
",",",",s,,0
as,as,s,Metadiscourse,0
much,much,s,Metadiscourse,1
as,as,s,Metadiscourse,2
I,i,s,Metadiscourse,3
know,know,s,Confidence,0
you,you,s,DirectAddress,0
love,love,s,Positivity,0
him,him,c,PersonPronoun,0
.,.,nnn,,0
Constant,constant,s,RecurringEvents,0
you,you,s,DirectAddress,0
mean,mean,c,,0
.,.,nnn,Intensity,0
I,i,s,Intensity,1
do,do,s,Intensity,2
so,so,c,Intensity,0
.,.,nnn,Intensity,1
Lord,lord,c,CommonAuthorities,0
",",",",s,,0
what,what,s,Insist,0
should,should,s,Insist,1
put,put,s,ReportingEvents,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
thing,thing,s,Specifiers,2
into,into,s,SubjectivePercept,0
your,your,s,SubjectivePercept,1
head,head,c,SubjectivePercept,2
?,?,nnn,Question,0
That,that,s,Specifiers,0
which,which,s,Specifiers,1
puts,puts,s,,0
things,things,s,Uncertainty,0
into,into,s,,0
most,most,s,Comparison,0
peoples,peoples,s,PersonProperty,0
Heads,heads,c,SenseObject,0
;,;,s,,0
Observation,observation,c,AbstractConcepts,0
.,.,nnn,Question,0
Why,why,c,Question,1
",",",",s,Question,2
what,what,s,DirectAddress,0
have,have,s,DirectAddress,1
you,you,s,DirectAddress,2
observed,observed,c,ReportingStates,0
",",",",s,ReportingStates,1
in,in,s,CommonAuthorities,0
the,the,s,CommonAuthorities,1
name,name,s,CommonAuthorities,2
of,of,s,CommonAuthorities,3
Wonder,wonder,c,Curiosity,0
?,?,nnn,Question,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
observed,observed,s,ReportingEvents,0
you,you,s,DirectAddress,0
blush,blush,s,SenseProperty,0
when,when,s,DirectAddress,0
you,you,s,DirectAddress,1
meet,meet,s,SpaceRelation,0
him,him,c,SpaceRelation,1
;,;,s,,0
force,force,s,,0
your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
away,away,s,SpaceRelation,0
from,from,s,SpaceRelation,1
him,him,c,PersonPronoun,0
;,;,n,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
be,be,s,ReportingStates,0
out,out,s,Positivity,0
of,of,s,Positivity,1
humor,humor,s,Positivity,2
with,with,s,RecurringEvents,0
every,every,s,RecurringEvents,1
thing,thing,s,Uncertainty,0
about,about,s,DirectAddress,0
you,you,c,DirectAddress,1
:,:,s,,0
In,in,s,Specifiers,0
a,a,s,Specifiers,1
word,word,c,Specifiers,2
;,;,s,,0
never,never,s,DenyDisclaim,0
was,was,s,ProjectBack,0
poor,poor,n,Negativity,0
Creature,creature,s,Negativity,1
so,so,s,,0
spurred,spurred,s,SubjectivePercept,0
on,on,s,SubjectivePercept,1
by,by,s,,0
desire,desire,c,Positivity,0
",",",",s,ReasonForward,0
and,and,s,ReasonForward,1
so,so,s,ReasonForward,2
rein'd,rein'd,s,UNRECOGNIZED,0
in,in,s,SpaceRelation,0
with,with,s,SpaceRelation,1
fear,fear,nnn,Fear,0
How,how,s,,0
strong,strong,s,Intensity,0
is,is,s,ReportingStates,0
Fancy,fancy,c,SubjectivePercept,0
!,!,nnn,,0
How,how,s,,0
weak,weak,s,Negativity,0
is,is,s,ReportingStates,0
Woman,woman,nnn,PersonProperty,0
Prithee,prithee,c,DirectAddress,0
",",",",s,,0
Neice,neice,c,UNRECOGNIZED,0
",",",",s,,0
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
better,better,s,Comparison,0
opinion,opinion,s,SubjectivePercept,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
Aunt's,aunt's,s,PersonProperty,0
Inclinations,inclinations,c,PrivateThinking,0
.,.,nnn,,0
Dear,dear,s,Positivity,0
Aunt,aunt,c,PersonProperty,0
",",",",s,,0
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
better,better,s,Comparison,0
opinion,opinion,s,SubjectivePercept,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
Neice's,neice's,s,UNRECOGNIZED,0
Understanding,understanding,c,PrivateThinking,0
.,.,nnn,,0
You,you,s,DirectAddress,0
Will,will,s,PredictedFuture,0
make,make,s,Anger,0
me,me,s,Anger,1
Angry,angry,c,Anger,2
.,.,nnn,,0
You,you,s,DirectAddress,0
Will,will,s,PredictedFuture,0
make,make,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
Laugh,laugh,c,OralCues,0
.,.,nnn,OralCues,1
Then,then,s,Sequence,0
you,you,s,Sequence,1
are,are,s,ReportingStates,0
resolved,resolved,s,Promise,0
to,to,s,Promise,1
persist,persist,c,TimeDuration,0
?,?,nnn,Question,0
Positively,positively,c,Confidence,0
.,.,nnn,DirectAddress,0
And,and,s,DirectAddress,1
all,all,s,SubjectivePercept,0
I,i,s,SubjectivePercept,1
can,can,s,SubjectivePercept,2
say,say,s,Citations,0
--,--,nnn,,0
Will,will,s,PredictedFuture,0
signify,signify,s,ReportingEvents,0
nothing,nothing,c,DenyDisclaim,0
",",",",nnn,Concessive,0
Though,though,s,Concessive,1
I,i,s,Insist,0
should,should,s,Insist,1
swear,swear,s,Intensity,0
',',c,,0
twere,twere,s,UNRECOGNIZED,0
false,false,s,StandardsNeg,0
--,--,nnn,,0
I,i,s,Insist,0
should,should,s,Insist,1
think,think,s,PrivateThinking,0
it,it,s,,0
true,true,c,StandardsPos,0
.,.,nnn,Sequence,0
Then,then,s,Sequence,1
let,let,s,Inclusive,0
us,us,s,Inclusive,1
both,both,s,Inclusive,2
forgive,forgive,nnn,Reassure,0
Good,good,s,StandardsPos,0
nature,nature,s,StandardsPos,1
may,may,s,Contingency,0
do,do,s,Contingency,1
much,much,c,Intensity,0
:,:,s,,0
But,but,s,Resistance,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
more,more,s,Comparison,0
reason,reason,s,ReasonForward,0
to,to,s,ReasonForward,1
forgive,forgive,s,Reassure,0
one,one,c,Numbers,0
",",",",s,,0
than,than,s,Comparison,0
I,i,s,SelfReluctance,0
have,have,n,SelfReluctance,1
to,to,s,SelfReluctance,2
pardon,pardon,s,Positivity,0
the,the,s,Specifiers,0
other,other,nnn,Specifiers,1
It,it,s,ConfirmedThght,0
Is,is,s,ConfirmedThght,1
true,true,c,ConfirmedThght,2
",",",",s,,0
Bellinda,bellinda,c,UNRECOGNIZED,0
",",",",s,,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
given,given,s,ReportingStates,0
me,me,s,FirstPer,0
so,so,s,Intensity,0
many,many,s,Intensity,1
proofs,proofs,s,Confidence,0
or,or,s,,0
your,your,s,DirectAddress,0
Friendship,friendship,c,Positivity,0
",",",",s,,0
that,that,n,,0
my,my,s,FirstPer,0
reserve,reserve,s,ReportingEvents,0
has,has,s,ProjectBack,0
been,been,s,ProjectBack,1
indeed,indeed,s,Intensity,0
a,a,s,,0
Crime,crime,c,StandardsNeg,0
:,:,s,,0
But,but,s,Resistance,0
that,that,s,Resistance,1
you,you,s,DirectAddress,0
may,may,s,DirectAddress,1
more,more,s,Comparison,0
easily,easily,s,Confidence,0
forgive,forgive,s,Apology,0
me,me,c,Apology,1
",",",",n,,0
Remember,remember,c,DirectAddress,0
",",",",s,DirectAddress,1
Child,child,c,PersonProperty,0
",",",",s,,0
that,that,s,TimeShift,0
when,when,s,TimeShift,1
our,our,s,Inclusive,0
Nature,nature,s,AbstractConcepts,0
prompts,prompts,s,ProjectAhead,0
us,us,s,Inclusive,0
to,to,s,,0
a,a,s,Specifiers,0
thing,thing,c,Specifiers,1
",",",",s,,0
our,our,s,StandardsPos,0
Honor,honor,s,StandardsPos,1
and,and,n,,0
Religion,religion,s,AbstractConcepts,0
have,have,s,,0
forbid,forbid,s,Resistance,0
us,us,c,Inclusive,0
.,.,s,,0
We,we,s,,0
would,would,s,ProjectBack,0
(,(,c,,0
were,were,s,Contingency,0
it,it,s,Contingency,1
possible,possible,c,Contingency,0
),),s,,0
conceal,conceal,s,SubjectivePercept,0
even,even,s,SubjectivePercept,0
from,from,s,SubjectivePercept,1
the,the,s,SubjectivePercept,0
