S,s,s,LangRef,0
do,do,s,Intensity,0
enjoy,enjoy,c,Positivity,0
",",",",s,,0
through,through,s,,0
peace,peace,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
innocence,innocence,n,Disclosure,0
Let,let,s,ReportingEvents,0
her,her,s,ReportingEvents,1
perform,perform,s,ReportingEvents,0
something,something,s,Uncertainty,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
god-like,god-like,c,StandardsPos,0
",",",",s,,0
they,they,n,,0
Which,which,s,,0
are,are,s,Positivity,0
happy,happy,s,Positivity,1
need,need,s,Insist,0
noe,noe,s,UNRECOGNIZED,0
shows,shows,s,ReportingEvents,0
of,of,s,,0
mirth,mirth,c,Positivity,0
.,.,s,,0
Their,their,n,PersonPronoun,0
State,state,s,,0
is,is,s,ReportingStates,0
Comedy,comedy,s,Positivity,0
enough,enough,c,SubjectivePercept,0
",",",",s,,0
sportes,sportes,s,UNRECOGNIZED,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
fit,fit,n,ReportingEvents,0
This,this,s,Immediacy,0
night,night,s,Immediacy,1
but,but,s,Resistance,0
glory,glory,c,StandardsPos,0
.,.,s,,0
If,if,s,Contingency,0
It,it,s,Contingency,1
be,be,s,ReportingStates,0
haeroicke,haeroicke,c,UNRECOGNIZED,0
",",",",n,,0
Then,then,s,,0
it,it,s,,0
is,is,s,ReportingStates,0
opposite,opposite,c,Comparison,0
",",",",s,Aside,0
which,which,s,Aside,1
makes,makes,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
offer,offer,n,ReportingEvents,0
Thus,thus,s,ReasonForward,0
my,my,s,FirstPer,0
service,service,c,StandardsPos,0
",",",",s,,0
as,as,s,,0
most,most,s,Comparison,0
due,due,s,ReasonBackward,0
to,to,s,ReasonBackward,1
me,me,c,FirstPer,0
",",",",s,,0
to,to,n,,0
Show,show,s,ReportingEvents,0
the,the,s,SubjectivePercept,0
will,will,c,SubjectivePercept,1
",",",",s,,0
that,that,s,,0
speaks,speaks,s,,0
the,the,s,,0
language,language,s,LangRef,0
of,of,s,,0
the,the,n,,0
Gods,gods,c,CommonAuthorities,0
",",",",s,,0
and,and,s,,0
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
am,am,s,FirstPer,0
thus,thus,s,ReasonForward,0
taxt,taxt,s,UNRECOGNIZED,0
with,with,s,,0
blood,blood,c,SenseObject,0
",",",",s,,0
and,and,n,,0
Crewelty,crewelty,c,UNRECOGNIZED,0
",",",",s,,0
it,it,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
my,my,s,FirstPer,0
lines,lines,s,SpaceRelation,0
that,that,s,,0
wounds,wounds,s,Negativity,0
them,them,n,,0
But,but,s,Resistance,0
their,their,s,PersonPronoun,0
faults,faults,s,StandardsNeg,0
represent,represent,c,ReportingEvents,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
though,though,s,Concessive,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
with,with,s,,0
vice,vice,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
fate,fate,s,SubjectivePercept,0
oppressed,oppressed,n,StandardsNeg,0
Yet,yet,s,Resistance,0
those,those,s,,0
which,which,s,Aside,0
see,see,s,Aside,1
a,a,s,,0
Tragedy,tragedy,c,Negativity,0
",",",",s,,0
are,are,s,ReportingStates,0
blessed,blessed,c,StandardsPos,0
.,.,nn,,0
Thou,thou,s,DirectAddress,0
have,have,s,,0
prevailed,prevailed,c,ReportingStates,0
",",",",s,ReportingStates,1
make,make,s,ReportingEvents,0
this,this,s,Immediacy,0
night,night,s,Immediacy,1
such,such,s,Specifiers,0
as,as,s,Specifiers,1
thou,thou,s,DirectAddress,0
have,have,s,,0
spoke,spoke,c,ReportingStates,0
",",",",s,ReportingStates,1
or,or,s,,0
if,if,s,Contingency,0
thy,thy,n,DirectAddress,0
thoughts,thoughts,s,PrivateThinking,0
are,are,s,PrivateThinking,1
higher,higher,c,Comparison,0
",",",",s,,0
equal,equal,s,Comparison,0
them,them,nn,,0
For,for,s,,0
know,know,s,Confidence,0
the,the,s,Confidence,1
gods,gods,s,CommonAuthorities,0
o're-see,o're-see,s,UNRECOGNIZED,0
These,these,s,Immediacy,0
hours,hours,s,TimeDuration,0
solemnity,solemnity,c,CommonAuthorities,0
.,.,nnn,,0
If,if,s,Contingency,0
Juno,juno,s,,0
smile,smile,c,Positivity,0
",",",",s,,0
here,here,s,SpaceRelation,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
favor,favor,s,Positivity,0
find,find,n,,0
These,these,s,Immediacy,0
like,like,s,Resemblances,0
the,the,s,Resemblances,1
gods,gods,s,CommonAuthorities,0
accept,accept,s,ReportingEvents,0
the,the,s,ReportingEvents,1
will,will,c,PredictedFuture,0
",",",",s,,0
and,and,s,,0
mind,mind,c,SubjectivePercept,0
.,.,nn,,0
Tragedia,tragedia,c,UNRECOGNIZED,0
.,.,s,,0
Blessed,blessed,s,StandardsPos,0
Theater,theater,c,SenseObject,0
:,:,s,Question,0
how,how,s,Question,1
fair,fair,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
glorious,glorious,s,Positivity,0
shine,shine,n,SenseProperty,0
Hathfild,hathfild,s,UNRECOGNIZED,0
thy,thy,s,DirectAddress,0
several,several,s,Specifiers,0
spaces,spaces,c,AbstractConcepts,0
!,!,s,,0
how,how,s,,0
divine,divine,c,StandardsPos,0
",",",",n,,0
And,and,s,,0
heavenly,heavenly,s,Positivity,0
Luster,luster,c,SenseProperty,0
!,!,s,,0
all,all,s,Generalization,0
the,the,s,Generalization,1
lights,lights,s,SenseObject,0
above,above,c,Metadiscourse,0
",",",",n,Metadiscourse,1
Leaving,leaving,s,SceneShift,0
their,their,s,SceneShift,1
mansions,mansions,s,SenseObject,0
where,where,s,SpaceRelation,0
they,they,s,SpaceRelation,1
nightly,nightly,s,RecurringEvents,0
move,move,n,SceneShift,0
To,to,s,SceneShift,1
shade,shade,c,SenseObject,0
",",",",s,,0
and,and,s,,0
darkness,darkness,c,SenseProperty,0
.,.,s,Question,0
Have,have,s,Question,1
in,in,s,,0
this,this,s,Immediacy,0
one,one,s,Immediacy,1
Sphere,sphere,n,SenseObject,0
Combinde,combinde,s,UNRECOGNIZED,0
their,their,s,PersonPronoun,0
aspects,aspects,c,Specifiers,0
",",",",s,,0
and,and,s,,0
consented,consented,s,CommonAuthorities,0
here,here,c,SpaceRelation,0
.,.,n,Imperative,0
Never,never,s,Imperative,1
was,was,s,ProjectBack,0
Roof,roof,s,SenseObject,0
(,(,c,Aside,0
as,as,s,Aside,1
at,at,s,,0
these,these,s,Immediacy,0
Nuptial,nuptial,s,Positivity,0
ties,ties,c,Positivity,1
),),n,,0
^,^,c,UNRECOGNIZED,0
ild,ild,s,UNRECOGNIZED,0
with,with,s,,0
so,so,s,Positivity,0
bright,bright,s,Positivity,1
auspitious,auspitious,s,UNRECOGNIZED,0
Deities,deities,c,CommonAuthorities,0
",",",",n,,0
Such,such,s,Intensity,0
glad,glad,s,Positivity,0
presages,presages,c,ProjectAhead,0
;,;,s,Generalization,0
all,all,s,Generalization,1
they,they,s,Generalization,2
once,once,s,TimeShift,0
did,did,s,ReportingEvents,0
mean,mean,n,,0
By,by,s,,0
Hymen's,hymen's,c,UNRECOGNIZED,0
",",",",s,,0
Cupids,cupids,c,Positivity,0
",",",",s,Generalization,0
all,all,s,Generalization,1
their,their,s,PersonPronoun,0
Geniall,geniall,s,UNRECOGNIZED,0
seen,seen,n,SpaceRelation,0
Of,of,s,,0
loves,loves,c,Positivity,0
",",",",s,,0
and,and,s,,0
laughters,laughters,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,,0
were,were,s,ProjectBack,0
wont,wont,s,SubjectivePercept,0
to,to,s,,0
appear,appear,n,SubjectivePercept,0
To,to,s,SubjectivePercept,1
make,make,s,ReportingEvents,0
an,an,s,,0
union,union,s,AbstractConcepts,0
fortunate,fortunate,s,Positivity,0
are,are,s,SpaceRelation,0
here,here,c,SpaceRelation,1
",",",",n,Generalization,0
All,all,s,Generalization,1
in,in,s,,0
this,this,s,,0
presence,presence,c,AbstractConcepts,0
;,;,s,,0
from,from,s,DirectAddress,0
you,you,s,DirectAddress,1
Royal,royal,s,CommonAuthorities,0
Throne,throne,n,SenseObject,0
They,they,s,,0
fly,fly,s,Motions,0
throughout,throughout,s,TimeDuration,0
this,this,s,,0
Round,round,c,SenseProperty,0
",",",",s,,0
on,on,s,Generalization,0
every,every,s,Generalization,1
one,one,n,Specifiers,0
That,that,s,Specifiers,1
here,here,s,SpaceRelation,0
beholds,beholds,c,SpaceRelation,0
",",",",s,,0
with,with,s,,0
hovering,hovering,s,Motions,0
wings,wings,s,SenseObject,0
they,they,s,,0
light,light,c,SenseProperty,0
",",",",n,,0
And,and,s,,0
breed,breed,s,AbstractConcepts,0
in,in,s,Generalization,0
all,all,s,Generalization,1
a,a,s,,0
cheerful,cheerful,s,Positivity,0
appetite,appetite,n,SubjectivePercept,0
To,to,s,AbstractConcepts,0
what,what,s,AbstractConcepts,1
we,we,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
present,present,c,,0
",",",",s,Aside,0
which,which,s,Aside,1
if,if,s,Contingency,0
you,you,s,DirectAddress,0
daigne,daigne,n,UNRECOGNIZED,0
Still,still,s,ProjectAhead,0
to,to,s,ProjectAhead,1
send,send,s,SceneShift,0
forth,forth,s,SceneShift,1
(,(,c,,0
great,great,s,Intensity,0
Princes,princes,c,PersonProperty,0
),),s,,0
and,and,s,,0
maintain,maintain,n,TimeDuration,0
',',c,,0
Twill,twill,s,SenseObject,0
make,make,s,ReportingEvents,0
even,even,s,SubjectivePercept,0
Tragedy,tragedy,s,Negativity,0
her,her,s,SubjectivePercept,0
self,self,s,SubjectivePercept,1
to,to,s,,0
smile,smile,c,Positivity,0
",",",",n,,0
Even,even,s,SubjectivePercept,0
me,me,s,FirstPer,0
grow,grow,s,ReportingEvents,0
jocound,jocound,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
forget,forget,s,Negativity,0
the,the,s,Negativity,1
while,while,n,TimeDuration,0
My,my,s,FirstPer,0
dreadful,dreadful,s,Fear,0
person,person,s,PersonProperty,0
to,to,s,,0
prevaricate,prevaricate,n,Negativity,0
From,from,s,OpenQuery,0
what,what,s,OpenQuery,1
I,i,s,SelfDisclosure,0
am,am,c,SelfDisclosure,1
",",",",s,,0
and,and,s,,0
change,change,s,Transformation,0
my,my,s,FirstPer,0
sadder,sadder,s,Sad,0
cries,cries,n,ReportingEvents,0
To,to,s,ReportingEvents,1
Peans,peans,c,Positivity,0
",",",",s,,0
and,and,s,,0
to,to,s,,0
Epithalamies,epithalamies,c,UNRECOGNIZED,0
.,.,n,PredictedFuture,0
It,it,s,PredictedFuture,1
will,will,s,PredictedFuture,2
from,from,s,,0
those,those,s,,0
two,two,s,Numbers,0
lovers,lovers,s,Positivity,0
by,by,s,,0
its,its,s,,0
sway,sway,n,Motions,0
Ravish,ravish,s,Intensity,0
their,their,s,PersonPronoun,0
plighted,plighted,s,Negativity,0
hearts,hearts,s,SenseObject,0
another,another,s,Comparison,0
way,way,c,Comparison,1
",",",",n,,0
From,from,s,,0
them,them,s,,0
to,to,s,,0
their,their,s,PersonPronoun,0
great,great,s,Intensity,0
guests,guests,c,PersonProperty,0
",",",",s,,0
when,when,s,TimeShift,0
they,they,s,TimeShift,1
shall,shall,s,ProjectAhead,0
spy,spy,n,Negativity,0
The,the,s,,0
powers,powers,c,AbstractConcepts,0
",",",",s,,0
that,that,s,,0
formerly,formerly,s,ProjectBack,0
vouchsaf't,vouchsaf't,s,UNRECOGNIZED,0
to,to,s,,0
tie,tie,n,ReportingEvents,0
Their,their,s,ReportingEvents,1
lasting,lasting,s,TimeDuration,0
knot,knot,s,SenseObject,0
again,again,s,RecurringEvents,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
same,same,s,Comparison,0
grace,grace,n,StandardsPos,0
With,with,s,StandardsPos,1
which,which,s,,0
they,they,s,Biographical_Time,0
once,once,s,Biographical_Time,1
encouraged,encouraged,s,Positivity,0
their,their,s,PersonPronoun,0
embrace,embrace,c,Positivity,0
",",",",n,,0
To,to,s,,0
smile,smile,s,Positivity,0
upon,upon,s,Positivity,1
their,their,s,PersonPronoun,0
service,service,c,StandardsPos,0
",",",",s,,0
',',c,,0
twill,twill,s,SenseObject,0
bring,bring,s,Cause,0
on,on,n,Cause,1
In,in,s,Specifiers,0
their,their,s,Specifiers,1
dear,dear,s,Positivity,0
Breasts,breasts,s,SpaceRelation,0
a,a,s,SpaceRelation,1
Rare,rare,s,Exceptions,0
contention,contention,n,Resistance,0
Of,of,s,,0
zeal,zeal,s,StandardsPos,0
to,to,s,Positivity,0
your,your,s,Positivity,1
delight,delight,s,Positivity,2
--,--,s,,0
Such,such,s,Intensity,0
grace,grace,s,StandardsPos,0
commands,commands,c,CommonAuthorities,0
",",",",n,,0
A,a,s,,0
strife,strife,s,Negativity,0
of,of,s,,0
duty,duty,s,StandardsPos,0
though,though,s,Concessive,0
from,from,s,,0
joined,joined,s,StandardsPos,0
hands,hands,c,StandardsPos,1
.,.,n,ReasonForward,0
SO,so,c,ReasonForward,1
",",",",s,,0
dispatch,dispatch,c,ReportingEvents,0
",",",",s,,0
dispatch,dispatch,c,ReportingEvents,0
",",",",s,,0
what,what,s,,0
wines,wines,s,SenseObject,0
are,are,s,ReportingStates,0
those,those,c,,0
?,?,nnn,Question,0
The,the,s,TimeShift,0
late,late,s,TimeShift,1
present,present,s,,0
from,from,s,,0
the,the,s,,0
Merchants,merchants,c,PersonProperty,0
.,.,nnn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
well,well,c,StandardsPos,0
.,.,nnn,StandardsPos,1
Are,are,s,SubjectivePercept,0
all,all,s,SubjectivePercept,1
things,things,s,Uncertainty,0
ready,ready,s,ProjectAhead,0
fellows,fellows,c,PersonProperty,0
?,?,s,Question,0
the,the,s,SenseObject,0
King,king,c,SenseObject,1
',',s,,0
son,son,s,PersonProperty,0
entering,entering,c,ReportingEvents,0
.,.,s,,0
1,1,s,Numbers,0
They,they,s,ReportingStates,0
are,are,s,ReportingStates,1
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
.,.,nnn,,0
Ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
",",",",s,,0
no,no,s,DenyDisclaim,0
happiness,happiness,s,Positivity,0
like,like,s,Resemblances,0
the,the,s,Resemblances,1
Fools,fools,c,Negativity,0
",",",",s,,0
Comastes,comastes,c,UNRECOGNIZED,0
?,?,nnn,Question,0
No,no,c,OralCues,0
",",",",s,OralCues,1
none,none,s,DenyDisclaim,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
he,he,s,Updates,0
is,is,s,Updates,1
mirth,mirth,s,Positivity,0
it,it,s,,0
self,self,c,SubjectivePercept,0
",",",",s,,0
and,and,s,,0
the,the,s,ReasonBackward,0
cause,cause,s,ReasonBackward,1
of,of,s,ReasonBackward,2
it,it,s,,0
in,in,s,,0
others,others,c,Uncertainty,0
",",",",s,,0
they,they,s,Citations,0
say,say,s,Citations,1
all,all,n,,0
pleasure,pleasure,s,Positivity,0
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
shadow,shadow,c,SenseObject,0
",",",",s,,0
then,then,s,,0
that,that,s,Specifiers,0
which,which,s,Specifiers,1
we,we,s,Positivity,0
enjoy,enjoy,s,Positivity,1
is,is,s,Exceptions,0
but,but,s,Exceptions,1
the,the,s,SenseProperty,0
shadow,shadow,s,SenseProperty,1
of,of,s,SenseProperty,2
a,a,s,SenseProperty,0
shadow,shadow,c,SenseProperty,1
",",",",n,,0
hardly,hardly,s,NegFeedback,0
the,the,s,NegFeedback,1
Picture,picture,s,SenseProperty,0
of,of,s,SenseProperty,1
what,what,s,,0
he,he,s,PersonPronoun,0
embraces,embraces,c,Positivity,0
;,;,s,,0
our,our,s,Inclusive,0
Delights,delights,s,Positivity,0
are,are,s,ReportingStates,0
faint,faint,c,SenseProperty,0
",",",",s,,0
thwarted,thwarted,s,Negative_Relation,0
by,by,s,,0
the,the,n,,0
Conscience,conscience,c,StandardsPos,0
",",",",s,,0
started,started,s,Sequence,0
with,with,s,Sequence,1
fears,fears,c,Fear,0
",",",",s,,0
and,and,s,,0
after,after,s,TimeDuration,0
an,an,s,TimeDuration,1
hour,hour,s,TimeDuration,2
of,of,s,TimeDuration,3
pleasure,pleasure,s,Positivity,0
a,a,s,TimeDuration,0
week,week,s,TimeDuration,1
of,of,n,TimeDuration,2
repentance,repentance,c,Negative_Relation,0
;,;,s,,0
in,in,s,OpenQuery,0
which,which,s,OpenQuery,1
time,time,s,OpenQuery,2
we,we,s,Inclusive,0
live,live,s,Inclusive,1
by,by,s,,0
rule,rule,c,AbstractConcepts,0
",",",",s,,0
and,and,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
by,by,s,CommonAuthorities,0
custom,custom,c,CommonAuthorities,1
",",",",s,,0
laugh,laugh,s,Positivity,0
not,not,n,DenyDisclaim,0
though,though,s,Concessive,0
the,the,s,,0
jest,jest,s,Positivity,0
be,be,s,ReportingStates,0
good,good,c,,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
rage,rage,s,Anger,0
though,though,s,Concessive,0
at,at,s,SpaceRelation,0
a,a,s,SpaceRelation,1
just,just,s,StandardsPos,0
cause,cause,c,StandardsPos,1
;,;,s,Resistance,0
but,but,s,Resistance,1
sickly,sickly,s,Negativity,0
whisper,whisper,n,Motions,0
out,out,s,,0
our,our,s,Inclusive,0
sayings,sayings,c,CommonAuthorities,0
",",",",s,,0
as,as,s,SubjectivePercept,0
though,though,s,SubjectivePercept,1
they,they,s,SubjectivePercept,2
were,were,s,ProjectBack,0
our,our,s,Inclusive,0
last,last,s,Sequence,0
and,and,s,,0
eat,eat,s,ReportingEvents,0
our,our,s,Inclusive,0
chickens,chickens,s,SenseObject,0
with,with,s,Specifiers,0
the,the,n,Specifiers,1
curtains,curtains,s,SenseObject,0
drawn,drawn,c,ReportingStates,0
",",",",s,ReportingStates,1
when,when,s,,0
the,the,s,Negativity,0
Fool,fool,s,Negativity,1
lusts,lusts,s,Intensity,0
with,with,s,,0
his,his,s,PersonPronoun,0
whole,whole,s,,0
soul,soul,s,Disclosure,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
and,and,s,,0
sins,sins,n,StandardsNeg,0
till,till,s,TimeShift,0
he,he,s,TimeShift,1
is,is,s,ReportingStates,0
weary,weary,c,Negativity,0
",",",",s,,0
knows,knows,s,Confidence,0
no,no,s,DenyDisclaim,0
Conscience,conscience,s,StandardsPos,0
but,but,s,Resistance,0
his,his,s,PersonPronoun,0
want,want,s,ProjectAhead,0
that,that,s,,0
way,way,c,AbstractConcepts,0
;,;,s,Specifiers,0
nor,nor,s,Specifiers,1
remorse,remorse,s,Sad,0
but,but,n,Resistance,0
disability,disability,nnn,AbstractConcepts,0
Hah,hah,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
.,.,nnn,,0
Nature,nature,s,AbstractConcepts,0
never,never,s,DenyDisclaim,0
showed,showed,s,Narrative_Verbs,0
her,her,s,Narrative_Verbs,1
liberality,liberality,s,StandardsPos,0
more,more,s,Comparison,0
than,than,s,Comparison,1
to,to,s,,0
those,those,s,,0
she,she,s,PersonPronoun,0
was,was,s,ProjectBack,0
sparing,sparing,s,SubjectivePercept,0
of,of,s,SubjectivePercept,1
her,her,n,PersonPronoun,0
best,best,s,Comparison,0
gifts,gifts,s,Positivity,0
to,to,c,,0
",",",",s,,0
she,she,s,PersonPronoun,0
houses,houses,s,SenseObject,0
wisdom,wisdom,s,StandardsPos,0
in,in,s,StandardsPos,1
a,a,s,SenseObject,0
body,body,s,SenseObject,1
full,full,s,Specifiers,0
of,of,s,Specifiers,1
decays,decays,c,Transformation,0
",",",",s,,0
and,and,s,,0
requires,requires,s,CommonAuthorities,0
her,her,n,PersonPronoun,0
whole,whole,s,,0
strength,strength,s,AbstractConcepts,0
to,to,s,,0
bear,bear,s,Motions,0
off,off,s,Motions,1
the,the,s,,0
ruin,ruin,c,Negativity,0
",",",",s,,0
measures,measures,s,ReportingEvents,0
his,his,s,ReportingEvents,1
legs,legs,s,SenseObject,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
spiders,spiders,c,SenseObject,0
",",",",n,,0
gives,gives,s,,0
him,him,s,PersonPronoun,0
pale,pale,s,SenseProperty,0
and,and,s,,0
wan,wan,s,SenseProperty,0
looks,looks,c,SenseProperty,1
",",",",s,,0
scarce,scarce,s,Negativity,0
altered,altered,s,ReportingEvents,0
from,from,s,,0
the,the,s,SpaceRelation,0
earth,earth,s,SpaceRelation,1
he,he,s,PersonPronoun,0
was,was,s,ProjectBack,0
made,made,s,Specifiers,0
of,of,c,Specifiers,1
",",",",n,Curiosity,0
where,where,s,Curiosity,1
to,to,s,Curiosity,2
the,the,s,,0
Idiot,idiot,s,Anger,0
she,she,s,PersonPronoun,0
bestows,bestows,s,StandardsPos,0
a,a,s,SenseObject,0
body,body,s,SenseObject,1
equal,equal,s,Comparison,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
bulk,bulk,s,SenseObject,0
of,of,s,SenseObject,1
trees,trees,c,SenseObject,0
",",",",s,,0
and,and,n,,0
arms,arms,s,SenseObject,0
as,as,s,,0
Thunder-proofe,thunder-proofe,c,UNRECOGNIZED,0
",",",",s,,0
makes,makes,s,ReportingEvents,0
him,him,s,ReportingEvents,1
a,a,s,ReportingEvents,2
strong,strong,c,Intensity,0
",",",",s,,0
a,a,s,,0
large,large,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
healthy,healthy,s,StandardsPos,0
fool,fool,nnn,Negativity,0
Ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
;,;,s,,0
ha,ha,c,OralCues,0
.,.,nnn,Imperative,0
Fit,fit,s,Imperative,1
Lectures,lectures,s,AbstractConcepts,0
for,for,s,Specifiers,0
such,such,s,Specifiers,1
a,a,s,,0
Sholler,sholler,c,UNRECOGNIZED,0
.,.,nnn,OralCues,0
Well,well,s,OralCues,1
Comastes,comastes,c,UNRECOGNIZED,0
",",",",s,,0
thou,thou,s,Imperative,0
shall,shall,s,Imperative,1
not,not,s,Imperative,2
want,want,s,ProjectAhead,0
for,for,s,ProjectAhead,1
a,a,s,SenseObject,0
coat,coat,c,SenseObject,1
",",",",s,,0
if,if,s,Contingency,0
that,that,s,Contingency,1
will,will,s,PredictedFuture,0
do,do,s,ReportingEvents,0
it,it,c,ReportingEvents,1
.,.,nnn,Imperative,0
Send,send,s,Imperative,1
me,me,s,FirstPer,0
a,a,s,PrivateThinking,0
mind,mind,s,PrivateThinking,1
to,to,s,,0
with,with,s,AbstractConcepts,0
it,it,c,AbstractConcepts,1
",",",",s,,0
and,and,s,,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
not,not,s,DenyDisclaim,0
a,a,s,DenyDisclaim,1
greater,greater,s,Comparison,0
present,present,s,,0
for,for,s,DirectAddress,0
your,your,n,DirectAddress,1
neighbor,neighbor,s,PersonProperty,0
Princes,princes,nnn,PersonProperty,0
Come,come,s,ReportingEvents,0
my,my,s,FirstPer,0
Lords,lords,c,CommonAuthorities,0
",",",",s,,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
sit,sit,s,SenseProperty,0
and,and,s,,0
fill,fill,s,SenseProperty,0
up,up,s,SenseProperty,1
our,our,s,Inclusive,0
cups,cups,c,SenseObject,0
",",",",n,,0
Make,make,s,ReportingEvents,0
them,them,s,,0
like,like,s,SubjectivePercept,0
our,our,s,Inclusive,0
joys,joys,c,Positivity,0
",",",",s,,0
still,still,s,Updates,0
full,full,c,,0
",",",",s,,0
and,and,s,,0
flowing,flowing,c,Motions,0
",",",",n,,0
Thus,thus,s,ReasonForward,0
it,it,s,Insist,0
should,should,s,Insist,1
be,be,s,Insist,2
my,my,s,FirstPer,0
Lords,lords,s,CommonAuthorities,0
in,in,s,Specifiers,0
a,a,s,Specifiers,1
State,state,s,Specifiers,2
that,that,n,,0
Knows,knows,s,Confidence,0
no,no,s,DenyDisclaim,0
troubles,troubles,c,Negativity,0
",",",",s,,0
let,let,s,ReportingEvents,0
unhappy,unhappy,s,Negativity,0
Princes,princes,c,PersonProperty,0
",",",",n,,0
Whom,whom,s,PersonPronoun,0
losses,losses,s,Sad,0
do,do,s,Intensity,0
afflict,afflict,c,Negativity,0
",",",",s,,0
and,and,s,,0
fears,fears,s,Fear,0
affright,affright,c,Fear,0
",",",",n,,0
Make,make,s,ReportingEvents,0
yearly,yearly,s,RecurringEvents,0
feasts,feasts,c,SenseObject,0
:,:,s,,0
But,but,s,Resistance,0
we,we,c,,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
even,even,s,SubjectivePercept,0
affairs,affairs,n,GenericEvents,0
Do,do,s,Intensity,0
follow,follow,s,,0
one,one,s,Numbers,0
another,another,c,Numbers,1
",",",",s,,0
and,and,s,,0
do,do,s,Intensity,0
keep,keep,n,TimeDuration,0
There,there,s,,0
just,just,s,Intensity,0
Periods,periods,c,,0
",",",",s,Concessive,0
though,though,s,Concessive,1
the,the,s,,0
reins,reins,s,SenseObject,0
are,are,s,ReportingStates,0
loose,loose,n,AbstractConcepts,0
And,and,s,,0
their,their,s,PersonPronoun,0
guide,guide,s,AbstractConcepts,0
sleep,sleep,c,Motions,0
",",",",s,,0
seeming,seeming,s,Uncertainty,0
rather,rather,c,Resistance,0
",",",",s,Resistance,1
so,so,s,,0
to,to,n,,0
Have,have,s,,0
fallen,fallen,s,Negative_Relation,0
out,out,c,Negative_Relation,1
",",",",s,,0
than,than,s,Comparison,0
so,so,s,,0
caused,caused,c,Cause,0
;,;,s,,0
each,each,s,RecurringEvents,0
day,day,s,RecurringEvents,1
shall,shall,n,ProjectAhead,0
Be,be,s,ProjectAhead,1
a,a,s,,0
triumph,triumph,c,Positivity,0
",",",",s,,0
each,each,s,RecurringEvents,0
hour,hour,s,RecurringEvents,1
a,a,s,Positivity,0
feast,feast,c,Positivity,1
.,.,nn,,0
We,we,s,,0
may,may,s,Contingency,0
chance,chance,s,Contingency,0
to,to,s,,0
find,find,s,,0
one,one,s,Numbers,0
out,out,s,ProjectAhead,0
for,for,s,ProjectAhead,1
Funerals,funerals,c,Negativity,0
.,.,nnn,,0
